,sampledate,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,X15,X16,X17,X18,X19,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,X1,lakeid,year4,group,depth,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2,totnf,totnuf,totpf,totpuf,drsif
190,07/10/1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3013,SP,1989,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
191,07/24/1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3033,SP,1989,iceoff,0,8.13,NA,7.44,5.09,3.36,2.35,9,NA,20,8.1,270,308,4,5,2443
192,08/08/1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3055,SP,1989,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
193,08/21/1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3075,SP,1989,iceoff,0,8.11,609,7.56,7.78,3.52,3.95,0,NA,1,8.8,231,264,4,7,2319
194,09/05/1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3097,SP,1989,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
195,09/18/1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3117,SP,1989,iceoff,0,8.19,NA,7.88,7.96,3.38,3.05,0,NA,2,9.1,180,175,0,4,2274
196,10/02/1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3139,SP,1989,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
197,10/16/1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3159,SP,1989,iceoff,0,7.78,NA,8.06,7.9,3.15,3.23,0,NA,4,9.7,179,169,1,2,2215
198,11/01/1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3181,SP,1989,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA
199,11/14/1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3201,SP,1989,iceoff,0,7.38,621,8.27,8.2,3.06,2.86,5,NA,31,10.9,285,252,5,15,2673
200,01/17/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3223,SP,1990,iceon,0,7.52,NA,9,9.03,3.47,3.43,15,NA,84,12.2,246,263,2,5,2896
201,01/17/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3224,SP,1990,iceon,0,7.53,NA,8.92,8.91,3.3,3.29,14,NA,77,12.2,207,230,2,3,2896
202,01/17/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3225,SP,1990,iceon,0,7.52,NA,9,9.03,3.47,3.43,15,NA,84,NA,246,263,2,5,2896
203,01/17/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3226,SP,1990,iceon,0,7.53,NA,8.92,8.91,3.3,3.29,14,NA,77,NA,207,230,2,3,2896
204,02/19/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3245,SP,1990,iceon,0,7.53,690,9.2,9.45,3.24,3.4,36,NA,40,10.9,234,265,0,4,3019
205,03/28/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3267,SP,1990,iceon,0,7.32,NA,6.82,7.32,2.53,2.54,82,NA,23,10.7,230,222,2,4,2442
206,04/30/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3289,SP,1990,iceoff,0,8.01,615,7.76,8.09,2.93,3.05,1,NA,0,9.8,169,196,0,6,2918
207,04/30/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3290,SP,1990,iceoff,0,8.06,614,7.84,7.89,2.92,2.96,1,NA,0,9.8,156,209,1,9,2918
208,04/30/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3291,SP,1990,iceoff,0,8.01,615,7.76,8.09,2.93,3.05,1,NA,0,NA,169,196,0,6,2918
209,04/30/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3292,SP,1990,iceoff,0,8.06,614,7.84,7.89,2.92,2.96,1,NA,0,NA,156,209,1,9,2918
210,05/15/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3311,SP,1990,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,NA
211,05/29/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3331,SP,1990,iceoff,0,8.02,NA,7.79,7.82,2.84,2.97,3,NA,20,10,130,173,0,4,2607
212,06/14/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3353,SP,1990,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
213,06/26/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3373,SP,1990,iceoff,0,8.04,NA,7.8,7.91,2.99,3.05,1,NA,4,8.9,170,200,0,4,2494
214,07/10/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3396,SP,1990,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
215,07/23/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3415,SP,1990,iceoff,0,8.28,NA,7.75,7.83,3.34,3.3,3,NA,17,8.8,191,192,0,2,2449
216,08/07/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3437,SP,1990,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
217,08/21/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3457,SP,1990,iceoff,0,8.01,611,7.72,7.71,3.05,3.15,0,NA,0,8.9,248,226,0,4,2228
218,09/04/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3479,SP,1990,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
219,09/19/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3499,SP,1990,iceoff,0,8.1,NA,7.5,7.65,3.42,3.32,1,NA,21,9.2,137,194,0,2,2273
220,10/02/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3521,SP,1990,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA
221,10/16/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3541,SP,1990,iceoff,0,7.78,NA,7.93,7.94,3.07,3.14,1,NA,0,9.5,157,167,2,4,2367
222,10/31/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3563,SP,1990,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
223,11/12/1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3583,SP,1990,iceoff,0,7.56,626,8.37,8.44,3.16,3.36,6,NA,24,10.9,206,208,3,8,2696
224,01/16/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3605,SP,1991,iceon,0,7.79,NA,9.19,9.21,3.74,3.55,17,NA,37,14.7,234,283,5,10,3054
225,02/19/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3628,SP,1991,iceon,0,7.79,697,8.87,9.22,3.34,3.34,29,NA,22,15.4,246,331,3,11,3012
226,03/25/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3650,SP,1991,iceon,0,7.55,NA,4.96,5.74,2.71,2.58,144,NA,138,14.2,459,483,5,6,2074
227,05/07/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3672,SP,1991,iceoff,0,7.8,606,NA,7.99,NA,3.2,1,NA,0,11.6,180,197,4,7,2844
228,05/22/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3694,SP,1991,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA
229,06/03/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3714,SP,1991,iceoff,0,8.12,NA,7.46,7.52,3.39,3.38,0,NA,4,8.7,151,169,0,0,2747
230,06/03/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3715,SP,1991,iceoff,0,8.11,NA,7.49,7.54,3.35,3.29,1,NA,1,8.7,141,159,0,0,2794
231,06/03/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3716,SP,1991,iceoff,0,8.12,NA,7.46,7.52,3.39,3.38,0,NA,4,NA,151,169,0,0,2747
232,06/03/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3717,SP,1991,iceoff,0,8.11,NA,7.49,7.54,3.35,3.29,1,NA,1,NA,141,159,0,0,2794
233,06/19/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3736,SP,1991,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
234,07/01/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3756,SP,1991,iceoff,0,8,NA,7.58,7.59,3.45,3.32,2,NA,106,8.2,194,173,4,7,2527
235,07/16/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3778,SP,1991,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA
236,07/30/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3798,SP,1991,iceoff,0,8.11,NA,7.52,7.56,3.57,3.76,0,NA,1,8.4,68,78,0,4,2364
237,08/12/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3820,SP,1991,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
238,08/28/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3840,SP,1991,iceoff,0,8.17,594,7.65,7.78,3.52,4.01,1,NA,19,8.5,223,154,0,0,2431
239,09/09/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3862,SP,1991,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
240,09/23/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882,SP,1991,iceoff,0,8.04,NA,7.89,7.81,3.79,3.54,1,NA,7,10.4,217,228,3,6,2412
241,10/07/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3905,SP,1991,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,11/11/1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925,SP,1991,iceoff,0,7.53,631,8.39,8.5,3.24,3.31,3,NA,27,10.7,179,207,0,7,2859
243,01/14/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947,SP,1992,iceon,0,7.61,NA,9.17,NA,3.35,NA,9,NA,23,15,198,243,0,5,3198
244,03/01/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3969,SP,1992,iceon,0,7.68,691,9.21,9.28,3.25,3.3,26,NA,15,14.4,205,230,0,6,3188
245,03/01/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3970,SP,1992,iceon,0,7.65,683,9.26,9.27,3.7,3.23,26,NA,28,14.4,220,245,0,5,3104
246,03/01/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3971,SP,1992,iceon,0,7.68,691,9.21,9.28,3.25,3.3,26,NA,15,NA,205,230,0,6,3188
247,03/01/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3972,SP,1992,iceon,0,7.65,683,9.26,9.27,3.7,3.23,26,NA,28,NA,220,245,0,5,3104
248,03/27/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3992,SP,1992,iceon,0,7.61,NA,8.94,9.06,3.17,3.28,54,NA,17,13.8,254,271,0,2,3221
249,05/06/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4014,SP,1992,iceoff,0,7.51,646,8.1,8.39,2.87,2.99,15,NA,19,12.3,190,244,4,9,2958
250,05/06/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4015,SP,1992,iceoff,0,7.5,615,8.16,8.37,2.91,3.02,15,NA,29,12.3,184,227,3,9,2936
251,05/06/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4016,SP,1992,iceoff,0,7.51,646,8.1,8.39,2.87,2.99,15,NA,19,NA,190,244,4,9,2958
252,05/06/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4017,SP,1992,iceoff,0,7.5,615,8.16,8.37,2.91,3.02,15,NA,29,NA,184,227,3,9,2936
253,05/19/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4036,SP,1992,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA
254,06/02/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4055,SP,1992,iceoff,0,8.18,NA,7.69,7.71,3.03,3.05,1,NA,5,9.6,153,216,4,10,2994
255,06/15/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077,SP,1992,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
256,06/30/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4096,SP,1992,iceoff,0,8.4,NA,7.77,7.85,2.98,3.22,1,NA,21,9.6,178,173,0,4,2851
257,07/14/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4118,SP,1992,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
258,07/29/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4137,SP,1992,iceoff,0,8.36,NA,7.61,7.89,3.08,3.6,0,NA,9,8.4,194,201,0,2,2969
259,08/11/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4159,SP,1992,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA
260,08/24/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4179,SP,1992,iceoff,0,8.2,643,7.73,7.93,3.3,3.37,2,NA,5,8.5,164,172,0,3,2900
261,09/08/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4201,SP,1992,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
262,09/24/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4221,SP,1992,iceoff,0,8.01,NA,NA,7.95,NA,3.36,1,NA,13,9.3,208,273,0,5,2554
263,10/05/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4243,SP,1992,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
264,10/20/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4262,SP,1992,iceoff,0,7.58,NA,8.22,8.41,3.23,3.34,1,NA,4,9.6,198,225,0,2,2642
265,11/09/1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4284,SP,1992,iceoff,0,7.33,628,8.55,8.76,3.09,3.09,3,NA,23,9.8,216,196,0,6,2919
266,01/13/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306,SP,1993,iceon,0,7.66,NA,8.85,8.81,3.43,3.34,8,NA,13,14.2,212,284,3,8,3153
267,03/01/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4328,SP,1993,iceon,0,7.86,730,9.29,9.48,3.61,3.64,5,NA,8,15.3,183,325,5,37,3274
268,03/01/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4329,SP,1993,iceon,0,7.59,735,9.13,9.42,3.26,3.51,6,NA,23,15.3,173,359,0,42,3233
269,03/01/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4330,SP,1993,iceon,0,7.86,730,9.29,9.48,3.61,3.64,5,NA,8,NA,183,325,5,37,3274
270,03/01/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4331,SP,1993,iceon,0,7.59,735,9.13,9.42,3.26,3.51,6,NA,23,NA,173,359,0,42,3233
271,03/22/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4350,SP,1993,iceon,0,8.53,NA,8.76,8.94,3.23,3.35,3,NA,4,16.4,202,221,2,14,3196
272,05/04/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4372,SP,1993,iceoff,0,7.92,581,7.26,7.4,2.86,3.02,3,NA,24,12.8,86,120,0,4,2674
273,05/18/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4394,SP,1993,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,NA,NA,NA,NA,NA
274,05/18/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4395,SP,1993,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,06/01/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4414,SP,1993,iceoff,0,7.97,NA,7.71,7.97,3.35,3.01,4,NA,90,10.6,140,165,4,5,2668
276,06/14/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4436,SP,1993,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
277,06/30/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4456,SP,1993,iceoff,0,7.72,NA,7.58,7.71,3.37,3.4,2,NA,9,8.1,213,178,5,4,2525
278,07/14/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4478,SP,1993,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
279,07/27/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4498,SP,1993,iceoff,0,8.04,NA,7.57,7.59,3.59,3.59,0,NA,0,9.3,175,218,2,4,2359
280,08/11/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4521,SP,1993,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
281,08/23/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4541,SP,1993,iceoff,0,7.94,598,7.74,7.76,3.45,3.73,5,NA,38,8.4,96,156,0,1,2278
282,09/08/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4563,SP,1993,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
283,09/23/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4583,SP,1993,iceoff,0,7.8,NA,8.01,8.08,3.33,3.45,0,NA,10,9.4,167,215,2,7,2224
284,10/05/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4605,SP,1993,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
