sampledate,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,,,,,,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage
04/23/2002,Dinobryon,8,,1034.087,8272.696,0.064686262,,,,,,,,,,,,,,,,,,,
04/23/2002,Fragilaria crototensis,96,,311.155,29870.88,0.23356782,,,,,,,,,,,,,,,,,,,
04/23/2002,Flagellated green,5,,87.26957,436.34785,0.003411912,,,,,,,,,,,,,,,,,,,
04/23/2002,Asterionella,1,,545.5867498,545.5867498,0.004266078,,,,,,,,,,,,,,,,,,,
04/23/2002,Segmented green,10,,41.7167,417.167,0.003261932,,,,,,,,,,,,,,,,,,,
04/23/2002,Peanut,7,,84.9851,594.8957,0.004651637,,,,,,,,,,,,,,,,,,,
04/23/2002,Hydrococus,20,,3.156457729,63.12915457,0.000493623,,,,,,,,,,,,,,,,,,,
04/23/2002,Mallomonas,13,,24,312,0.002439605,,,,,,,,,,,,,,Estimate as 1:1 with Microcystis,,,,,
04/23/2002,Aulacoseira,2,,312.0629482,624.1258964,0.004880195,,,,,,,,,,,,,,,,,,,
04/23/2002,TotalBiovolume,,,,127889.5355,,,,,,,,,,,,,,,,,,,,
06/19/2002,Stephanodiscus cf. alpinus,3,100,154.4537325,463.3611975,,1,,,,,,,,,,,,,,,,,,
06/19/2002,Uroslenia,3,,,0,,,,,,,,,,,,,,,,,,,,
06/19/2002,Asterocapsa,1,,3879.43376,3879.43376,,,,,,,,,,,,,,,,,,,,
06/19/2002,Tabellaria,1,,431.1835917,431.1835917,,,,,,,,,,,,,,,,,,,,
06/19/2002,Cf. Komvophoron / Trichormus,12,,9.7808535,117.370242,,,,,,,,,,,,,,,,,,,,
06/19/2002,Cf. Actinocyclus,1,,,0,0,,,,,,,,,,,,,,,,,,,
06/19/2002,Cf. Planktolyngabia,2,,314.1592654,628.3185308,0.005509519,,,,,,,,,,,,,,,,,,,
06/19/2002,Cf. Anabaena,12,,125,1500,0.013153007,,,,,,,,,,,,,,,,,,,
06/19/2002,Nitzschia,1,,51.1875,51.1875,0.000448846,,,,,,,,,,,,,,,,,,,
06/19/2002,Cryptomonad,55,,195.2354,10737.947,0.09415753,,,,,,,,,,,,,,,,,,,
06/19/2002,Naked Dinoflagellate,4,,7003.540037,28014.16015,0.245646969,,,,,,,,,,,,,,,,,,,
06/19/2002,Armored Dinoflagellate,1,,874.8631698,874.8631698,0.007671388,,,,,,,,,,,,,,,,,,,
06/19/2002,Cyclotella ocellata,18,,113.0973355,2035.75204,0.017850841,,,,,,,,,,,,,,,,,,,
06/19/2002,Small cocconeis,27,,152.6421331,4121.337594,0.036138656,,,,,,,,,,,,,,,,,,,
06/19/2002,Dinobryon,2,,1034.087,2068.174,0.018135138,,,,,,,,,,,,,,,,,,,
06/19/2002,Fragilaria,109,,311.155,33915.895,0.297397343,,,,,,,,,,,,,,,,,,,
06/19/2002,Discostella,30,,350.7702735,10523.10821,0.092273679,,,,,,,,,,,,,,,,,,,
06/19/2002,Cyanobacteria diachloros,33,,87.26957,2879.89581,0.02525286,,,,,,,,,,,,,,,,,,,
06/19/2002,Flagellated green,8,,87.26957,698.15656,0.006121906,,,,,,,,,,,,,,,,,,,
06/19/2002,Asterionella,1,,545.5867498,545.5867498,0.004784071,,,,,,,,,,,,,,,,,,,
06/19/2002,Segmented green,32,,41.7167,1334.9344,0.011705601,,,,,,,,,,,,,,,,,,,
06/19/2002,Peanut,2,,84.9851,169.9702,0.001490413,,,,,,,,,,,,,,,,,,,
06/19/2002,Cyclotella distinguenda,17,,113.0973355,1922.654704,0.016859128,,,,,,,,,,,,,,,,,,,
06/19/2002,Mallomonas,21,,24,504,0.00441941,,,,,,,,,,,,,,Becomes Lindavia comensis,,,,,
06/19/2002,Aulacoseira,17,,312.0629482,5305.070119,0.046518417,,,,,,,,,,,,,,,,,,,
06/19/2002,Chroococcus cf. kidneys,6,,220,1320,0.011574646,,,,,,,,,,,,,,,,,,,
06/19/2002,TotalBiovolume,,,,114042.3605,,,,,,,,,,,,,,,Some sort of bluegreen in the family Chroococolaes.  Same as ?17 ,,,,,
07/17/2002,unID colonial Cyanobacteria,41,100,87.26957,3578.05237,0.049148246,1,,,,,,,,,,,,,,,,,,
07/17/2002,Stephanodiscus cf. alpinus,1,,154.4537325,154.4537325,0.002121582,,,,,,,,,,,,,,,,,,,
07/17/2002,Cf. Planktolyngabia,2,,314.1592654,628.3185308,0.008630604,,,,,,,,,,,,,,,,,,,
07/17/2002,Tabellaria,2,,431.1835917,862.3671834,0.011845504,,,,,,,,,,,,,,,,,,,
07/17/2002,Chroococcus ,10,,220,2200,0.030219273,,,,,,,,,,,,,,,,,,,
07/17/2002,?11,1,,1545.356039,1545.356039,0.021227062,,,,,,,,,,,,,,,,,,,
07/17/2002,Cf. Achnanthidium,1,,48.55233271,48.55233271,0.000666916,,,,,,,,,,,,,,,,,,,
07/17/2002,Limnothrix,18,,5.642771,101.569878,0.001395167,,,,,,,,,,,,,,,,,,,
07/17/2002,Microcystis,66,,3.156457729,208.3262101,0.002861576,,,,,,,,,,,,,,,,,,,
07/17/2002,Cryptomonad,58,,195.2354,11323.6532,0.155542075,,,,,,,,,,,,,,,,,,,
07/17/2002,Cyclotella ocellata,11,,113.0973355,1244.070691,0.017088596,,,,,,,,,,,,,,,,,,,
07/17/2002,Small cocconeis,251,,152.6421331,38313.17541,0.526271046,,,,,,,,,,,,,,,,,,,
07/17/2002,Dinobryon,4,,1034.087,4136.348,0.056817013,,,,,,,,,,,,,,,,,,,
07/17/2002,Fragilaria,11,,311.155,3422.705,0.047014389,,,,,,,,,,,,,,,,,,,
07/17/2002,Discotella,94,,,0,0,,,,,,,,,,,,,,,,,,,
07/17/2002,Cyanobacteria diachloros,9,,87.26957,785.42613,0.010788639,,,,,,,,,,,,,,,,,,,
07/17/2002,Flagellated green,6,,87.26957,523.61742,0.007192426,,,,,,,,,,,,,,,,,,,
07/17/2002,Asterionella,2,,545.5867498,1091.1735,0.014988395,,,,,,,,,,,,,,,,,,,
07/17/2002,Segmented green,14,,41.7167,584.0338,0.008022308,,,,,,,,,,,,,,,,,,,
07/17/2002,Peanut,5,,84.9851,424.9255,0.005836791,,,,,,,,,,,,,,,,,,,
07/17/2002,Cyclotella distinguenda,1,,113.0973355,113.0973355,0.001553509,,,,,,,,,,,,,,,,,,,
07/17/2002,Mallomonas,63,,24,1512,0.020768882,,,,,,,,,,,,,,,,,,,
07/17/2002,TotalBiovolume,,,,72801.22226,,,,,,,,,,,,,,,,,,,,
08/14/2002,Chroococcus ,18,100,220,3960,0.086363981,1,,,,,,,,,,,,,,,,,,
08/14/2002,Euglena,1,,7392.788,7392.788,0.161229951,,,,,,,,,,,,,,,,,,,
08/14/2002,Cf. Fragilariforma constricta,1,,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2002,unID Cyanobacteria,4,,87.26957,349.07828,0.007613078,,,,,,,,,,,,,,,,,,,
08/14/2002,Limnothrix,8,,5.642771,45.142168,0.000984509,,,,,,,,,,,,,,,,,,,
08/14/2002,Microcystis,103,,3.156457729,325.1151461,0.007090464,,,,,,,,,,,,,,,,,,,
08/14/2002,Cryptomonad,18,,195.2354,3514.2372,0.076642302,,,,,,,,,,,,,,,,,,,
08/14/2002,Cyclotella ocellata,35,,113.0973355,3958.406744,0.086329234,,,,,,,,,,,,,,,,,,,
08/14/2002,Thin rod,8,,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2002,Small cocconeis,158,,152.6421331,24117.45703,0.525979699,,,,,,,,,,,,,,,,,,,
08/14/2002,Fragilaria,1,,311.155,311.155,0.006786006,,,,,,,,,,,,,,,,,,,
08/14/2002,Discostella,1,,350.7702735,350.7702735,0.007649979,,,,,,,,,,,,,,,,,,,
08/14/2002,Cf. Elakatothrix,7,,2.597609,18.183263,0.00039656,,,,,,,,,,,,,,"Estimate ""Discosella"" as ""Discostella stelligera""",,,,,
08/14/2002,Flagellated green,4,,87.26957,349.07828,0.007613078,,,,,,,,,,,,,,,,,,,
08/14/2002,Asterionella,1,,545.5867498,545.5867498,0.011898748,,,,,,,,,,,,,,,,,,,
08/14/2002,Segmented green,9,,41.7167,375.4503,0.008188228,,,,,,,,,,,,,,,,,,,
08/14/2002,Mallomonas,10,,24,240,0.005234181,,,,,,,,,,,,,,,,,,,
08/14/2002,TotalBiovolume,,,,45852.44843,,,,,,,,,,,,,,,,,,,,
11/07/2002,Actinastrum falcatus,3,100,,0,0,1,,,,,,,,,,,,,,,,,,
11/07/2002,unID cyanobacteria,9,,87.26957,785.42613,0.009906925,,,,,,,,,,,,,,,,,,,
11/07/2002,Tabellaria,2,,431.1835917,862.3671834,0.010877417,,,,,,,,,,,,,,,,,,,
11/07/2002,Chroococcus,2,,220,440,0.005549914,,,,,,,,,,,,,,,,,,,
11/07/2002,?11,1,,1545.356039,1545.356039,0.019492256,,,,,,,,,,,,,,,,,,,
11/07/2002,Tetraedron victoriae,5,,47.2472,236.236,0.002979749,,,,,,,,,,,,,,,,,,,
11/07/2002,Stephanodiscus cf. alpinus,2,,154.4537325,308.907465,0.003896386,,,,,,,,,,,,,,,,,,,
11/07/2002,Cf. Planktolyngabia,1,,314.1592654,314.1592654,0.003962629,,,,,,,,,,,,,,,,,,,
11/07/2002,Limnothrix,2,,5.642771,11.285542,0.00014235,,,,,,,,,,,,,,,,,,,
11/07/2002,Microcystis,261,,3.156457729,823.8354673,0.010391399,,,,,,,,,,,,,,,,,,,
11/07/2002,Cryptomonad,27,,195.2354,5271.3558,0.06648993,,,,,,,,,,,,,,,,,,,
11/07/2002,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.088338732,,,,,,,,,,,,,,,,,,,
11/07/2002,Armored Dinoflagellate,13,,874.8631698,11373.22121,0.143455443,,,,,,,,,,,,,,,,,,,
11/07/2002,Cyclotella ocellata,309,,113.0973355,34947.07668,0.440802855,,,,,,,,,,,,,,,,,,,
11/07/2002,Thin rod,4,,,0,0,,,,,,,,,,,,,,,,,,,
11/07/2002,Dinobryon,1,,1034.087,1034.087,0.013043394,,,,,,,,,,,,,,,,,,,
11/07/2002,Fragilaria,17,,311.155,5289.635,0.066720494,,,,,,,,,,,,,,,,,,,
11/07/2002,Discostella,9,,350.7702735,3156.932462,0.039819778,,,,,,,,,,,,,,,,,,,
11/07/2002,Cyanobacteria diachloros,2,,87.26957,174.53914,0.002201539,,,,,,,,,,,,,,,,,,,
11/07/2002,Flagellated green,8,,87.26957,698.15656,0.008806156,,,,,,,,,,,,,,,,,,,
11/07/2002,Asterionella,7,,545.5867498,3819.107248,0.04817208,,,,,,,,,,,,,,,,,,,
11/07/2002,Segmented green,20,,41.7167,834.334,0.010523822,,,,,,,,,,,,,,,,,,,
11/07/2002,Peanut,3,,84.9851,254.9553,0.003215863,,,,,,,,,,,,,,,,,,,
11/07/2002,Mallomonas,4,,24,96,0.00121089,,,,,,,,,,,,,,,,,,,
11/07/2002,Cf. Chlorallantus oblongus,1,,,0,0,,,,,,,,,,,,,,,,,,,
11/07/2002,Cf. Tetraedron victoriae,1,,,0,0,,,,,,,,,,,,,,,,,,,
11/07/2002,TotalBiovolume,,,,79280.51352,,,,,,,,,,,,,,,,,,,,
03/06/2003,Cf. Tetraedron victoriae,5,100,47.2472,236.236,0.005940182,1,,,,,,,,,,,,,,,,,,
03/06/2003,unID cyanobacteria,9,,87.26957,785.42613,0.019749631,,,,,,,,,,,,,,,,,,,
03/06/2003,Asterocapsa,1,,3879.43376,3879.43376,0.097548813,,,,,,,,,,,,,,,,,,,
03/06/2003,Cf. Chlorallantus oblongus,1,,,0,0,,,,,,,,,,,,,,,,,,,
03/06/2003,?11,1,,1545.356039,1545.356039,0.038858157,,,,,,,,,,,,,,,,,,,
03/06/2003,Eunotia,1,,,0,0,,,,,,,,,,,,,,,,,,,
03/06/2003,Limnothrix,32,,5.642771,180.568672,0.00454042,,,,,,,,,,,,,,,,,,,
03/06/2003,Microcystis,126,,3.156457729,397.7136739,0.010000557,,,,,,,,,,,,,,,,,,,
03/06/2003,Cryptomonad,49,,195.2354,9566.5346,0.240551624,,,,,,,,,,,,,,,,,,,
03/06/2003,Naked Dinoflagellate,2,,7003.540037,14007.08007,0.352209655,,,,,,,,,,,,,,,,,,,
03/06/2003,Armored Dinoflagellate,2,,874.8631698,1749.72634,0.043997072,,,,,,,,,,,,,,,,,,,
03/06/2003,Cyclotella ocellata,14,,113.0973355,1583.362697,0.039813839,,,,,,,,,,,,,,,,,,,
03/06/2003,Thin rod,1,,,0,0,,,,,,,,,,,,,,,,,,,
03/06/2003,Small cocconeis,4,,152.6421331,610.5685324,0.015352817,,,,,,,,,,,,,,,,,,,
03/06/2003,Fragilaria,1,,311.155,311.155,0.007824029,,,,,,,,,,,,,,,,,,,
03/06/2003,Discostella,1,,350.7702735,350.7702735,0.008820159,,,,,,,,,,,,,,,,,,,
03/06/2003,Cf. Elakatothrix,8,,2.597609,20.780872,0.000522537,,,,,,,,,,,,,,,,,,,
03/06/2003,Flagellated green,13,,87.26957,1134.50441,0.028527245,,,,,,,,,,,,,,,,,,,
03/06/2003,Asterionella,3,,545.5867498,1636.760249,0.041156527,,,,,,,,,,,,,,,,,,,
03/06/2003,Segmented green,14,,41.7167,584.0338,0.014685598,,,,,,,,,,,,,,,,,,,
03/06/2003,Peanut,10,,84.9851,849.851,0.021369602,,,,,,,,,,,,,,,,,,,
03/06/2003,Cyclotella distinguenda,3,,113.0973355,339.2920066,0.008531537,,,,,,,,,,,,,,,,,,,
03/06/2003,TotalBiovolume,,,,39769.15413,,,,,,,,,,,,,,,,,,,,
04/29/2003,Cf. Planktolyngabia,7,100,314.1592654,2199.114858,0.031580519,1,,,,,,,,,,,,,,,,,,
04/29/2003,unID cyanobacteria,17,,87.26957,1483.58269,0.021305077,,,,,,,,,,,,,,,,,,,
04/29/2003,Asterocapsa,1,,3879.43376,3879.43376,0.055710837,,,,,,,,,,,,,,,,,,,
04/29/2003,?11,2,,1545.356039,3090.712078,0.044384353,,,,,,,,,,,,,,,,,,,
04/29/2003,Lindavia affinis,1,,44.42277385,44.42277385,0.000637936,,,,,,,,,,,,,,,,,,,
04/29/2003,Cf. Tetraedron victoriae,1,,47.2472,47.2472,0.000678496,,,,,,,,,,,,,,,,,,,
04/29/2003,Cf. Eutrepita globulifera,1,,,0,0,,,,,,,,,,,,,,,,,,,
04/29/2003,Cf. Rossithidium linearis,1,,,0,0,,,,,,,,,,,,,ignore tbh,,,,,,
04/29/2003,Cf. Komvophoron / Trichormus,31,,9.7808535,303.2064585,0.004354214,,,,,,,,,,,,,diatoms.org,,,,,,
04/29/2003,Cryptomonad,73,,195.2354,14252.1842,0.204669332,,,,,,,,,,,,,,,,,,,
04/29/2003,Naked Dinoflagellate,4,,7003.540037,28014.16015,0.402299,,,,,,,,,,,,,,,,,,,
04/29/2003,Armored Dinoflagellate,4,,874.8631698,3499.452679,0.050254097,,,,,,,,,,,,,,,,,,,
04/29/2003,Cyclotella ocellata,13,,113.0973355,1470.265362,0.021113833,,,,,,,,,,,,,,,,,,,
04/29/2003,Thin rod,1,,,0,0,,,,,,,,,,,,,,,,,,,
04/29/2003,Small cocconeis,14,,152.6421331,2136.989863,0.030688369,,,,,,,,,,,,,,,,,,,
04/29/2003,Dinobryon,1,,1034.087,1034.087,0.014850067,,,,,,,,,,,,,,,,,,,
04/29/2003,Fragilaria,6,,311.155,1866.93,0.026810158,,,,,,,,,,,,,,,,,,,
04/29/2003,Discostella,6,,350.7702735,2104.621641,0.030223543,,,,,,,,,,,,,,,,,,,
04/29/2003,Cf. Elakatothrix,3,,2.597609,7.792827,0.000111909,,,,,,,,,,,,,,,,,,,
04/29/2003,Cyanobacteria diachloros,2,,87.26957,174.53914,0.00250648,,,,,,,,,,,,,,,,,,,
04/29/2003,Flagellated green,17,,87.26957,1483.58269,0.021305077,,,,,,,,,,,,,,,,,,,
04/29/2003,Segmented green,23,,41.7167,959.4841,0.013778728,,,,,,,,,,,,,,,,,,,
04/29/2003,Cyclotella distinguenda,14,,113.0973355,1583.362697,0.022737973,,,,,,,,,,,,,,,,,,,
04/29/2003,TotalBiovolume,,,,69635.17216,1,,,,,,,,,,,,,,,,,,,
06/23/2003,unID cyanobacteria,5,100,87.26957,436.34785,0.006266199,1,,,,,,,,,,,,,,,,,,
06/23/2003,Mallomonas,7,,24,168,0.002412574,,,,,,,,,,,,,,,,,,,
06/23/2003,Merismopedia,4,,3,12,0.000172327,,,,,,,,,,,,,,,,,,,
06/23/2003,Cyclotella meneghiniana,2,,113.0973355,226.1946711,0.003248282,,,,,,,,,,,,,Google says 3 um^3 per cell for biovolume and I believe that,,,,,,
06/23/2003,Asterocapsa,1,,3879.43376,3879.43376,0.055710837,,,,,,,,,,,,,,,,,,,
06/23/2003,Lindavia affinis,6,,44.42277385,266.5366431,0.003827615,,,,,,,,,,,,,,,,,,,
06/23/2003,Limnothrix,288,,5.642771,1625.118048,0.023337604,,,,,,,,,,,,,,,,,,,
06/23/2003,Microcystis,55,,3.156457729,173.6051751,0.002493067,,,,,,,,,,,,,,,,,,,
06/23/2003,Planktolyngabia,14,,314.1592654,4398.229716,0.063161037,,,,,,,,,,,,,,,,,,,
06/23/2003,Cf. Komvophoron / Trichormus,17,,9.7808535,166.2745095,0.002387795,,,,,,,,,,,,,,,,,,,
06/23/2003,Cryptomonad,62,,195.2354,12104.5948,0.173828748,,,,,,,,,,,,,,,,,,,
06/23/2003,Armored Dinoflagellate,7,,874.8631698,6124.042189,0.087944669,,,,,,,,,,,,,,,,,,,
06/23/2003,Cyclotella ocellata,14,,113.0973355,1583.362697,0.022737973,,,,,,,,,,,,,,,,,,,
06/23/2003,Small cocconeis,2,,152.6421331,305.2842662,0.004384053,,,,,,,,,,,,,,,,,,,
06/23/2003,Dinobryon,5,,1034.087,5170.435,0.074250337,,,,,,,,,,,,,,,,,,,
06/23/2003,Fragilaria,5,,311.155,1555.775,0.022341799,,,,,,,,,,,,,,,,,,,
06/23/2003,Discostella,9,,350.7702735,3156.932462,0.045335315,,,,,,,,,,,,,,,,,,,
06/23/2003,Elakatothrix,2,,2.597609,5.195218,7.46E-05,,,,,,,,,,,,,,,,,,,
06/23/2003,Cyanobacteria diachloros,2,,87.26957,174.53914,0.00250648,,,,,,,,,,,,,,,,,,,
06/23/2003,Flagellated green,2,,87.26957,174.53914,0.00250648,,,,,,,,,,,,,,,,,,,
06/23/2003,Asterionella,1,,545.5867498,545.5867498,0.007834931,,,,,,,,,,,,,,,,,,,
06/23/2003,Segmented green,10,,41.7167,417.167,0.005990751,,,,,,,,,,,,,,,,,,,
06/23/2003,Peanut,55,,84.9851,4674.1805,0.067123845,,,,,,,,,,,,,,,,,,,
06/23/2003,Cyclotella distinguenda,2,,113.0973355,226.194671,0.003248282,,,,,,,,,,,,,,,,,,,
06/23/2003,Mallomonas,247,,24,5928,0.085129394,,,,,,,,,,,,,,,,,,,
06/23/2003,TotalBiovolume,,,,53497.5692,,,,,,,,,,,,,,,,,,,,
07/21/2003,Lindavia affinis,5,,44.42277385,222.1138693,0.002889119,,,,,,,,,,,,,,,,,,,
07/21/2003,Chroococcus ,4,,220,880,0.011446493,,,,,,,,,,,,,,,,,,,
07/21/2003,Mallomonas colony,18,,24,432,0.005619187,,,,,,,,,,,,,,,,,,,
07/21/2003,unID cyanobacteria,1,,87.26957,87.26957,0.001135148,,,,,,,,,,,,,,,,,,,
07/21/2003,Ceratium,2,,,0,0,,,,,,,,,,,,,,,,,,,
07/21/2003,Limnothrix,136,,5.642771,767.416856,0.009982081,,,,,,,,,,,,,,,,,,,
07/21/2003,Microcystis,160,,3.156457729,505.0332366,0.006569158,,,,,,,,,,,,,,,,,,,
07/21/2003,Planktolyngabia,6,,314.1592654,1884.955592,0.02451833,,,,,,,,,,,,,,,,,,,
07/21/2003,Cf. Komvophoron / Trichormus,23,,9.7808535,224.9596305,0.002926135,,,,,,,,,,,,,,,,,,,
07/21/2003,Cryptomonad,17,,195.2354,3319.0018,0.043171512,,,,,,,,,,,,,,,,,,,
07/21/2003,Armored Dinoflagellate,1,,874.8631698,874.8631698,0.011379676,,,,,,,,,,,,,,,,,,,
07/21/2003,Cyclotella ocellata,12,,113.0973355,1357.168026,0.017653198,,,,,,,,,,,,,,,,,,,
07/21/2003,Dinobryon,8,,1034.087,8272.696,0.107606087,,,,,,,,,,,,,,,,,,,
07/21/2003,Fragilaria,31,,311.155,9645.805,0.125466635,,,,,,,,,,,,,,,,,,,
07/21/2003,Cyclotella comensis,58,,113.0973355,6559.645459,0.08532379,,,,,,,,,,,,,,,,,,,
07/21/2003,Elakatothrix,2,,2.597609,5.195218,6.76E-05,,,,,,,,,,,,,,,,,,,
07/21/2003,Flagellated green,1,,87.26957,87.26957,0.001135148,,,,,,,,,,,,,,,,,,,
07/21/2003,Asterionella,1,,545.5867498,545.5867498,0.007096653,,,,,,,,,,,,,,,,,,,
07/21/2003,Segmented green,12,,41.7167,500.6004,0.006511499,,,,,,,,,,,,,,,,,,,
07/21/2003,Peanut,479,,84.9851,40707.8629,0.529502573,,,,,,,,,,,,,,,,,,,
07/21/2003,TotalBiovolume,,,,76879.44305,,,,,,,,,,,,,,,,,,,,
08/20/2003,Chroococcus ,4,100,220,880,0.012419843,,,,,,,,,,,,,,,,,,,
08/20/2003,unID cyanobacteria,1,,87.26957,87.26957,0.001231675,,,,,,,,,,,,,,,,,,,
08/20/2003,Cf. Chlorallantis oblongus,3,,,0,0,,,,,,,,,,,,,,,,,,,
08/20/2003,Lindavia affinis,2,,44.42277385,88.84554771,0.001253918,,,,,,,,,,,,,,,,,,,
08/20/2003,Cyclotella ocellata,8,,113.0973355,904.778684,0.012769555,,,,,,,,,,,,,,,,,,,
08/20/2003,Cf. Hippodonta,1,,315.7300617,315.7300617,0.004456043,,,,,,,,,,,,,,,,,,,
08/20/2003,Cyclotella meneghiniana,2,,113.0973355,226.194671,0.003192389,,,,,,,,,,,,,,,,,,,
08/20/2003,Microcystis,527,,3.156457729,1663.453223,0.023477076,,,,,,,,,,,,,,,,,,,
08/20/2003,Cf. Komvophoron / Trichormus,18,,9.7808535,176.055363,0.00248475,,,,,,,,,,,,,,,,,,,
08/20/2003,Staurosira construens,4,,122.9580095,491.8320379,0.006941451,,,,,,,,,,,,,,,,,,,
08/20/2003,Limnothrix,162,,5.642771,914.128902,0.012901519,,,,,,,,,,,,,,,,,,,
08/20/2003,Planktolyngabia,12,,314.1592654,3769.911185,0.053206481,,,,,,,,,,,,,,,,,,,
08/20/2003,Cf. Komvophoron / Trichormus,12,,9.7808535,117.370242,0.0016565,,,,,,,,,,,,,,,,,,,
08/20/2003,Cryptomonad,15,,195.2354,2928.531,0.041331698,,,,,,,,,,,,,,,,,,,
08/20/2003,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.098844164,,,,,,,,,,,,,,,,,,,
08/20/2003,Thin rod,7,,,0,0,,,,,,,,,,,,,,,,,,,
08/20/2003,Small cocconeis,29,,152.6421331,4426.62186,0.062474939,,,,,,,,,,,,,,,,,,,
08/20/2003,Fragilaria crotonensis,78,,311.155,24270.09,0.342534882,,,,,,,,,,,,,,,,,,,
08/20/2003,Cyclotella comensis,68,,113.0973355,7690.618814,0.108541221,,,,,,,,,,,,,,,,,,,
08/20/2003,Cf. Elakatothrix,28,,2.597609,72.733052,0.001026515,,,,,,,,,,,,,,,,,,,
08/20/2003,Cyanobacteria diachloros,4,,87.26957,349.07828,0.004926701,,,,,,,,,,,,,,,,,,,
08/20/2003,Flagellated green,1,,87.26957,87.26957,0.001231675,,,,,,,,,,,,,,,,,,,
08/20/2003,Asterionella,23,,545.5867498,12548.49524,0.177102653,,,,,,,,,,,,,,,,,,,
08/20/2003,Segmented green,25,,41.7167,1042.9175,0.014719172,,,,,,,,,,,,,,,,,,,
08/20/2003,Peanut,7,,84.9851,594.8957,0.008396035,,,,,,,,,,,,,,,,,,,
08/20/2003,Mallomonas c,8.5,,24,204,0.002879145,,,,,,,,,,,,,,,,,,,
08/20/2003,TotalBiovolume,,,,70854.36054,,,,,,,,,,,,,,,,,,,,
11/13/2003,Cf. Tetraedron victoriae,1,100,47.2472,47.2472,0.000461569,1,,,,,,,,,,,,,,,,,,
11/13/2003,Dinobryon,12,,1034.087,12409.044,0.121226808,,,,,,,,,,,,,,,,,,,
11/13/2003,Cf. Anabaenopsis elenkinii (colony),4,,,0,0,,,,,,,,,,,,,,,,,,,15
11/13/2003,Croococcus cf. kidneys,2,,,0,0,,,,,,,,,,,,,,,,,,,
11/13/2003,Actinastrum falcatus,2,,,0,0,,,,,,,,,,,,,,,,,,,
11/13/2003,unID cyanobacteria,2,,87.26957,174.53914,0.001705113,,,,,,,,,,,,,,,,,,,
11/13/2003,Cf. Hippodonta,1,,315.7300617,315.7300617,0.00308444,,,,,,,,,,,,,,,,,,,
11/13/2003,unID chrysophyte,1,,,0,0,,,,,,,,,,,,,,,,,,,
11/13/2003,Limnothrix,24,,5.642771,135.426504,0.001323013,,,,,,,,,,,,,,,,,,,
11/13/2003,Microcystis,65,,3.156457729,205.1697524,0.002004351,,,,,,,,,,,,,,,,,,,
11/13/2003,Planktolyngabia,9,,314.1592654,2827.433389,0.027621848,,,,,,,,,,,,,,,,,,,
11/13/2003,Cryptomonad,38,,195.2354,7418.9452,0.072477384,,,,,,,,,,,,,,,,,,,
11/13/2003,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.068419195,,,,,,,,,,,,,,,,,,,
11/13/2003,Armored Dinoflagellate,12,,874.8631698,10498.35804,0.102560877,,,,,,,,,,,,,,,,,,,
11/13/2003,Cyclotella ocellata,18,,113.0973355,2035.752039,0.01988773,,,,,,,,,,,,,,,,,,,
11/13/2003,Small cocconies,4,,152.6421331,610.5685324,0.005964785,,,,,,,,,,,,,,,,,,,
11/13/2003,Fragilaria,8,,311.155,2489.24,0.024317959,,,,,,,,,,,,,,,,,,,
11/13/2003,Cyclotella comensis,6,,113.0973355,678.584013,0.006629243,,,,,,,,,,,,,,,,,,,
11/13/2003,Cf. Elakatothrix,2,,2.597609,5.195218,5.08E-05,,,,,,,,,,,,,,,,,,,
11/13/2003,Flagellated green,4,,87.26957,349.07828,0.003410226,,,,,,,,,,,,,,,,,,,
11/13/2003,Segmented green,28,,41.7167,1168.0676,0.011411121,,,,,,,,,,,,,,,,,,,
11/13/2003,Peanut,635,,84.9851,53965.5385,0.52720177,,,,,,,,,,,,,,,,,,,
11/13/2003,Mallomonas,3,,24,72,0.000703385,,,,,,,,,,,,,,,,,,,
11/13/2003,TotalBiovolume,,,,102362.2103,,,,,,,,,,,,,,,,,,,,
02/18/2004,Limnothrix,156,100,5.642771,880.272276,0.090667536,1,,,,,,,,,,,,,,,,,,
02/18/2004,Microcystis (large),143,,3.156457729,451.3734552,0.046491205,,,,"95.1, 37.1",,,,,,,,,,,,,,,
02/18/2004,Microcystis (small),189,,3.156457729,596.5705107,0.061446418,,,,,,,,,,,,,"100.9, 37.1",,,,,,
02/18/2004,Cryptomonad,7,,195.2354,1366.6478,0.140763933,,,,,,,,,,,,,,,,,,,
02/18/2004,Cyclotella ocellata,1,,113.0973355,113.0973355,0.01164896,,,,,,,,,,,,,,,,,,,
02/18/2004,Small cocconeis,32,,152.6421331,4884.548259,0.503105647,,,,,,,,,,,,,,,,,,,
02/18/2004,Cf. Elakatothrix,20,,2.597609,51.95218,0.005351045,,,,,,,,,,,,,,,,,,,
02/18/2004,Flagellated green,2,,87.26957,174.53914,0.017977431,,,,,,,,,,,,,,,,,,,
