sampledate,Genus,Transect Cell Count,Magnification,CellBioVol,PerBioVol,Biovolume,,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,,,,,,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage
1/14/97,Cyclotella,1,,113.0973355,0.001922939,113.0973355,,,,,,,,,,,,,,,Change to Lindavia comensis,,,,,
5/6/97,Cyclotella,5,,565.4866776,0.001021468,113.0973355,,,,,,,,,,,,,,,,,,,,
6/18/97,Cyclotella,18,,2035.75204,0.016844891,113.0973355,,,,,,,,,,,,,,,,,,,,
8/28/97,Cyclotella,5,,5.195218,4.03E-05,113.0973355,,,,,,,,,,,,,,,,,,,,
8/23/99,Cyclotella,53,,5994.158783,0.102340607,113.0973355,,,,,,,,,,,,,,,,,,,,
11/10/99,Cyclotella,7,,791.6813487,0.026934236,113.0973355,,,,,,,,,,,,,,,,,,,,
4/6/00,Cyclotella,1,,113.0973355,0.00087916,113.0973355,,,,,,,,,,,,,,,,,,,,
5/30/00,Cyclotella,1,,113.0973355,0.000368876,113.0973355,,,,,,,,,,,,,,,,,,,,
7/26/00,Cyclotella,59,,6672.742796,0.085791326,113.0973355,,,,,,,,,,,,,,,Estimate as 1:1 with Microcystis,,,,,
8/21/00,Cyclotella,37,,4184.601415,0.054637106,113.0973355,,,,,,,,,,,,,,,,,,,,
6/26/01,Cyclotella meneghiniana,7,,791.6813487,0.005864705,113.0973355,,,,,,,,,,,,,,,,,,,,
8/20/01,Cyclotella ocellata,10,,1130.973355,0.038591854,113.0973355,,1,,,,,,,,,,,,,,,,,,
11/15/01,Cyclotella distinguenda,11,,1244.070691,0.008893388,113.0973355,,,,,,,,,,,,,,,,,,,,
2/28/02,Cyclotella distinguenda,3,100,339.2920066,0.006410732,113.0973355,,,,,,,,,,,,,,,,,,,,
2/28/02,Cyclotella ocellata,76,,8595.3975,0.162405204,113.0973355,,,,,,,,,,,,,,,,,,,,
4/23/02,Cyclotella distinguenda,8,,904.7786842,0.007074689,113.0973355,,,,,,,,,,,,,,,,,,,,
4/23/02,Cyclotella meneghiniana,1,,113.0973355,0.000884336,113.0973355,,,,,,,,,,,,,,,,,,,,
4/23/02,Cyclotella ocellata,29,,3279.82273,0.025645747,113.0973355,,,,,,,,,,,,,,,,,,,,
6/19/02,Cyclotella ocellata,18,,2035.75204,0.017850841,113.0973355,,,,,,,,,,,,,,,,,,,,
6/19/02,Cyclotella distinguenda,17,,1922.654704,0.016859128,113.0973355,,,,,,,,,,,,,,,,,,,,
7/17/02,Cyclotella ocellata,11,,1244.070691,0.017088596,113.0973355,,,,,,,,,,,,,,,,,,,,
7/17/02,Cyclotella distinguenda,1,,113.0973355,0.001553509,113.0973355,,,,,,,,,,,,,,,,,,,,
8/14/02,Cyclotella ocellata,35,,3958.406744,0.086329234,113.0973355,,,,,,,,,,,,,,,,,,,,
11/7/02,Cyclotella ocellata,309,,34947.07668,0.440802855,113.0973355,,,,,,,,,,,,,,,,,,,,
3/6/03,Cyclotella ocellata,14,,1583.362697,0.039813839,113.0973355,,,,,,,,,,,,,,,,,,,,
3/6/03,Cyclotella distinguenda,3,,339.2920066,0.008531537,113.0973355,,,,,,,,,,,,,,,,,,,,
4/29/03,Cyclotella ocellata,13,,1470.265362,0.021113833,113.0973355,,,,,,,,,,,,,,,,,,,,
4/29/03,Cyclotella distinguenda,14,,1583.362697,0.022737973,113.0973355,,,,,,,,,,,,,,,,,,,,
6/23/03,Cyclotella meneghiniana,2,,226.1946711,0.003248282,113.0973355,,,,,,,,,,,,,,,,,,,,
6/23/03,Cyclotella ocellata,14,,1583.362697,0.022737973,113.0973355,,,,,,,,,,,,,,,,,,,,
6/23/03,Cyclotella distinguenda,2,,226.194671,0.003248282,113.0973355,,,,,,,,,,,,,,,,,,,,
7/21/03,Cyclotella ocellata,12,,1357.168026,0.017653198,113.0973355,,,,,,,,,,,,,,,,,,,,
7/21/03,Cyclotella comensis,58,,6559.645459,0.08532379,113.0973355,,,,,,,,,,,,,,,,,,,,
8/20/03,Cyclotella ocellata,8,,904.778684,0.012769555,113.0973355,,,,,,,,,,,,,,,,,,,,
8/20/03,Cyclotella meneghiniana,2,,226.194671,0.003192389,113.0973355,,,,,,,,,,,,,,,Becomes Lindavia comensis,,,,,
8/20/03,Cyclotella comensis,68,,7690.618814,0.108541221,113.0973355,,,,,,,,,,,,,,,,,,,,
11/13/03,Cyclotella ocellata,18,,2035.752039,0.01988773,113.0973355,,,,,,,,,,,,,,,,,,,,
11/13/03,Cyclotella comensis,6,,678.584013,0.006629243,113.0973355,,,,,,,,,,,,,,,Some sort of bluegreen in the family Chroococolaes.  Same as ?17 ,,,,,
2/18/04,Cyclotella ocellata,1,,113.0973355,0.01164896,113.0973355,,1,,,,,,,,,,,,,,,,,,
4/30/04,Cyclotella ocellata,1,,113.0973355,0.000906925,113.0973355,,,,,,,,,,,,,,,,,,,,
2/20/07,unID Cyclotella,3,,339.2920065,0.007792849,113.0973355,,,,,,,,,,,,,,,,,,,,
6/18/97,Sellaphora,1,,120,0.000992944,120,,,,,,,,,,,,,,,,,,,,
7/14/97,Cf. Sellaphora pupula,2,,169.9702,0.002296778,120,,,,,,,,,,,,,,,,,,,,
4/6/00,Sellaphora,2,,240,0.001865636,120,,,,,,,,,,,,,,,,,,,,
8/20/03,Staurosira construens,4,,491.8320379,0.006941451,122.9580095,,,,,,,,,,,,,,,,,,,,
8/9/05,Cf. Staurosira,1,,122.9580095,0.003404145,122.9580095,,,,,,,,,,,,,,,,,,,,
6/19/02,Cf. Anabaena,12,,1500,0.013153007,125,,,,,,,,,,,,,,,,,,,,
5/13/08,Anabaena eucompacta,3,,375,0.003690285,125,,,,,,,,,,,,,,,,,,,,
8/12/98,Planothidium,3,,380.0070474,0.001960573,126.6690158,,,,,,,,,,,,,,,,,,,,
8/23/99,Planothidium,1,,126.6690158,0.002162669,126.6690158,,,,,,,,,,,,,,,,,,,,
8/25/08,Cf. Planothidium,1,,126.6690158,0.001769501,126.6690158,,,,,,,,,,,,,,,,,,,,
2/23/98,Cf. Cavinula,1,,5654.866776,0.033678014,131.95,,,,,,,,,,,,,,,,,,,,
5/6/97,Small cocconeis,83,,12669.29705,0.02288522,152.6421331,,,,,,,,,,,,,,,,,,,,
6/18/97,Small cocconeis,4,,610.5685324,0.005052168,152.6421331,,,,,,,,,,,,,,,,,,,,
6/18/97,Small Cocconeis,12,,1831.705597,0.015156503,152.6421331,,,,,,,,,,,,,,,,,,,,
8/28/97,Small Cocconeis,74,,5455.867498,0.042348218,152.6421331,,,,,,,,,,,,,,,,,,,,
2/23/99,Small Cocconeis,34,,5189.832525,0.062321849,152.6421331,,,,,,,,,,,,,,,,,,,,
5/4/99,Small Cocconeis,19,,2900.200528,0.012759051,152.6421331,,,,,,,,,,,,,,,,,,,,
7/1/99,Small Cocconeis,17,,2594.916262,0.034620701,152.6421331,,,,,,,,,,,,,,,,,,,,
8/23/99,Small Cocconeis,16,,2442.27413,0.041697897,152.6421331,,,,,,,,,,,,,,,,,,,,
11/10/99,Small Cocconeis,2,,305.2842662,0.010386247,152.6421331,,,,,,,,,,,,,,,,,,,,
2/22/00,Small Cocconeis,13,,1984.34773,0.103161533,152.6421331,,1,,,,,,,,,,,,,,,,,,
4/6/00,Small cocconeis,4,,610.5685324,0.004746243,152.6421331,,,,,,,,,,,,,,,,,,,,
5/30/00,Small Cocconeis,4,,610.5685324,0.001991421,152.6421331,,,,,,,,,,,,,,,,,,,,
8/21/00,Small Cocconeis,2,,305.2842662,0.003986007,152.6421331,,,,,,,,,,,,,,,,,,,,
2/28/01,unID Cocconeis,1,,152.6421331,0.007178842,152.6421331,,,,,,,,,,,,,,,,,,,,
4/30/01,Small Cocconeis,3,,457.9263993,0.016118411,152.6421331,,,,,,,,,,,,,,,,,,,,
8/20/01,Small cocconeis,5,,763.2106655,0.026042802,152.6421331,,,,,,,,,,,,,,,,,,,,
2/28/02,Small cocconeis,39,,5953.043191,0.112479405,152.6421331,,,,,,,,,,,,,,,,,,,,
4/23/02,Small cocconeis,4,,610.5685324,0.004774187,152.6421331,,,,,,,,,,,,,,,,,,,,
6/19/02,Small cocconeis,27,,4121.337594,0.036138656,152.6421331,,,,,,,,,,,,,,,,,,,,
7/17/02,Small cocconeis,251,,38313.17541,0.526271046,152.6421331,,,,,,,,,,,,,,,,,,,,
8/14/02,Small cocconeis,158,,24117.45703,0.525979699,152.6421331,,,,,,,,,,,,,,,,,,,,
3/6/03,Small cocconeis,4,,610.5685324,0.015352817,152.6421331,,,,,,,,,,,,,,,"Estimate ""Discosella"" as ""Discostella stelligera""",,,,,
4/29/03,Small cocconeis,14,,2136.989863,0.030688369,152.6421331,,,,,,,,,,,,,,,,,,,,
6/23/03,Small cocconeis,2,,305.2842662,0.004384053,152.6421331,,,,,,,,,,,,,,,,,,,,
8/20/03,Small cocconeis,29,,4426.62186,0.062474939,152.6421331,,,,,,,,,,,,,,,,,,,,
11/13/03,Small cocconies,4,,610.5685324,0.005964785,152.6421331,,,,,,,,,,,,,,,,,,,,
2/18/04,Small cocconeis,32,,4884.548259,0.503105647,152.6421331,,,,,,,,,,,,,,,,,,,,
4/30/04,Small Cocconeis,74,,11295.51785,0.090578547,152.6421331,,1,,,,,,,,,,,,,,,,,,
4/30/04,Small cocconeis,8,,1221.137065,0.009792275,152.6421331,,,,,,,,,,,,,,,,,,,,
6/22/04,Small cocconeis,56,,8547.959454,0.10554215,152.6421331,,,,,,,,,,,,,,,,,,,,
7/21/04,Cocconeis,1,,152.6421331,0.003922768,152.6421331,,,,,,,,,,,,,,,,,,,,
7/21/04,Small cocconeis,11,,1679.063464,0.043150444,152.6421331,,,,,,,,,,,,,,,,,,,,
8/16/04,Small Cocconeis,2,,305.2842662,0.008768711,152.6421331,,,,,,,,,,,,,,,,,,,,
4/20/05,Small Cocconeis,14,,2136.989863,0.017676114,152.6421331,,,,,,,,,,,,,,,,,,,,
4/20/06,Small Cocconeis,12,,1831.705597,0.017291301,152.6421331,,,,,,,,,,,,,,,,,,,,
6/16/06,Small Cocconeis,29,,4426.62186,0.046370371,152.6421331,,,,,,,,,,,,,,,,,,,,
2/20/07,Small Cocconeis,32,,4884.548259,0.112188158,152.6421331,,,,,,,,,,,,,,,,,,,,
8/23/99,Stephanodiscus,1,,154.4537325,0.002637049,154.4537325,,,,,,,,,,,,,,,,,,,,
8/23/99,Stephanodiscus,1,,154.4537325,0.002637049,154.4537325,,,,,,,,,,,,,,,,,,,,
11/10/99,Stephanodiscus,1,100,154.4537325,0.005254757,154.4537325,,,,,,,,,,,,,,,,,,,,
2/22/00,Stephanodiscus,1,,154.4537325,0.008029683,154.4537325,,,,,,,,,,,,,,,,,,,,
4/6/00,Stephanodiscus,1,,154.4537325,0.001200643,154.4537325,,,,,,,,,,,,,,,,,,,,
11/15/01,Stephanodiscus niagare,8,,1235.62986,0.008833048,154.4537325,,,,,,,,,,,,,,,,,,,,
4/23/02,Stephanodiscus cf. alpinus,11,,1698.991058,0.013284833,154.4537325,,,,,,,,,,,,,,,,,,,,
6/19/02,Stephanodiscus cf. alpinus,3,100,463.3611975,,154.4537325,,,,,,,,,,,,,,,,,,,,
7/17/02,Stephanodiscus cf. alpinus,1,,154.4537325,0.002121582,154.4537325,,,,,,,,,,,,,,,,,,,,
11/7/02,Stephanodiscus cf. alpinus,2,,308.907465,0.003896386,154.4537325,,,,,,,,,,,,,,,,,,,,
6/13/05,Stephanodiscus hantzschii,4,,617.81493,0.005475048,154.4537325,,,,,,,,,,,,,,,,,,,,
11/15/05,Stephanodiscus niagarae,1,,154.4537325,0.004089346,154.4537325,,,,,,,,,,,,,,,,,,,,
2/20/07,Stephanodiscus hantzschii,1,,154.4537325,0.003547489,154.4537325,,,,,,,,,,,,,,,,,,,,
11/12/08,Stephanodiscus small,2,,308.907465,0.004011247,154.4537325,,,,,,,,,,,,,,,,,,,,
1/14/97,unID cyanobacteria (colony),7,,1104.760206,0.018783698,157.8228865,,,,,,,,,,,,,,,,,,,,
6/18/97,Navicula,2,,373.2096619,0.003088134,186.6048309,,,,,,,,,,,,,,,,,,,,
7/14/97,Navicula,1,,35017.70018,0.47318822,186.6048309,,,,,,,,,,,,,,,,,,,,
8/23/99,Navicula,1,,186.6048309,0.003185977,186.6048309,,1,,,,,,,,,,,,,,,,,,
4/30/01,Navicula,2,,373.2096619,0.013136492,186.6048309,,,,,,,,,,,,,,,,,,,,
11/15/01,Navicula,6,,1119.628986,0.008003802,186.6048309,,,,,,,,,,,,,,,,,,,,
4/20/06,Navicula,1,,186.6048309,0.00176155,186.6048309,,,,,,,,,,,,,,,,,,,,
7/16/07,Navicula,1,,186.6048309,0.002371126,186.6048309,,,,,,,,,,,,,,,,,,,,
8/25/08,Navicula,1,,186.6048309,0.002606773,186.6048309,,,,,,,,,,,,,,,,,,,,
1/14/97,Cryptomonas,5,,976.177,0.016597461,195.2354,,,,,,,,,,,,,,,,,,,,
5/6/97,Cryptomonad,217,,42366.0818,0.076528091,195.2354,,,,,,,,,,,,,,,,,,,,
6/18/97,Cryptomonad,65,,12690.301,0.105006275,195.2354,,,,,,,,,,,,,,,,,,,,
7/14/97,Cryptomonad,62,,11714.124,0.158290963,195.2354,,,,,,,,,,,,,,,,,,,,
8/28/97,Cryptomonad,60,,4799.82635,0.037256054,195.2354,,,,,,,,,,,,,,,,,,,,
11/10/97,Cryptomonad,97,,127.1510955,0.000672375,195.2354,,,,,,,,,,,,,,,,,,,,
2/23/98,Cryptomonad,75,,628.3185307,0.00345858,195.2354,,,,,,,,,,,,,,,,,,,,
4/20/98,Cryptomonad,109,,3490.7828,0.020789638,195.2354,,,,,,,,,,,,,,,,,,,,
6/15/98,Cryptomonad,127,,2307.893339,0.01129012,195.2354,,,,,,,,,,,,,,,,,,,,
8/12/98,Cryptomonad,35,,6833.239,0.035254771,195.2354,,,,,,,,,,,,,,,,,,,,
11/12/98,Cryptomonad,46,,8980.8284,0.060878451,195.2354,,,,,,,,,,,,,,,,,,,,
11/12/98,Large Cryptomonad,12,,2342.8248,0.015881335,195.2354,,,,,,,,,,,,,,,,,,,,
2/23/99,Cryptomonad,16,,3123.7664,0.037511595,195.2354,,,,,,,,,,,,,,,,,,,,
5/4/99,Cryptomonad,72,,14056.9488,0.061841699,195.2354,,,,,,,,,,,,,,,,,,,,
7/1/99,Cryptomonad,21,,4099.9434,0.054700383,195.2354,,,,,,,,,,,,,,,,,,,,
8/23/99,Cryptomonad,30,,5857.062,0.0999999,195.2354,,,,,,,,,,,,,,,,,,,,
11/10/99,Cryptomonad,22,,4295.1788,0.14612869,195.2354,,,,,,,,,,,,,,,,,,,,
2/22/00,Cryptomonad,9,,1757.1186,0.091348429,195.2354,,1,,,,,,,,,,,,,,,,,,
4/6/00,Cryptomonad,48,,9371.2992,0.072847619,195.2354,,,,,,,,,,,,,,,,,,,,
5/30/00,Cryptomonad,22,,4295.1788,0.014009088,195.2354,,,,,,,,,,,,,,,,,,,,
7/26/00,Cryptomonad,25,,4880.885,0.062753445,195.2354,,,,,,,,,,,,,,,,,,,,
8/21/00,Cryptomonad,28,,5466.5912,0.071375668,195.2354,,,,,,,,,,,,,,,,,,,,
11/16/00,Cryptomonad,33,,6442.7682,0.067288233,195.2354,,,,,,,,,,,,,,,,,,,,
2/28/01,Cryptomonad,8,,1561.8832,0.073456209,195.2354,,,,,,,,,,,,,,,,,,,,
4/30/01,Cryptomonad,48,,9371.2992,0.329857487,195.2354,,,,,,,,,,,,,,ignore tbh,,,,,,
5/29/01,Cryptomonad,5,,976.177,0.02367309,195.2354,,,,,,,,,,,,,,diatoms.org,,,,,,
6/26/01,Cryptomonad,9,,1757.1186,0.013016579,195.2354,,,,,,,,,,,,,,,,,,,,
7/24/01,Cryptomonad,7,,1366.6478,0.061713291,195.2354,,,,,,,,,,,,,,,,,,,,
8/20/01,Cryptomonad,8,,1561.8832,0.053295658,195.2354,,,,,,,,,,,,,,,,,,,,
11/15/01,Cryptomonad,1,,195.2354,0.001395664,195.2354,,,,,,,,,,,,,,,,,,,,
2/28/02,Cryptomonad,25,,4880.885,0.092221578,195.2354,,,,,,,,,,,,,,,,,,,,
4/23/02,Cryptomonad,91,,17766.4214,0.138920056,195.2354,,,,,,,,,,,,,,,,,,,,
6/19/02,Cryptomonad,55,,10737.947,0.09415753,195.2354,,,,,,,,,,,,,,,,,,,,
7/17/02,Cryptomonad,58,,11323.6532,0.155542075,195.2354,,,,,,,,,,,,,,,,,,,,
8/14/02,Cryptomonad,18,,3514.2372,0.076642302,195.2354,,,,,,,,,,,,,,,,,,,,
11/7/02,Cryptomonad,27,,5271.3558,0.06648993,195.2354,,,,,,,,,,,,,,,,,,,,
3/6/03,Cryptomonad,49,,9566.5346,0.240551624,195.2354,,,,,,,,,,,,,,,,,,,,
4/29/03,Cryptomonad,73,,14252.1842,0.204669332,195.2354,,,,,,,,,,,,,,,,,,,,
6/23/03,Cryptomonad,62,,12104.5948,0.173828748,195.2354,,,,,,,,,,,,,,,,,,,,
7/21/03,Cryptomonad,17,,3319.0018,0.043171512,195.2354,,,,,,,,,,,,,,,,,,,,
8/20/03,Cryptomonad,15,,2928.531,0.041331698,195.2354,,,,,,,,,,,,,,,,,,,,
11/13/03,Cryptomonad,38,,7418.9452,0.072477384,195.2354,,1,,,,,,,,,,,,,,,,,,
2/18/04,Cryptomonad,7,,1366.6478,0.140763933,195.2354,,,,,,,,,,,,,,,,,,,,
4/30/04,Cryptomonad,48,,9371.2992,0.075148273,195.2354,,,,,,,,,,,,,,,,,,,,
6/22/04,Cryptomonad,28,,5466.5912,0.067496318,195.2354,,,,,,,,,,,,,,Google says 3 um^3 per cell for biovolume and I believe that,,,,,,
7/21/04,Cryptomonad,31,,6052.2974,0.155538683,195.2354,,,,,,,,,,,,,,,,,,,,
8/16/04,Cryptomonad,17,,3319.0018,0.095332028,195.2354,,,,,,,,,,,,,,,,,,,,
11/10/04,Cryptomonad,21,,4099.9434,0.102136473,195.2354,,,,,,,,,,,,,,,,,,,,
4/20/05,Cryptomonad,61,,11909.3594,0.098508281,195.2354,,,,,,,,,,,,,,,,,,,,
6/13/05,Cryptomonad,20,,3904.708,0.034603344,195.2354,,,,,,,,,,,,,,,,,,,,
6/13/05,Cf. Cryptomonad,3,,585.7062,0.005190502,195.2354,,,,,,,,,,,,,,,,,,,,
7/12/05,Cryptomonad,44,,8590.3576,0.129130809,195.2354,,,,,,,,,,,,,,,,,,,,
7/12/05,Cf. Cryptomonad,15,,2928.531,0.044021867,195.2354,,,,,,,,,,,,,,,,,,,,
8/9/05,Cryptomonad,6,,1171.4124,0.032431049,195.2354,,,,,,,,,,,,,,,,,,,,
11/15/05,Cryptomonad,29,,5661.8266,0.149903592,195.2354,,,,,,,,,,,,,,,,,,,,
11/15/05,Cf. Cryptomonad,1,,195.2354,0.005169089,195.2354,,,,,,,,,,,,,,,,,,,,
2/13/06,Cryptomonad,12,,2342.8248,0.174249546,195.2354,,,,,,,,,,,,,,,,,,,,
4/20/06,Cryptomonad,88,,17180.7152,0.16218595,195.2354,,,,,,,,,,,,,,,,,,,,
4/20/06,Cf. Cryptomonad,3,,585.7062,0.005529066,195.2354,,,,,,,,,,,,,,,,,,,,
6/16/06,Large Cryptomonad-esque cell husks,4,,780.9416,0.008180629,195.2354,,,,,,,,,,,,,,,,,,,,
6/16/06,Cryptomonad,20,,3904.708,0.040903145,195.2354,,,,,,,,,,,,,,,,,,,,
7/12/06,Large Cryptomonad-esque cell husks,2,,390.4708,0.007006988,195.2354,,,,,,,,,,,,,,,,,,,,
7/12/06,Cryptomonad,12,,2342.8248,0.042041926,195.2354,,,,,,,,,,,,,,,,,,,,
7/12/06,Cf. Cryptomonad,9,,1757.1186,0.031531445,195.2354,,,,,,,,,,,,,,,,,,,,
8/9/06,Large Cryptomonad-esque cell husks,1,100,195.2354,0.010520284,195.2354,,,,,,,,,,,,,,,,,,,,
8/9/06,Cryptomonad,22,,4295.1788,0.231446258,195.2354,,,,,,,,,,,,,,,,,,,,
10/30/06,Large Cryptomonad-esque cell husks,1,,195.2354,0.003961102,195.2354,,,,,,,,,,,,,,,,,,,,
10/30/06,Cryptomonad,24,,4685.6496,0.095066438,195.2354,,,,,,,,,,,,,,,,,,,,
2/20/07,Large Cryptomonad-esque cell husks,1,,195.2354,0.004484161,195.2354,,,,,,,,,,,,,,,,,,,,
2/20/07,Cryptomonad,8,,1561.8832,0.035873286,195.2354,,,,,,,,,,,,,,,,,,,,
4/24/07,Large Cryptomonad-esque cell husks,5,,976.177,0.016903542,195.2354,,,,,,,,,,,,,,,,,,,,
4/24/07,Cryptomonad,37,,7223.7098,0.125086208,195.2354,,,,,,,,,,,,,,,,,,,,
4/24/07,Cf. Cryptomonad,7,,1366.6478,0.023664958,195.2354,,,,,,,,,,,,,,,,,,,,
6/19/07,Large Cryptomonad-esque cell husks,2,,390.4708,0.006114048,195.2354,,,,,,,,,,,,,,,,,,,,
6/19/07,Cryptomonad,21,,4099.9434,0.064197505,195.2354,,,,,,,,,,,,,,,,,,,,
6/19/07,Cf. Cryptomonad,2,,390.4708,0.006114048,195.2354,,,,,,,,,,,,,,,,,,,,
7/16/07,Cryptomonad,22,,4295.1788,0.054577425,195.2354,,,,,,,,,,,,,,,,,,,,
8/13/07,Large Cryptomonad-esque cell husks,11,,2147.5894,0.024885581,195.2354,,,,,,,,,,,,,,,,,,,,
8/13/07,Cryptomonad,20,,3904.708,0.04524651,195.2354,,,,,,,,,,,,,,,,,,,,
8/13/07,Cf. Cryptomonad,5,,976.177,0.011311628,195.2354,,,,,,,,,,,,,,,,,,,,
11/12/07,Large Cryptomonad-esque cell husks,1,,195.2354,0.00282013,195.2354,,,,,,,,,,,,,,,,,,,,
11/12/07,Cryptomonad,6,,1171.4124,0.01692078,195.2354,,,,,,,,,,,,,,,,,,,,
3/3/08,Cryptomonad,15,,2928.531,0.394986763,195.2354,,,,,,,,,,,,,,,,,,,,
5/13/08,Cryptomonad,12,,2342.8248,0.023055179,195.2354,,,,,,,,,,,,,,,,,,,,
5/13/08,Cf. Cryptomonad,12,,2342.8248,0.023055179,195.2354,,,,,,,,,,,,,,,,,,,,
7/1/08,Large Cryptomonad,4,,780.9416,0.005687724,195.2354,,,,,,,,,,,,,,,,,,,,
7/1/08,Cryptomonad,21,,4099.9434,0.029860551,195.2354,,,,,,,,,,,,,,,,,,,,
7/1/08,Cf. Cryptomonad,4,,780.9416,0.005687724,195.2354,,,,,,,,,,,,,,,,,,,,
8/25/08,Cryptomonad,24,,4685.6496,0.065456105,195.2354,,,,,,,,,,,,,,,,,,,,
11/12/08,Large cryptomonad,20,,3904.708,0.050703685,195.2354,,,,,,,,,,,,,,,,,,,,
11/12/08,Cryptomonad,42,,8199.8868,0.106477739,195.2354,,,,,,,,,,,,,,,,,,,,
11/12/08,Cf. Cryptomonad,4,,780.9416,0.010140737,195.2354,,,,,,,,,,,,,,,,,,,,
2/24/09,Large cryptomonad,4,,780.9416,0.013849613,195.2354,,,,,,,,,,,,,,,,,,,,
2/24/09,Cryptomonad,13,,2538.0602,0.045011242,195.2354,,,,,,,,,,,,,,,,,,,,
4/29/09,Large Cryptomonad,2,100,390.4708,0.001204383,195.2354,,,,,,,,,,,,,,,,,,,,
4/29/09,Cryptomonad,5,,976.177,0.003010958,195.2354,,,,,,,,,,,,,,,,,,,,
8/28/97,Nostoc,1,,273.863898,0.00212572,195.61707,,,,,,,,,,,,,,,,,,,,
6/19/02,Chroococcus cf. kidneys,6,,1320,0.011574646,220,,,,,,,,,,,,,,,,,,,,
7/17/02,Chroococcus ,10,,2200,0.030219273,220,,,,,,,,,,,,,,,,,,,,
8/14/02,Chroococcus ,18,100,3960,0.086363981,220,,,,,,,,,,,,,,,,,,,,
11/7/02,Chroococcus,2,,440,0.005549914,220,,,,,,,,,,,,,,,,,,,,
7/21/03,Chroococcus ,4,,880,0.011446493,220,,,,,,,,,,,,,,,,,,,,
8/20/03,Chroococcus ,4,100,880,0.012419843,220,,,,,,,,,,,,,,,,,,,,
4/30/04,Chroococcus,4,,880,0.007056704,220,,,,,,,,,,,,,,,,,,,,
8/9/05,Chroococcus,106,100,23320,0.645624087,220,,,,,,,,,,,,,,,,,,,,
6/15/98,Diploneis,1,,39.123414,0.00019139,241.4706653,,,,,,,,,,,,,,,,,,,,
8/13/07,Diploneis,1,,241.4706653,0.002798085,241.4706653,,,,,,,,,,,,,,,,,,,,
5/4/99,Epithemia,1,,252.8982086,0.001112592,252.8982086,,,,,,,,,,,,,,,,,,,,
7/21/04,Epithemia,1,,252.8982086,0.00649926,252.8982086,,,,,,,,,,,,,,,,,,,,
7/14/97,Fragilaria,2,,1201.910223,0.016241208,311.155,,,,,,,,,,,,,,,,,,,,
11/10/97,Fragilaria crototensis,4,,5.195218,2.75E-05,311.155,,,,,,,,,,,,,,,,,,,,
2/23/98,Fragilaria crototensis,19,,318,0.001750431,311.155,,,,,,,,,,,,,,,,,,,,
4/20/98,Fragilaria crototensis,12,100,241.4706653,0.001438098,311.155,,,,,,,,,,,,,,,,,,,,
4/20/98,Fragilaria intermedia,4,,2166.824064,0.012904695,311.155,,,,,,,,,,,,,,,,,,,,
6/15/98,Fragilaria crototensis,7,,10039.54689,0.049113055,311.155,,,,,,,,,,,,,,,,,,,,
2/23/99,Fragilaria crototensis,2,,622.31,0.007472979,311.155,,1,,,,,,,,,,,,,,,,,,
5/4/99,Fragilaria,126,,39205.53,0.172479576,311.155,,,,,,,,,,,,,,,,,,,,
8/23/99,Fragilaria,11,,3422.705,0.058437175,311.155,,,,,,,,,,,,,,,,,,,,15
11/10/99,Fragilaria,9,,2800.395,0.095273811,311.155,,,,,,,,,,,,,,,,,,,,
4/6/00,Fragilaria,13,,4045.015,0.031443848,311.155,,,,,,,,,,,,,,,,,,,,
5/30/00,Fragilaria,12,,3733.86,0.012178299,311.155,,,,,,,,,,,,,,,,,,,,
7/26/00,Fragilaria,23,,7156.565,0.092011819,311.155,,,,,,,,,,,,,,,,,,,,
8/21/00,Fragilaria,4,,1244.62,0.016250636,311.155,,,,,,,,,,,,,,,,,,,,
11/16/00,Dinobryon,18,,5600.79,0.058494617,311.155,,,,,,,,,,,,,,,,,,,,
11/16/00,Fragilaria,1,,311.155,0.003249701,311.155,,,,,,,,,,,,,,,,,,,,
4/30/01,Fragilaria,1,,311.155,0.010952249,311.155,,,,,,,,,,,,,,,,,,,,
5/29/01,Fragilaria,7,,2178.085,0.052820341,311.155,,,,,,,,,,,,,,,,,,,,
6/26/01,Fragillaria,11,,3422.705,0.025355095,311.155,,,,,,,,,,,,,,,,,,,,
7/24/01,Fragilaria,4,,1244.62,0.056202919,311.155,,,,,,,,,,,,,,,,,,,,
11/15/01,Fragilaria tenera,5,,1555.775,0.011121643,311.155,,,,,,,,,,,,,,,,,,,,
11/15/01,Fragilaria crototensis,48,,14935.44,0.106767776,311.155,,,,,,,,,,,,,,,,,,,,
2/28/02,Fragilaria,8,,2489.24,0.04703279,311.155,,,,,,,,,,,,,,,,,,,,
4/23/02,Fragilaria crototensis,96,,29870.88,0.23356782,311.155,,,,,,,,,,,,,,,,,,,,
6/19/02,Fragilaria,109,,33915.895,0.297397343,311.155,,,,,,,,,,,,,,,,,,,,
7/17/02,Fragilaria,11,,3422.705,0.047014389,311.155,,,,,,,,,,,,,,,,,,,,
8/14/02,Fragilaria,1,,311.155,0.006786006,311.155,,,,,,,,,,,,,,,,,,,,
11/7/02,Fragilaria,17,,5289.635,0.066720494,311.155,,,,,,,,,,,,,,,,,,,,
3/6/03,Fragilaria,1,,311.155,0.007824029,311.155,,,,,,,,,,,,,,,,,,,,
