"lakeid","year4","sample_date","station","species_code","species_name","density","individuals_measured","avg_length"
"CB",2015,"2015-08-12",1,61502,"GASTROPUS STYLIFER",6.16,,
"CB",2015,"2015-08-12",1,61701,"KELLICOTTIA BOSTONIENSIS",22.12,,
"CB",2015,"2015-08-12",1,61702,"KELLICOTTIA LONGISPINA",0.28,,
"CB",2015,"2015-08-12",1,61801,"KERATELLA COCHLEARIS",4.76,,
"CB",2015,"2015-08-12",1,61803,"KERATELLA CRASSA",1.12,,
"CB",2015,"2015-08-12",1,61804,"KERATELLA EARLINAE",4.76,,
"CB",2015,"2015-08-12",1,61808,"KERATELLA TAUROCEPHALA",22.40,,
"CB",2015,"2015-08-12",1,63005,"POLYARTHRA VULGARIS",19.60,,
"CB",2015,"2015-08-12",1,63602,"TRICHOCERCA BIROSTRIS",1.12,,
"CB",2015,"2015-08-12",1,88888,"UNKNOWN ROTIFER",0.28,,
"CB",2015,"2015-09-09",1,10000,"COPEPOD NAUPLII",9.24,,
"CB",2015,"2015-09-09",1,20000,"CYCLOPOID",1.68,6,0.43
"CB",2015,"2015-09-09",1,20601,"MESOCYCLOPS EDAX",5.88,18,0.85
"CB",2015,"2015-09-09",1,51130,"DAPHNIA PULICARIA",16.24,22,0.86
"CB",2015,"2015-09-09",1,51801,"HOLOPEDIUM GIBBERUM",0.28,1,0.63
"CB",2015,"2015-09-09",1,60900,"CONOCHILUS",0.84,,
"CB",2015,"2015-09-09",1,61502,"GASTROPUS STYLIFER",4.48,,
"CB",2015,"2015-09-09",1,61701,"KELLICOTTIA BOSTONIENSIS",6.44,,
"CB",2015,"2015-09-09",1,61800,"KERATELLA",0.28,,
"CB",2015,"2015-09-09",1,61801,"KERATELLA COCHLEARIS",0.28,,
"CB",2015,"2015-09-09",1,61803,"KERATELLA CRASSA",0.28,,
"CB",2015,"2015-09-09",1,61804,"KERATELLA EARLINAE",0.56,,
"CB",2015,"2015-09-09",1,61808,"KERATELLA TAUROCEPHALA",20.16,,
"CB",2015,"2015-09-09",1,63005,"POLYARTHRA VULGARIS",7.00,,
"CB",2015,"2015-09-09",1,63602,"TRICHOCERCA BIROSTRIS",5.32,,
"CB",2015,"2015-10-07",1,10000,"COPEPOD NAUPLII",0.56,,
"CB",2015,"2015-10-07",1,20000,"CYCLOPOID",0.56,2,0.43
"CB",2015,"2015-10-07",1,20601,"MESOCYCLOPS EDAX",6.44,19,1.16
"CB",2015,"2015-10-07",1,50700,"BOSMINIDAE",7.00,20,0.36
"CB",2015,"2015-10-07",1,51130,"DAPHNIA PULICARIA",8.96,23,0.92
"CB",2015,"2015-10-07",1,61502,"GASTROPUS STYLIFER",3.92,,
"CB",2015,"2015-10-07",1,61701,"KELLICOTTIA BOSTONIENSIS",32.76,,
"CB",2015,"2015-10-07",1,61801,"KERATELLA COCHLEARIS",0.84,,
"CB",2015,"2015-10-07",1,61808,"KERATELLA TAUROCEPHALA",11.76,,
"CB",2015,"2015-10-07",1,61900,"LECANE",0.28,,
"CB",2015,"2015-10-07",1,62406,"MONOSTYLA LUNARIS",0.84,,
"CB",2015,"2015-10-07",1,63004,"POLYARTHRA REMATA",0.56,,
"CB",2015,"2015-10-07",1,63005,"POLYARTHRA VULGARIS",18.76,,
"CB",2015,"2015-10-07",1,63602,"TRICHOCERCA BIROSTRIS",10.92,,
"CB",2015,"2015-11-09",1,10000,"COPEPOD NAUPLII",1.12,,
"CB",2015,"2015-11-09",1,20601,"MESOCYCLOPS EDAX",1.12,2,0.85
"CB",2015,"2015-11-09",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.12,1,0.44
"CB",2015,"2015-11-09",1,30801,"SKISTODIAPTOMUS OREGONENSIS",1.12,2,1.11
"CB",2015,"2015-11-09",1,50700,"BOSMINIDAE",52.08,20,0.41
"CB",2015,"2015-11-09",1,51000,"CHYDORUS",1.12,2,0.32
"CB",2015,"2015-11-09",1,51130,"DAPHNIA PULICARIA",13.44,22,1.00
"CB",2015,"2015-11-09",1,51801,"HOLOPEDIUM GIBBERUM",1.12,2,0.78
"CB",2015,"2015-11-09",1,60200,"ASCOMORPHA",1.68,,
"CB",2015,"2015-11-09",1,61501,"GASTROPUS HYPTOPUS",0.56,,
"CB",2015,"2015-11-09",1,61502,"GASTROPUS STYLIFER",6.72,,
"CB",2015,"2015-11-09",1,61701,"KELLICOTTIA BOSTONIENSIS",92.40,,
"CB",2015,"2015-11-09",1,61801,"KERATELLA COCHLEARIS",4.48,,
"CB",2015,"2015-11-09",1,61803,"KERATELLA CRASSA",0.56,,
"CB",2015,"2015-11-09",1,61808,"KERATELLA TAUROCEPHALA",28.56,,
"CB",2015,"2015-11-09",1,61900,"LECANE",1.12,,
"CB",2015,"2015-11-09",1,62005,"LEPADELLA PATELLA",1.68,,
"CB",2015,"2015-11-09",1,62406,"MONOSTYLA LUNARIS",0.56,,
"CB",2015,"2015-11-09",1,63005,"POLYARTHRA VULGARIS",47.04,,
"CB",2015,"2015-11-09",1,63400,"SYNCHAETA",5.60,,
"CB",2015,"2015-11-09",1,63602,"TRICHOCERCA BIROSTRIS",5.60,,
"CB",2015,"2015-11-09",1,63700,"TRICHOTRIA",0.56,,
"CB",2015,"2015-11-09",1,88888,"UNKNOWN ROTIFER",0.56,,
"CB",2016,"2016-02-24",1,20000,"CYCLOPOID",1.68,6,0.71
"CB",2016,"2016-02-24",1,50700,"BOSMINIDAE",68.32,20,0.39
"CB",2016,"2016-02-24",1,61701,"KELLICOTTIA BOSTONIENSIS",221.20,,
"CB",2016,"2016-02-24",1,61804,"KERATELLA EARLINAE",12.60,,
"CB",2016,"2016-02-24",1,61805,"KERATELLA HIEMALIS",28.00,,
"CB",2016,"2016-02-24",1,61808,"KERATELLA TAUROCEPHALA",33.60,,
"CB",2016,"2016-02-24",1,63400,"SYNCHAETA",294.00,,
"CB",2016,"2016-02-24",1,88888,"UNKNOWN ROTIFER",19.60,,
"CB",2016,"2016-04-22",1,10000,"COPEPOD NAUPLII",32.20,,
"CB",2016,"2016-04-22",1,20000,"CYCLOPOID",1.12,4,0.45
"CB",2016,"2016-04-22",1,20601,"MESOCYCLOPS EDAX",6.16,13,1.22
"CB",2016,"2016-04-22",1,50700,"BOSMINIDAE",0.56,2,0.36
"CB",2016,"2016-04-22",1,51000,"CHYDORUS",0.28,1,0.31
"CB",2016,"2016-04-22",1,51130,"DAPHNIA PULICARIA",1.40,5,0.75
"CB",2016,"2016-04-22",1,61701,"KELLICOTTIA BOSTONIENSIS",43.40,,
"CB",2016,"2016-04-22",1,61805,"KERATELLA HIEMALIS",152.60,,
"CB",2016,"2016-04-22",1,61808,"KERATELLA TAUROCEPHALA",2.80,,
"CB",2016,"2016-04-22",1,63005,"POLYARTHRA VULGARIS",1.40,,
"CB",2016,"2016-04-22",1,63400,"SYNCHAETA",119.00,,
"CB",2016,"2016-04-22",1,88888,"UNKNOWN ROTIFER",5.60,,
"CB",2016,"2016-05-25",1,10000,"COPEPOD NAUPLII",67.20,,
"CB",2016,"2016-05-25",1,20000,"CYCLOPOID",14.56,20,0.50
"CB",2016,"2016-05-25",1,20101,"ACANTHOCYCLOPS VERNALIS",0.56,2,0.59
"CB",2016,"2016-05-25",1,20601,"MESOCYCLOPS EDAX",6.72,12,1.26
"CB",2016,"2016-05-25",1,50300,"ALONA",0.28,1,0.44
"CB",2016,"2016-05-25",1,50700,"BOSMINIDAE",4.76,17,0.35
"CB",2016,"2016-05-25",1,51000,"CHYDORUS",0.28,1,0.23
"CB",2016,"2016-05-25",1,51130,"DAPHNIA PULICARIA",14.28,20,0.77
"CB",2016,"2016-05-25",1,51801,"HOLOPEDIUM GIBBERUM",1.12,3,0.60
"CB",2016,"2016-05-25",1,61701,"KELLICOTTIA BOSTONIENSIS",551.60,,
"CB",2016,"2016-05-25",1,61805,"KERATELLA HIEMALIS",1.40,,
"CB",2016,"2016-05-25",1,61808,"KERATELLA TAUROCEPHALA",35.00,,
"CB",2016,"2016-05-25",1,61810,"KERATELLA TICINENSIS",36.40,,
"CB",2016,"2016-05-25",1,63005,"POLYARTHRA VULGARIS",7.00,,
"CB",2016,"2016-05-25",1,63400,"SYNCHAETA",1.40,,
"CB",2016,"2016-05-25",1,63602,"TRICHOCERCA BIROSTRIS",8.40,,
"CB",2016,"2016-06-21",1,10000,"COPEPOD NAUPLII",11.76,,
"CB",2016,"2016-06-21",1,20601,"MESOCYCLOPS EDAX",11.48,18,1.11
"CB",2016,"2016-06-21",1,50700,"BOSMINIDAE",0.84,2,0.38
"CB",2016,"2016-06-21",1,51130,"DAPHNIA PULICARIA",10.08,20,1.01
"CB",2016,"2016-06-21",1,51801,"HOLOPEDIUM GIBBERUM",1.12,2,0.70
"CB",2016,"2016-06-21",1,61701,"KELLICOTTIA BOSTONIENSIS",60.48,,
"CB",2016,"2016-06-21",1,61808,"KERATELLA TAUROCEPHALA",3.36,,
"CB",2016,"2016-06-21",1,61810,"KERATELLA TICINENSIS",0.56,,
"CB",2016,"2016-06-21",1,63005,"POLYARTHRA VULGARIS",33.04,,
"CB",2016,"2016-06-21",1,63602,"TRICHOCERCA BIROSTRIS",5.04,,
"CB",2016,"2016-07-21",1,10000,"COPEPOD NAUPLII",41.44,,
"CB",2016,"2016-07-21",1,20000,"CYCLOPOID",13.16,10,0.45
"CB",2016,"2016-07-21",1,20601,"MESOCYCLOPS EDAX",29.96,49,0.91
"CB",2016,"2016-07-21",1,50700,"BOSMINIDAE",1.68,6,0.31
"CB",2016,"2016-07-21",1,51130,"DAPHNIA PULICARIA",33.32,25,0.75
"CB",2016,"2016-07-21",1,61701,"KELLICOTTIA BOSTONIENSIS",5.04,,
"CB",2016,"2016-07-21",1,63005,"POLYARTHRA VULGARIS",143.92,,
"CB",2016,"2016-07-21",1,63602,"TRICHOCERCA BIROSTRIS",1.12,,
"CB",2016,"2016-08-17",1,10000,"COPEPOD NAUPLII",61.04,,
"CB",2016,"2016-08-17",1,20000,"CYCLOPOID",4.48,10,0.45
"CB",2016,"2016-08-17",1,20601,"MESOCYCLOPS EDAX",43.40,45,0.92
"CB",2016,"2016-08-17",1,50700,"BOSMINIDAE",20.72,20,0.39
"CB",2016,"2016-08-17",1,51130,"DAPHNIA PULICARIA",12.60,20,0.98
"CB",2016,"2016-08-17",1,61701,"KELLICOTTIA BOSTONIENSIS",0.56,,
"CB",2016,"2016-08-17",1,63005,"POLYARTHRA VULGARIS",77.84,,
"CB",2016,"2016-09-13",1,10000,"COPEPOD NAUPLII",2.24,,
"CB",2016,"2016-09-13",1,20000,"CYCLOPOID",0.56,2,0.48
"CB",2016,"2016-09-13",1,20601,"MESOCYCLOPS EDAX",40.04,45,1.03
"CB",2016,"2016-09-13",1,50700,"BOSMINIDAE",22.40,20,0.42
"CB",2016,"2016-09-13",1,51130,"DAPHNIA PULICARIA",19.04,20,0.99
"CB",2016,"2016-09-13",1,62406,"MONOSTYLA LUNARIS",0.28,,
"CB",2016,"2016-09-13",1,63005,"POLYARTHRA VULGARIS",21.28,,
"CB",2016,"2016-09-13",1,63602,"TRICHOCERCA BIROSTRIS",0.56,,
"CB",2016,"2016-10-12",1,10000,"COPEPOD NAUPLII",1.68,,
"CB",2016,"2016-10-12",1,20000,"CYCLOPOID",0.56,1,0.50
"CB",2016,"2016-10-12",1,20601,"MESOCYCLOPS EDAX",3.36,6,1.05
"CB",2016,"2016-10-12",1,50700,"BOSMINIDAE",37.52,20,0.39
"CB",2016,"2016-10-12",1,51130,"DAPHNIA PULICARIA",31.36,20,1.14
"CB",2016,"2016-10-12",1,51801,"HOLOPEDIUM GIBBERUM",0.56,1,1.22
"CB",2016,"2016-10-12",1,63005,"POLYARTHRA VULGARIS",84.56,,
"CB",2016,"2016-11-10",1,20601,"MESOCYCLOPS EDAX",0.84,3,0.94
"CB",2016,"2016-11-10",1,50700,"BOSMINIDAE",16.52,20,0.43
"CB",2016,"2016-11-10",1,51000,"CHYDORUS",3.36,12,0.29
"CB",2016,"2016-11-10",1,51130,"DAPHNIA PULICARIA",5.60,19,1.04
"CB",2016,"2016-11-10",1,60200,"ASCOMORPHA",0.56,,
"CB",2016,"2016-11-10",1,61805,"KERATELLA HIEMALIS",3.36,,
"CB",2016,"2016-11-10",1,62000,"LEPADELLA",0.28,,
"CB",2016,"2016-11-10",1,63005,"POLYARTHRA VULGARIS",50.96,,
"CB",2016,"2016-11-10",1,63400,"SYNCHAETA",0.84,,
"CB",2017,"2017-02-23",1,20101,"ACANTHOCYCLOPS VERNALIS",0.28,,
"CB",2017,"2017-02-23",1,20701,"ORTHOCYCLOPS MODESTUS",0.28,1,0.74
"CB",2017,"2017-02-23",1,50700,"BOSMINIDAE",64.12,20,0.40
"CB",2017,"2017-02-23",1,61701,"KELLICOTTIA BOSTONIENSIS",3.92,,
"CB",2017,"2017-02-23",1,61805,"KERATELLA HIEMALIS",282.80,,
"CB",2017,"2017-02-23",1,63400,"SYNCHAETA",37.52,,
"CB",2017,"2017-02-23",1,88888,"UNKNOWN ROTIFER",62.16,,
"CB",2017,"2017-04-18",1,10000,"COPEPOD NAUPLII",36.40,,
"CB",2017,"2017-04-18",1,20601,"MESOCYCLOPS EDAX",8.68,24,1.08
"CB",2017,"2017-04-18",1,51000,"CHYDORUS",1.40,4,0.25
"CB",2017,"2017-04-18",1,51130,"DAPHNIA PULICARIA",1.12,4,0.61
"CB",2017,"2017-04-18",1,61805,"KERATELLA HIEMALIS",86.80,,
"CB",2017,"2017-04-18",1,63005,"POLYARTHRA VULGARIS",0.56,,
"CB",2017,"2017-04-18",1,88888,"UNKNOWN ROTIFER",3.92,,
"CB",2017,"2017-05-18",1,10000,"COPEPOD NAUPLII",34.44,,
"CB",2017,"2017-05-18",1,20000,"CYCLOPOID",1.12,4,0.45
"CB",2017,"2017-05-18",1,20101,"ACANTHOCYCLOPS VERNALIS",0.56,1,0.70
"CB",2017,"2017-05-18",1,20302,"DIACYCLOPS THOMASI",11.20,26,0.73
"CB",2017,"2017-05-18",1,20601,"MESOCYCLOPS EDAX",14.00,12,1.19
"CB",2017,"2017-05-18",1,51000,"CHYDORUS",3.08,11,0.26
"CB",2017,"2017-05-18",1,51130,"DAPHNIA PULICARIA",0.56,2,0.68
"CB",2017,"2017-05-18",1,60900,"CONOCHILUS",0.28,,
"CB",2017,"2017-05-18",1,61701,"KELLICOTTIA BOSTONIENSIS",0.28,,
"CB",2017,"2017-05-18",1,61801,"KERATELLA COCHLEARIS",0.56,,
"CB",2017,"2017-05-18",1,61805,"KERATELLA HIEMALIS",0.28,,
"CB",2017,"2017-05-18",1,63005,"POLYARTHRA VULGARIS",0.28,,
"CB",2017,"2017-05-18",1,88888,"UNKNOWN ROTIFER",0.56,,
"CB",2017,"2017-06-14",1,10000,"COPEPOD NAUPLII",9.24,,
"CB",2017,"2017-06-14",1,20000,"CYCLOPOID",1.68,6,0.48
"CB",2017,"2017-06-14",1,20601,"MESOCYCLOPS EDAX",17.64,38,1.03
"CB",2017,"2017-06-14",1,30000,"CALANOID",0.28,1,1.20
"CB",2017,"2017-06-14",1,50700,"BOSMINIDAE",0.28,1,0.40
"CB",2017,"2017-06-14",1,51000,"CHYDORUS",0.84,3,0.24
"CB",2017,"2017-06-14",1,51130,"DAPHNIA PULICARIA",5.60,20,0.72
"CB",2017,"2017-06-14",1,61701,"KELLICOTTIA BOSTONIENSIS",3.92,,
"CB",2017,"2017-06-14",1,63005,"POLYARTHRA VULGARIS",2.80,,
"CB",2017,"2017-07-11",1,10000,"COPEPOD NAUPLII",11.20,,
"CB",2017,"2017-07-11",1,20000,"CYCLOPOID",0.84,3,0.44
"CB",2017,"2017-07-11",1,20601,"MESOCYCLOPS EDAX",12.60,17,1.12
"CB",2017,"2017-07-11",1,50700,"BOSMINIDAE",0.28,1,0.41
"CB",2017,"2017-07-11",1,51130,"DAPHNIA PULICARIA",21.00,20,0.86
"CB",2017,"2017-07-11",1,61803,"KERATELLA CRASSA",0.56,,
"CB",2017,"2017-07-11",1,61808,"KERATELLA TAUROCEPHALA",0.56,,
"CB",2017,"2017-07-11",1,63005,"POLYARTHRA VULGARIS",78.40,,
"CB",2017,"2017-08-09",1,10000,"COPEPOD NAUPLII",42.00,,
"CB",2017,"2017-08-09",1,20000,"CYCLOPOID",1.68,6,0.43
"CB",2017,"2017-08-09",1,20601,"MESOCYCLOPS EDAX",6.44,21,1.04
"CB",2017,"2017-08-09",1,50700,"BOSMINIDAE",4.48,16,0.32
"CB",2017,"2017-08-09",1,51000,"CHYDORUS",0.28,1,0.29
"CB",2017,"2017-08-09",1,51130,"DAPHNIA PULICARIA",26.60,20,0.74
"CB",2017,"2017-08-09",1,60800,"CONOCHILOIDES",0.56,,
"CB",2017,"2017-08-09",1,61502,"GASTROPUS STYLIFER",2.24,,
"CB",2017,"2017-08-09",1,61701,"KELLICOTTIA BOSTONIENSIS",1.12,,
"CB",2017,"2017-08-09",1,61808,"KERATELLA TAUROCEPHALA",2.24,,
"CB",2017,"2017-08-09",1,63005,"POLYARTHRA VULGARIS",56.56,,
"CB",2017,"2017-08-09",1,63602,"TRICHOCERCA BIROSTRIS",0.56,,
"CB",2017,"2017-09-07",1,10000,"COPEPOD NAUPLII",2.24,,
"CB",2017,"2017-09-07",1,20000,"CYCLOPOID",0.28,1,0.48
"CB",2017,"2017-09-07",1,20601,"MESOCYCLOPS EDAX",1.40,4,0.97
"CB",2017,"2017-09-07",1,50700,"BOSMINIDAE",1.40,5,0.29
"CB",2017,"2017-09-07",1,51130,"DAPHNIA PULICARIA",8.40,23,0.86
"CB",2017,"2017-09-07",1,61701,"KELLICOTTIA BOSTONIENSIS",0.28,,
"CB",2017,"2017-09-07",1,61808,"KERATELLA TAUROCEPHALA",0.56,,
"CB",2017,"2017-09-07",1,63005,"POLYARTHRA VULGARIS",18.76,,
"CB",2017,"2017-09-07",1,63602,"TRICHOCERCA BIROSTRIS",0.28,,
"CB",2017,"2017-10-03",1,20601,"MESOCYCLOPS EDAX",14.00,14,1.25
"CB",2017,"2017-10-03",1,50700,"BOSMINIDAE",2.24,8,0.45
"CB",2017,"2017-10-03",1,51130,"DAPHNIA PULICARIA",8.68,20,1.37
"CB",2017,"2017-10-03",1,61701,"KELLICOTTIA BOSTONIENSIS",0.28,,
"CB",2017,"2017-10-03",1,63005,"POLYARTHRA VULGARIS",21.84,,
"CB",2017,"2017-10-03",1,63602,"TRICHOCERCA BIROSTRIS",0.28,,
"CB",2017,"2017-11-06",1,50700,"BOSMINIDAE",29.68,20,0.40
"CB",2017,"2017-11-06",1,51000,"CHYDORUS",0.28,1,0.28
"CB",2017,"2017-11-06",1,51130,"DAPHNIA PULICARIA",0.28,1,0.84
"CB",2017,"2017-11-06",1,60800,"CONOCHILOIDES",0.28,,
"CB",2017,"2017-11-06",1,61502,"GASTROPUS STYLIFER",0.28,,
"CB",2017,"2017-11-06",1,61701,"KELLICOTTIA BOSTONIENSIS",3.08,,
"CB",2017,"2017-11-06",1,61805,"KERATELLA HIEMALIS",0.28,,
"CB",2017,"2017-11-06",1,62400,"MONOSTYLA",0.28,,
"CB",2017,"2017-11-06",1,63005,"POLYARTHRA VULGARIS",21.56,,
"CB",2018,"2018-02-23",1,61701,"KELLICOTTIA BOSTONIENSIS",15.68,,
"CB",2018,"2018-02-23",1,61805,"KERATELLA HIEMALIS",48.72,,
"CB",2018,"2018-02-23",1,63400,"SYNCHAETA",12.88,,
"CB",2018,"2018-02-23",1,88888,"UNKNOWN ROTIFER",11.20,,
"CB",2018,"2018-05-14",1,10000,"COPEPOD NAUPLII",28.00,,
"CB",2018,"2018-05-14",1,20000,"CYCLOPOID",1.12,4,0.43
"CB",2018,"2018-05-14",1,20601,"MESOCYCLOPS EDAX",5.04,13,1.22
"CB",2018,"2018-05-14",1,50700,"BOSMINIDAE",0.56,2,0.37
"CB",2018,"2018-05-14",1,62000,"LEPADELLA",0.28,,
"CB",2018,"2018-05-14",1,63004,"POLYARTHRA REMATA",0.28,,
"CB",2018,"2018-05-14",1,63005,"POLYARTHRA VULGARIS",9.80,,
"CB",2018,"2018-05-14",1,88888,"UNKNOWN ROTIFER",0.56,,
"CB",2018,"2018-06-13",1,10000,"COPEPOD NAUPLII",17.92,,
"CB",2018,"2018-06-13",1,20000,"CYCLOPOID",5.04,8,0.45
"CB",2018,"2018-06-13",1,20601,"MESOCYCLOPS EDAX",50.40,43,0.83
"CB",2018,"2018-06-13",1,50700,"BOSMINIDAE",26.32,20,0.30
"CB",2018,"2018-06-13",1,51000,"CHYDORUS",0.56,1,0.27
"CB",2018,"2018-06-13",1,51130,"DAPHNIA PULICARIA",3.92,7,0.74
"CB",2018,"2018-06-13",1,61701,"KELLICOTTIA BOSTONIENSIS",2.24,,
"CB",2018,"2018-06-13",1,61808,"KERATELLA TAUROCEPHALA",1.12,,
"CB",2018,"2018-06-13",1,63005,"POLYARTHRA VULGARIS",60.48,,
"CB",2018,"2018-07-09",1,10000,"COPEPOD NAUPLII",68.88,,
"CB",2018,"2018-07-09",1,20000,"CYCLOPOID",11.76,10,0.46
"CB",2018,"2018-07-09",1,20601,"MESOCYCLOPS EDAX",58.80,49,0.85
"CB",2018,"2018-07-09",1,50700,"BOSMINIDAE",117.60,20,0.37
"CB",2018,"2018-07-09",1,51130,"DAPHNIA PULICARIA",1.12,2,0.86
"CB",2018,"2018-07-09",1,61701,"KELLICOTTIA BOSTONIENSIS",1.12,,
"CB",2018,"2018-07-09",1,63005,"POLYARTHRA VULGARIS",45.36,,
"CB",2018,"2018-08-07",1,10000,"COPEPOD NAUPLII",48.72,,
"CB",2018,"2018-08-07",1,20000,"CYCLOPOID",3.64,10,0.44
"CB",2018,"2018-08-07",1,20601,"MESOCYCLOPS EDAX",36.96,67,0.85
"CB",2018,"2018-08-07",1,50700,"BOSMINIDAE",18.76,21,0.36
"CB",2018,"2018-08-07",1,51130,"DAPHNIA PULICARIA",2.24,8,0.71
"CB",2018,"2018-08-07",1,61701,"KELLICOTTIA BOSTONIENSIS",4.48,,
"CB",2018,"2018-08-07",1,62400,"MONOSTYLA",0.56,,
"CB",2018,"2018-08-07",1,63005,"POLYARTHRA VULGARIS",74.48,,
"CB",2018,"2018-09-05",1,20601,"MESOCYCLOPS EDAX",0.28,1,0.71
"CB",2018,"2018-09-05",1,51130,"DAPHNIA PULICARIA",1.40,3,0.81
"CB",2018,"2018-09-05",1,61502,"GASTROPUS STYLIFER",0.28,,
"CB",2018,"2018-09-05",1,61701,"KELLICOTTIA BOSTONIENSIS",33.04,,
"CB",2018,"2018-09-05",1,63005,"POLYARTHRA VULGARIS",10.64,,
"CB",2018,"2018-10-03",1,10000,"COPEPOD NAUPLII",0.56,,
"CB",2018,"2018-10-03",1,20000,"CYCLOPOID",0.56,1,0.50
"CB",2018,"2018-10-03",1,20601,"MESOCYCLOPS EDAX",21.28,27,1.03
"CB",2018,"2018-10-03",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.56,1,0.44
"CB",2018,"2018-10-03",1,50700,"BOSMINIDAE",2.80,5,0.35
"CB",2018,"2018-10-03",1,51000,"CHYDORUS",1.12,2,0.25
"CB",2018,"2018-10-03",1,51130,"DAPHNIA PULICARIA",134.40,24,0.90
"CB",2018,"2018-10-03",1,60300,"ASPLANCHNA",0.56,,
"CB",2018,"2018-10-03",1,60900,"CONOCHILUS",0.56,,
"CB",2018,"2018-10-03",1,61701,"KELLICOTTIA BOSTONIENSIS",4.48,,
"CB",2018,"2018-10-03",1,61900,"LECANE",0.56,,
"CB",2018,"2018-10-03",1,63005,"POLYARTHRA VULGARIS",95.76,,
"CB",2018,"2018-11-05",1,10000,"COPEPOD NAUPLII",0.84,,
"CB",2018,"2018-11-05",1,20601,"MESOCYCLOPS EDAX",0.56,2,1.11
"CB",2018,"2018-11-05",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.84,3,0.52
"CB",2018,"2018-11-05",1,50700,"BOSMINIDAE",10.92,20,0.38
"CB",2018,"2018-11-05",1,51130,"DAPHNIA PULICARIA",17.36,20,1.00
"CB",2018,"2018-11-05",1,60800,"CONOCHILOIDES",0.28,,
"CB",2018,"2018-11-05",1,61300,"EUCHLANIS",0.28,,
"CB",2018,"2018-11-05",1,61701,"KELLICOTTIA BOSTONIENSIS",12.88,,
"CB",2018,"2018-11-05",1,61805,"KERATELLA HIEMALIS",4.48,,
"CB",2018,"2018-11-05",1,61900,"LECANE",0.84,,
"CB",2018,"2018-11-05",1,62000,"LEPADELLA",0.28,,
"CB",2018,"2018-11-05",1,62400,"MONOSTYLA",0.84,,
"CB",2018,"2018-11-05",1,63005,"POLYARTHRA VULGARIS",8.12,,
"CB",2018,"2018-11-05",1,63400,"SYNCHAETA",0.28,,
"CB",2018,"2018-11-05",1,63602,"TRICHOCERCA BIROSTRIS",0.28,,
"CB",2018,"2018-11-05",1,88888,"UNKNOWN ROTIFER",0.84,,
"CR",1981,"1981-04-23",1,10000,"COPEPOD NAUPLII",11.64,,
"CR",1981,"1981-04-23",1,20302,"DIACYCLOPS THOMASI",0.91,,
"CR",1981,"1981-04-23",1,30402,"LEPTODIAPTOMUS MINUTUS",1.82,,
"CR",1981,"1981-04-23",1,40000,"HARPACTICOID",0.91,,
"CR",1981,"1981-04-23",1,61500,"GASTROPUS",0.91,,
"CR",1981,"1981-04-23",1,61702,"KELLICOTTIA LONGISPINA",1.36,,
"CR",1981,"1981-04-23",1,61805,"KERATELLA HIEMALIS",0.91,,
"CR",1981,"1981-04-23",1,63004,"POLYARTHRA REMATA",0.91,,
"CR",1981,"1981-04-23",1,63005,"POLYARTHRA VULGARIS",0.91,,
"CR",1981,"1981-04-23",1,63400,"SYNCHAETA",0.91,,
"CR",1981,"1981-06-04",1,10000,"COPEPOD NAUPLII",3.95,,
"CR",1981,"1981-06-04",1,20000,"CYCLOPOID",0.59,,
"CR",1981,"1981-06-04",1,30000,"CALANOID",3.64,,
"CR",1981,"1981-06-04",1,30402,"LEPTODIAPTOMUS MINUTUS",3.16,,
"CR",1981,"1981-06-04",1,51000,"CHYDORUS",0.40,,
"CR",1981,"1981-06-04",1,51103,"DAPHNIA MENDOTAE",0.63,,
"CR",1981,"1981-06-04",1,51130,"DAPHNIA PULICARIA",0.49,,
"CR",1981,"1981-06-04",1,60900,"CONOCHILUS",38.81,,
"CR",1981,"1981-06-04",1,61500,"GASTROPUS",12.81,,
"CR",1981,"1981-06-04",1,61702,"KELLICOTTIA LONGISPINA",13.36,,
"CR",1981,"1981-06-04",1,61801,"KERATELLA COCHLEARIS",0.40,,
"CR",1981,"1981-06-04",1,61805,"KERATELLA HIEMALIS",0.79,,
"CR",1981,"1981-06-04",1,61808,"KERATELLA TAUROCEPHALA",0.79,,
"CR",1981,"1981-06-04",1,63003,"POLYARTHRA MAJOR",1.90,,
"CR",1981,"1981-06-04",1,63600,"TRICHOCERCA",0.40,,
"CR",1981,"1981-06-16",1,10000,"COPEPOD NAUPLII",4.00,,
"CR",1981,"1981-06-16",1,30402,"LEPTODIAPTOMUS MINUTUS",4.50,,
"CR",1981,"1981-06-16",1,51130,"DAPHNIA PULICARIA",1.00,,
"CR",1981,"1981-06-16",1,60900,"CONOCHILUS",167.50,,
"CR",1981,"1981-06-16",1,61500,"GASTROPUS",7.00,,
"CR",1981,"1981-06-16",1,61702,"KELLICOTTIA LONGISPINA",11.50,,
"CR",1981,"1981-06-16",1,61808,"KERATELLA TAUROCEPHALA",4.00,,
"CR",1981,"1981-06-16",1,63005,"POLYARTHRA VULGARIS",1.00,,
"CR",1981,"1981-06-16",1,69947,,1.00,,
"CR",1981,"1981-07-01",1,10000,"COPEPOD NAUPLII",14.48,,
"CR",1981,"1981-07-01",1,20302,"DIACYCLOPS THOMASI",3.62,,
