group,year,month,sampledate,Genus,chloro,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,InchesSnow,whiteice,blackice,totalice,Chl,# of Transects,Start XY,End XY,,,,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Tetraedron Victoriae,,1,,47.2472,47.2472,0.000676299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Eutrepita Globulifera,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Rossithidium Linearis,,1,,,0,0,,,,,,,,ignore tbh,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Komvophoron / Trichormus,,31,,9.7808535,303.2064585,0.004340116,,,,,,,,diatoms.org,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Cryptomonad,,73,,195.2354,14252.1842,0.204006661,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Naked Dinoflagellate,,4,,7003.540037,28014.16015,0.400996451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Armored Dinoflagellate,,4,,874.8631698,3499.452679,0.050091386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Cyclotella Ocellata,,13,,113.0973355,1470.265362,0.021045471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Thin rod,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Cocconeis,,14,,152.6421331,2136.989863,0.030589007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Dinobryon,,1,,1034.087,1034.087,0.014801986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Fragilaria,,6,,311.155,1866.93,0.026723353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Discostella,,6,,350.7702735,2104.621641,0.030125687,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Elakatothrix,,3,,2.597609,7.792827,0.000111547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Cyanobacteria Diachloros,,2,,87.26957,174.53914,0.002498364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Flagellated Green,,17,,87.26957,1483.58269,0.021236096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Segmented Green,,23,,41.7167,959.4841,0.013734116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,Cyclotella,,16,,113.0973355,1809.557368,0.025902118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,4,4/29/03,TotalBiovolume,,,,,69861.36684,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Cyanobacteria,,5,100,87.26957,436.34785,0.006245911,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Mallomonas,,7,,24,168,0.002404763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Merismopedia,,4,,3,12,0.000171769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Asterocapsa,,1,,3879.43376,3879.43376,0.055530459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Lindavia affinis,,6,,44.42277385,266.5366431,0.003815222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Limnothrix,,288,,5.642771,1625.118048,0.023262042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Microcystis,,55,,3.156457729,173.6051751,0.002484995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Planktolyngabia,,14,,314.1592654,4398.229716,0.062956537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Komvophoron / Trichormus,,17,,9.7808535,166.2745095,0.002380064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Cryptomonad,,62,,195.2354,12104.5948,0.173265931,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Armored Dinoflagellate,,7,,874.8631698,6124.042189,0.087659925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Cyclotella,,16,,113.0973355,1809.557368,0.025902118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Cocconeis,,2,,152.6421331,305.2842662,0.004369858,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Dinobryon,,5,,1034.087,5170.435,0.074009932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Fragilaria,,5,,311.155,1555.775,0.022269461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Discostella,,9,,350.7702735,3156.932462,0.04518853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Elakatothrix,,2,,2.597609,5.195218,7.43647E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Cyanobacteria Diachloros,,2,,87.26957,174.53914,0.002498364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Flagellated Green,,2,,87.26957,174.53914,0.002498364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Asterionella,,1,,545.5867498,545.5867498,0.007809563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Segmented Green,,10,,41.7167,417.167,0.005971355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Peanut,,55,,84.9851,4674.1805,0.066906514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,Mallomonas,,247,,24,5928,0.084853765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,6,6/23/03,TotalBiovolume,,,,,53271.37453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Lindavia,,5,,44.42277385,222.1138693,0.002889119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Chroococcus ,,4,,220,880,0.011446493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Mallomonas Colony,,18,,24,432,0.005619187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Cyanobacteria,,1,,87.26957,87.26957,0.001135148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Ceratium,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Limnothrix,,136,,5.642771,767.416856,0.009982081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Microcystis,,160,,3.156457729,505.0332366,0.006569158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Planktolyngabia,,6,,314.1592654,1884.955592,0.02451833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Komvophoron / Trichormus,,23,,9.7808535,224.9596305,0.002926135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Cryptomonad,,17,,195.2354,3319.0018,0.043171512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Armored Dinoflagellate,,1,,874.8631698,874.8631698,0.011379676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Dinobryon,,8,,1034.087,8272.696,0.107606087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Fragilaria,,31,,311.155,9645.805,0.125466635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Cyclotella comensis,,70,,113.0973355,7916.813485,0.102976988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Elakatothrix,,2,,2.597609,5.195218,6.75762E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Flagellated Green,,1,,87.26957,87.26957,0.001135148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Asterionella,,1,,545.5867498,545.5867498,0.007096653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Segmented Green,,12,,41.7167,500.6004,0.006511499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Peanut,,479,,84.9851,40707.8629,0.529502573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,TotalBiovolume,,,,,76879.44305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Chroococcus ,,4,100,220,880,0.012419843,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Cyanobacteria,,1,,87.26957,87.26957,0.001231675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Chlorallantis Oblongus,,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Lindavia,,2,,44.42277385,88.84554771,0.001253918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Hippodonta,,1,,315.7300617,315.7300617,0.004456043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Microcystis,,527,,3.156457729,1663.453223,0.023477076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Komvophoron / Trichormus,,30,,9.7808535,293.425605,0.00414125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Staurosira construens,,4,,122.9580095,491.8320379,0.006941451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Limnothrix,,162,,5.642771,914.128902,0.012901519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Planktolyngabia,,12,,314.1592654,3769.911185,0.053206481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Cryptomonad,,15,,195.2354,2928.531,0.041331698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Naked Dinoflagellate,,1,,7003.540037,7003.540037,0.098844164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Thin rod,,7,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Cocconeis,,29,,152.6421331,4426.62186,0.062474939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Fragilaria Crotonensis,,78,,311.155,24270.09,0.342534882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Cyclotella,,78,,113.0973355,8821.592169,0.124503165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Elakatothrix,,28,,2.597609,72.733052,0.001026515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Cyanobacteria Diachloros,,4,,87.26957,349.07828,0.004926701,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Flagellated Green,,1,,87.26957,87.26957,0.001231675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Asterionella,,23,,545.5867498,12548.49524,0.177102653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Segmented Green,,25,,41.7167,1042.9175,0.014719172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Peanut,,7,,84.9851,594.8957,0.008396035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Mallomonas Colony,,8.5,,24,204,0.002879145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,TotalBiovolume,,,,,70854.36054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Tetraedron victoriae,,1,100,47.2472,47.2472,0.000461569,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Dinobryon,,12,,1034.087,12409.044,0.121226808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Anabaenopsis elenkinii (colony),,4,,,0,0,,,,,,,,,,,,,,,,15,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Croococcus,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Actinastrum falcatus,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Cyanobacteria,,2,,87.26957,174.53914,0.001705113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Hippodonta,,1,,315.7300617,315.7300617,0.00308444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Chrysophyte,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Limnothrix,,24,,5.642771,135.426504,0.001323013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Microcystis,,65,,3.156457729,205.1697524,0.002004351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Planktolyngabia,,9,,314.1592654,2827.433389,0.027621848,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Cryptomonad,,38,,195.2354,7418.9452,0.072477384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Naked Dinoflagellate,,1,,7003.540037,7003.540037,0.068419195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Armored Dinoflagellate,,12,,874.8631698,10498.35804,0.102560877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Cyclotella Ocellata,,24,,113.0973355,2714.336052,0.026516974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Cocconies,,4,,152.6421331,610.5685324,0.005964785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Fragilaria,,8,,311.155,2489.24,0.024317959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Elakatothrix,,2,,2.597609,5.195218,5.07533E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Flagellated Green,,4,,87.26957,349.07828,0.003410226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Segmented Green,,28,,41.7167,1168.0676,0.011411121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Peanut,,635,,84.9851,53965.5385,0.52720177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Mallomonas,,3,,24,72,0.000703385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,TotalBiovolume,,,,,102362.2103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2004,2,2/18/04,Limnothrix,,156,100,5.642771,880.272276,0.090667536,29.7,7,35,42,,1,,,,,,,,,,,,,,,,,,,,,,
iceon,2004,2,2/18/04,Microcystis,,332,,3.156457729,1047.943966,0.107937623,29.7,7,35,42,,,"95.1, 37.1",,,,,,,,,,,,,,,,,,,,,
iceon,2004,2,2/18/04,Cryptomonad,,7,,195.2354,1366.6478,0.140763933,29.7,7,35,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2004,2,2/18/04,Cyclotella Ocellata,,1,,113.0973355,113.0973355,0.01164896,29.7,7,35,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2004,2,2/18/04,Cocconeis,,32,,152.6421331,4884.548259,0.503105647,29.7,7,35,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2004,2,2/18/04,Elakatothrix,,20,,2.597609,51.95218,0.005351045,29.7,7,35,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2004,2,2/18/04,Flagellated Green,,2,,87.26957,174.53914,0.017977431,29.7,7,35,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2004,2,2/18/04,Peanut,,14,,84.9851,1189.7914,0.122547826,29.7,7,35,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2004,2,2/18/04,TotalBiovolume,,,,,9708.792357,,29.7,7,35,42,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Microcystis,,488,100,3.156457729,1540.351372,0.012352049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Lindavia,,1,,44.42277385,44.42277385,0.000356225,,,,,,,"95.7, 43.7",,,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Tabellaria,,1,,431.1835917,431.1835917,0.003457653,,,,,,,,"103.3, 43.7 (Dinobryon to left of FOV)",,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Cocconeis,,82,,152.6421331,12516.65491,0.100370822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Chroococcus,,4,,220,880,0.007056704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Planktolyngabia,,22,,314.1592654,6911.503839,0.05542322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Cryptomonad,,48,,195.2354,9371.2992,0.075148273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Naked Dinoflagellate,,11,,7003.540037,77038.9404,0.617773826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Cyclotella Ocellata,,1,,113.0973355,113.0973355,0.000906925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Dinobryon,,10,,1034.087,10340.87,0.082923244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Fragilaria,,4,,311.155,1244.62,0.009980585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Aphanothece Bacilloidea,,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Flagellated Green,,7,,87.26957,610.88699,0.004898691,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Segmented Green,,33,,41.7167,1376.6511,0.011039339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Peanut,,6,,84.9851,509.9106,0.004088964,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Mallomonas,,1,,24,24,0.000192456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Armored Dinoflagellate,,2,,874.8631698,1749.72634,0.014031023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,TotalBiovolume,,,,,124704.1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Microcystis,,248,100,3.156457729,782.8015167,0.009665296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Cocconeis,,56,,152.6421331,8547.959454,0.10554215,,,,,,,"94.9, 38.1",,,,,,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Cyanobium,,571,,,0,0,,,,,,,"94.9, 38.1","95.8, 38.1",,,,172.8 um,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,?11,,1,,1545.356039,1545.356039,0.019080601,,,,,,,"94.9, 38.1","95.8, 38.1",,,,172.8 um,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Discostella Stelligera,,2,,350.7702735,701.540547,0.008661962,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Statospore,,1,,,0,0,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Asterocapsa,,1,,3879.43376,3879.43376,0.047899593,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Cosmarium (Croococcus cf. kidneys),,4,,,0,0,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Tabellaria,,1,,431.1835917,431.1835917,0.005323849,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Limnothrix,,36,,5.642771,203.139756,0.002508178,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Planktolyngabia,,26,,314.1592654,8168.1409,0.100852509,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Cryptomonad,,28,,195.2354,5466.5912,0.067496318,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Naked Dinoflagellate,,2,,7003.540037,14007.08007,0.172946229,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Armored Dinoflagellate,,2,,874.8631698,1749.72634,0.021603972,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Dinobryon,,20,,1034.087,20681.74,0.255358642,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Fragilaria,,16,,311.155,4978.48,0.061469581,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Lindavia,,72,,44.42277385,3198.439718,0.03949132,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Flagellated Green,,16,,87.26957,1396.31312,0.017240359,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Asterionella,,8,,545.5867498,4364.693998,0.05389113,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Segmented Green,,20,,41.7167,834.334,0.01030157,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Mallomonas,,2.25,,24,54,0.000666741,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,TotalBiovolume,,,,,80990.95401,,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Tabellaria,,8,,431.1835917,3449.468734,0.088648292,,,,,,,"111.2, 38.1",,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Lindavia,,3,,44.42277385,133.2683216,0.003424878,,,,,,,,"94.8, 37.9",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,?17,,2,,13.86662358,27.73324717,0.00071272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Epithemia,,1,,252.8982086,252.8982086,0.00649926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,?11,,2,,1545.356039,3090.712078,0.079428563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Asterocapsa,,1,,3879.43376,3879.43376,0.099698012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Cocconeis,,1,,152.6421331,152.6421331,0.003922768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Limnothrix,,347,,5.642771,1958.041537,0.050319934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Microcystis,,10,,3.156457729,31.56457729,0.000811182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Cryptomonad,,31,,195.2354,6052.2974,0.155538683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Perdinium,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Cocconeis,,11,,152.6421331,1679.063464,0.043150444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Dinobryon,,10,,1034.087,10340.87,0.265751201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Fragilaria,,4,,311.155,1244.62,0.031985632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Lindavia comensis,,22,,44.42277385,977.3010248,0.025115771,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Elakatothrix,,9,,2.597609,23.378481,0.000600806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Cyanobacteria Diachloros,,3,,87.26957,261.80871,0.006728252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Flagellated Green,,10,,87.26957,872.6957,0.022427507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Asterionella,,2,,545.5867498,1091.1735,0.028042193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Segmented Green,,19,,41.7167,792.6173,0.020369563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Peanut,,8,,84.9851,679.8808,0.017472334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Mallomonas Colony,,2,,24,48,0.001233557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Aulacoseira,,6,,312.0629482,1872.377689,0.048118448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,TotalBiovolume,,,,,38911.84667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Tabellaria,,3,,431.1835917,1293.550775,0.037154791,,,,,,1,"111.8, 37.9",,,,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,?17,,2,,13.86662358,27.73324717,0.000796585,,,,,,,,"95.2, 37.9",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Microcystis,,73,,3.156457729,230.4214142,0.006618418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
