
"lakeid","year4","sampledate","depth","chlor","phaeo"
"SP",2008,"2008-07-29",0.00,1.2,0.3
"SP",2008,"2008-07-29",3.00,0.7,0.3
"SP",2008,"2008-07-29",5.00,1.7,0.2
"SP",2008,"2008-07-29",8.00,1.9,1.6
"SP",2008,"2008-07-29",10.00,1.5,0.6
"SP",2008,"2008-07-29",12.00,3.6,2.2
"SP",2008,"2008-07-29",15.00,9.4,6.1
"SP",2008,"2008-07-29",18.00,14.6,8.9
"SP",2008,"2008-07-29",18.00,14.5,8.5
"SP",2008,"2008-08-12",0.00,1.0,0.4
"SP",2008,"2008-08-12",3.00,0.9,0.6
"SP",2008,"2008-08-12",5.00,1.5,0.4
"SP",2008,"2008-08-12",8.00,1.7,0.9
"SP",2008,"2008-08-12",10.00,1.3,0.8
"SP",2008,"2008-08-12",12.00,1.7,1.4
"SP",2008,"2008-08-12",15.00,6.2,2.2
"SP",2008,"2008-08-12",15.00,8.0,3.4
"SP",2008,"2008-08-12",18.00,21.2,12.5
"SP",2008,"2008-08-25",0.00,0.8,0.4
"SP",2008,"2008-08-25",0.00,0.8,0.5
"SP",2008,"2008-08-25",3.00,0.9,0.3
"SP",2008,"2008-08-25",5.00,1.3,-0.2
"SP",2008,"2008-08-25",8.00,0.9,0.4
"SP",2008,"2008-08-25",10.00,1.8,0.8
"SP",2008,"2008-08-25",12.00,2.3,0.1
"SP",2008,"2008-08-25",15.00,6.3,4.8
"SP",2008,"2008-08-25",18.00,20.3,20.0
"SP",2008,"2008-09-08",0.00,-2.3,3.6
"SP",2008,"2008-09-08",3.00,0.0,1.6
"SP",2008,"2008-09-08",5.00,0.8,0.9
"SP",2008,"2008-09-08",8.00,1.0,0.7
"SP",2008,"2008-09-08",10.00,1.8,1.5
"SP",2008,"2008-09-08",10.00,11.7,9.5
"SP",2008,"2008-09-08",12.00,0.5,2.8
"SP",2008,"2008-09-08",15.00,-5.0,11.9
"SP",2008,"2008-09-08",18.00,7.8,5.8
"SP",2008,"2008-09-23",0.00,2.1,-0.7
"SP",2008,"2008-09-23",3.00,1.6,0.1
"SP",2008,"2008-09-23",5.00,1.8,0.0
"SP",2008,"2008-09-23",8.00,2.0,-0.3
"SP",2008,"2008-09-23",10.00,1.6,0.4
"SP",2008,"2008-09-23",12.00,3.0,0.9
"SP",2008,"2008-09-23",12.00,2.2,2.4
"SP",2008,"2008-09-23",15.00,7.5,5.4
"SP",2008,"2008-09-23",18.00,24.5,3.4
"SP",2008,"2008-10-07",0.00,2.2,-0.3
"SP",2008,"2008-10-07",3.00,1.4,1.0
"SP",2008,"2008-10-07",5.00,1.6,0.6
"SP",2008,"2008-10-07",8.00,1.8,0.3
"SP",2008,"2008-10-07",8.00,1.5,0.9
"SP",2008,"2008-10-07",10.00,1.6,0.8
"SP",2008,"2008-10-07",12.00,3.7,2.4
"SP",2008,"2008-10-07",15.00,6.2,4.6
"SP",2008,"2008-10-07",18.00,10.7,15.0
"SP",2008,"2008-10-20",0.00,2.6,0.5
"SP",2008,"2008-10-20",3.00,2.4,1.0
"SP",2008,"2008-10-20",5.00,2.4,1.1
"SP",2008,"2008-10-20",8.00,2.4,0.9
"SP",2008,"2008-10-20",10.00,2.3,1.1
"SP",2008,"2008-10-20",12.00,3.3,-0.6
"SP",2008,"2008-10-20",15.00,8.0,2.4
"SP",2008,"2008-10-20",15.00,9.8,-0.2
"SP",2008,"2008-10-20",18.00,11.3,14.8
"SP",2008,"2008-11-12",0.00,3.6,1.5
"SP",2008,"2008-11-12",3.00,3.6,1.7
"SP",2008,"2008-11-12",5.00,3.9,1.5
"SP",2008,"2008-11-12",8.00,3.9,1.6
"SP",2008,"2008-11-12",10.00,4.5,0.6
"SP",2008,"2008-11-12",10.00,3.3,1.9
"SP",2008,"2008-11-12",12.00,4.0,1.2
"SP",2008,"2008-11-12",15.00,3.8,1.4
"SP",2008,"2008-11-12",18.00,3.9,1.2
"SP",2009,"2009-01-20",0.00,12.6,-1.5
"SP",2009,"2009-01-20",3.00,5.8,0.5
"SP",2009,"2009-01-20",5.00,4.0,1.0
"SP",2009,"2009-01-20",8.00,1.8,0.9
"SP",2009,"2009-01-20",10.00,1.3,0.8
"SP",2009,"2009-01-20",12.00,0.8,1.0
"SP",2009,"2009-01-20",15.00,0.6,0.8
"SP",2009,"2009-01-20",18.00,1.9,4.4
"SP",2009,"2009-01-20",18.00,2.4,3.3
"SP",2009,"2009-02-24",0.00,2.9,0.2
"SP",2009,"2009-02-24",3.00,5.0,0.0
"SP",2009,"2009-02-24",5.00,5.1,0.8
"SP",2009,"2009-02-24",8.00,2.5,1.2
"SP",2009,"2009-02-24",10.00,1.7,0.8
"SP",2009,"2009-02-24",12.00,1.4,0.4
"SP",2009,"2009-02-24",15.00,0.7,0.4
"SP",2009,"2009-02-24",18.00,4.6,4.2
"SP",2009,"2009-03-20",0.00,0.1,0.2
"SP",2009,"2009-03-20",0.00,0.4,0.2
"SP",2009,"2009-03-20",3.00,2.8,0.6
"SP",2009,"2009-03-20",5.00,2.7,0.3
"SP",2009,"2009-03-20",8.00,2.5,1.2
"SP",2009,"2009-03-20",10.00,2.6,1.0
"SP",2009,"2009-03-20",12.00,3.5,0.7
"SP",2009,"2009-03-20",15.00,2.2,1.4
"SP",2009,"2009-03-20",18.00,4.4,5.8
"SP",2009,"2009-04-29",0.00,5.8,0.8
"SP",2009,"2009-04-29",3.00,4.8,2.7
"SP",2009,"2009-04-29",5.00,5.4,1.6
"SP",2009,"2009-04-29",8.00,5.0,2.5
"SP",2009,"2009-04-29",10.00,4.9,1.5
"SP",2009,"2009-04-29",12.00,5.8,0.9
"SP",2009,"2009-04-29",15.00,5.0,1.7
"SP",2009,"2009-04-29",17.00,5.3,1.5
"SP",2009,"2009-04-29",17.00,5.1,0.8
"SP",2009,"2009-05-13",0.00,2.1,1.7
"SP",2009,"2009-05-13",3.00,2.9,0.8
"SP",2009,"2009-05-13",5.00,2.8,1.0
"SP",2009,"2009-05-13",8.00,3.9,2.1
"SP",2009,"2009-05-13",8.00,3.7,2.6
"SP",2009,"2009-05-13",10.00,9.5,3.9
"SP",2009,"2009-05-13",12.00,9.2,2.6
"SP",2009,"2009-05-13",15.00,6.8,2.1
"SP",2009,"2009-05-13",18.00,4.3,4.4
"SP",2009,"2009-05-27",0.00,1.9,0.3
"SP",2009,"2009-05-27",0.00,1.9,0.1
"SP",2009,"2009-05-27",3.00,1.0,1.7
"SP",2009,"2009-05-27",5.00,1.6,0.8
"SP",2009,"2009-05-27",8.00,0.5,2.4
"SP",2009,"2009-05-27",10.00,3.3,0.3
"SP",2009,"2009-05-27",12.00,8.7,-2.4
"SP",2009,"2009-05-27",15.00,8.3,2.8
"SP",2009,"2009-05-27",17.00,7.5,2.3
"SP",2009,"2009-06-10",0.00,-0.4,1.8
"SP",2009,"2009-06-10",3.00,1.2,1.4
"SP",2009,"2009-06-10",5.00,1.1,1.2
"SP",2009,"2009-06-10",8.00,1.0,1.3
"SP",2009,"2009-06-10",10.00,2.2,1.6
"SP",2009,"2009-06-10",12.00,4.3,2.1
"SP",2009,"2009-06-10",15.00,10.2,1.1
"SP",2009,"2009-06-10",18.00,13.3,-4.1
"SP",2009,"2009-06-10",18.00,2.3,44.0
"SP",2009,"2009-06-25",0.00,0.8,0.4
"SP",2009,"2009-06-25",3.00,0.9,0.4
"SP",2009,"2009-06-25",5.00,0.9,0.2
"SP",2009,"2009-06-25",8.00,0.6,1.4
"SP",2009,"2009-06-25",10.00,1.4,1.1
"SP",2009,"2009-06-25",12.00,2.7,0.2
"SP",2009,"2009-06-25",15.00,10.8,2.6
"SP",2009,"2009-06-25",15.00,12.0,0.4
"SP",2009,"2009-06-25",17.00,5.7,5.9
"SP",2009,"2009-07-09",0.00,0.1,2.4
"SP",2009,"2009-07-09",3.00,-1.0,3.9
"SP",2009,"2009-07-09",5.00,-0.3,2.4
"SP",2009,"2009-07-09",8.00,0.5,1.7
"SP",2009,"2009-07-09",10.00,-0.2,2.5
"SP",2009,"2009-07-09",12.00,0.2,3.4
"SP",2009,"2009-07-09",12.00,0.1,3.8
"SP",2009,"2009-07-09",15.00,1.5,8.8
"SP",2009,"2009-07-09",17.00,6.7,13.5
"SP",2009,"2009-07-22",0.00,1.1,0.2
"SP",2009,"2009-07-22",3.00,1.3,0.1
"SP",2009,"2009-07-22",5.00,1.8,0.4
"SP",2009,"2009-07-22",8.00,2.1,0.5
"SP",2009,"2009-07-22",10.00,2.1,0.8
"SP",2009,"2009-07-22",12.00,5.9,0.7
"SP",2009,"2009-07-22",12.00,4.8,2.3
"SP",2009,"2009-07-22",15.00,6.2,2.1
"SP",2009,"2009-07-22",17.00,10.4,4.4
"SP",2009,"2009-08-06",0.00,0.9,0.6
"SP",2009,"2009-08-06",3.00,0.9,0.2
"SP",2009,"2009-08-06",5.00,1.0,0.9
"SP",2009,"2009-08-06",8.00,0.8,1.5
"SP",2009,"2009-08-06",10.00,3.2,0.3
"SP",2009,"2009-08-06",10.00,2.0,2.3
"SP",2009,"2009-08-06",12.00,3.5,2.2
"SP",2009,"2009-08-06",15.00,8.3,1.5
"SP",2009,"2009-08-06",17.00,20.5,8.8
"SP",2009,"2009-08-19",0.00,-0.4,1.9
"SP",2009,"2009-08-19",3.00,-0.8,2.4
"SP",2009,"2009-08-19",5.00,-0.3,1.8
"SP",2009,"2009-08-19",8.00,0.3,2.2
"SP",2009,"2009-08-19",8.00,0.3,2.1
"SP",2009,"2009-08-19",10.00,2.0,1.7
"SP",2009,"2009-08-19",12.00,3.0,3.4
"SP",2009,"2009-08-19",15.00,4.1,7.7
"SP",2009,"2009-08-19",17.00,14.3,10.8
"SP",2009,"2009-09-03",0.00,-0.6,1.9
"SP",2009,"2009-09-03",3.00,-0.7,2.7
"SP",2009,"2009-09-03",5.00,-0.8,2.8
"SP",2009,"2009-09-03",8.00,-1.1,3.3
"SP",2009,"2009-09-03",8.00,-0.1,2.2
"SP",2009,"2009-09-03",10.00,1.0,3.2
"SP",2009,"2009-09-03",12.00,3.0,6.7
"SP",2009,"2009-09-03",15.00,4.6,4.0
"SP",2009,"2009-09-03",17.00,14.5,25.4
"SP",2009,"2009-09-17",0.00,1.3,-0.6
"SP",2009,"2009-09-17",0.00,1.5,-0.8
"SP",2009,"2009-09-17",3.00,1.8,-1.1
"SP",2009,"2009-09-17",5.00,1.7,-0.8
"SP",2009,"2009-09-17",8.00,2.5,-1.1
"SP",2009,"2009-09-17",10.00,4.0,-2.3
"SP",2009,"2009-09-17",12.00,11.3,-6.2
"SP",2009,"2009-09-17",15.00,7.0,-3.0
"SP",2009,"2009-09-17",17.00,30.4,-12.9
"SP",2009,"2009-10-01",0.00,1.5,0.2
"SP",2009,"2009-10-01",3.00,1.5,0.2
"SP",2009,"2009-10-01",5.00,1.2,0.4
"SP",2009,"2009-10-01",8.00,1.3,0.6
"SP",2009,"2009-10-01",10.00,1.3,0.5
"SP",2009,"2009-10-01",10.00,1.4,0.5
"SP",2009,"2009-10-01",12.00,4.3,2.1
"SP",2009,"2009-10-01",15.00,8.3,4.3
"SP",2009,"2009-10-01",18.00,7.7,7.7
"SP",2009,"2009-10-14",0.00,2.0,0.5
"SP",2009,"2009-10-14",3.00,2.3,0.4
"SP",2009,"2009-10-14",5.00,2.3,0.4
"SP",2009,"2009-10-14",8.00,2.0,0.6
"SP",2009,"2009-10-14",10.00,1.9,0.4
"SP",2009,"2009-10-14",12.00,2.0,0.3
"SP",2009,"2009-10-14",15.00,10.9,9.2
"SP",2009,"2009-10-14",15.00,17.4,0.9
"SP",2009,"2009-10-14",17.00,10.5,0.1
"SP",2009,"2009-10-29",0.00,2.7,0.2
"SP",2009,"2009-10-29",3.00,2.4,0.7
"SP",2009,"2009-10-29",5.00,2.2,1.0
"SP",2009,"2009-10-29",8.00,2.1,0.9
"SP",2009,"2009-10-29",10.00,2.5,-0.1
"SP",2009,"2009-10-29",12.00,4.2,2.2
"SP",2009,"2009-10-29",15.00,1.9,0.7
"SP",2009,"2009-10-29",18.00,8.6,4.8
"SP",2009,"2009-10-29",18.00,12.5,4.8
"SP",2009,"2009-11-11",0.00,3.3,0.4
"SP",2009,"2009-11-11",0.00,3.0,0.8
"SP",2009,"2009-11-11",3.00,3.0,0.6
"SP",2009,"2009-11-11",5.00,2.7,0.6
"SP",2009,"2009-11-11",8.00,2.6,0.8
"SP",2009,"2009-11-11",10.00,2.6,0.9
"SP",2009,"2009-11-11",12.00,3.0,0.1
"SP",2009,"2009-11-11",15.00,2.2,1.3
"SP",2009,"2009-11-11",18.00,2.7,0.6
"SP",2010,"2010-01-12",0.00,15.3,2.6
"SP",2010,"2010-01-12",3.00,3.6,1.0
"SP",2010,"2010-01-12",5.00,1.4,0.6
"SP",2010,"2010-01-12",8.00,0.8,0.5
"SP",2010,"2010-01-12",10.00,0.8,0.5
"SP",2010,"2010-01-12",10.00,1.2,0.0
"SP",2010,"2010-01-12",12.00,1.1,0.1
"SP",2010,"2010-01-12",15.00,0.6,0.8
"SP",2010,"2010-01-12",18.00,2.6,2.3
"SP",2010,"2010-02-11",0.00,6.3,0.3
"SP",2010,"2010-02-11",0.00,6.5,0.9
"SP",2010,"2010-02-11",3.00,3.3,0.4
"SP",2010,"2010-02-11",5.00,1.6,0.5
"SP",2010,"2010-02-11",8.00,0.9,0.4
"SP",2010,"2010-02-11",10.00,0.6,0.5
"SP",2010,"2010-02-11",12.00,0.4,0.6
"SP",2010,"2010-02-11",15.00,0.4,0.5
"SP",2010,"2010-02-11",17.00,0.9,0.2
"SP",2010,"2010-04-12",0.00,4.8,-0.1
"SP",2010,"2010-04-12",3.00,6.9,0.6
"SP",2010,"2010-04-12",5.00,11.2,0.7
"SP",2010,"2010-04-12",8.00,9.1,0.8
"SP",2010,"2010-04-12",10.00,9.5,0.2
"SP",2010,"2010-04-12",10.00,10.0,0.4
"SP",2010,"2010-04-12",12.00,8.8,0.4
"SP",2010,"2010-04-12",15.00,8.8,0.6
"SP",2010,"2010-04-12",18.00,17.6,-0.1
"SP",2010,"2010-04-27",0.00,2.2,0.3
"SP",2010,"2010-04-27",3.00,2.3,0.5
"SP",2010,"2010-04-27",5.00,2.8,1.4
"SP",2010,"2010-04-27",8.00,3.9,1.4
"SP",2010,"2010-04-27",10.00,5.0,0.8
"SP",2010,"2010-04-27",12.00,9.1,1.7
"SP",2010,"2010-04-27",12.00,6.9,1.7
"SP",2010,"2010-04-27",15.00,10.7,2.4
"SP",2010,"2010-04-27",18.00,8.5,3.7
"SP",2010,"2010-05-10",0.00,3.9,1.4
"SP",2010,"2010-05-10",3.00,2.0,1.0
"SP",2010,"2010-05-10",5.00,2.7,0.8
"SP",2010,"2010-05-10",8.00,3.7,1.3
"SP",2010,"2010-05-10",10.00,2.7,1.5
"SP",2010,"2010-05-10",12.00,5.2,1.3
"SP",2010,"2010-05-10",12.00,4.8,2.3
"SP",2010,"2010-05-10",15.00,3.8,2.6
"SP",2010,"2010-05-10",17.00,3.7,2.8
"SP",2010,"2010-05-24",0.00,1.6,0.4
"SP",2010,"2010-05-24",3.00,5.0,1.9
"SP",2010,"2010-05-24",5.00,5.1,1.7
"SP",2010,"2010-05-24",5.00,4.5,2.5
"SP",2010,"2010-05-24",8.00,4.3,1.5
"SP",2010,"2010-05-24",10.00,7.5,1.6
"SP",2010,"2010-06-08",0.00,3.4,0.6
"SP",2010,"2010-06-08",3.00,4.6,0.5
"SP",2010,"2010-06-08",5.00,12.8,2.8
"SP",2010,"2010-06-08",8.00,2.8,0.6
"SP",2010,"2010-06-08",8.00,2.0,1.8
"SP",2010,"2010-06-08",10.00,3.6,1.2
"SP",2010,"2010-06-08",12.00,7.5,2.0
"SP",2010,"2010-06-08",15.00,4.5,2.0
"SP",2010,"2010-06-08",17.00,12.0,2.5
"SP",2010,"2010-06-21",0.00,0.7,0.1
"SP",2010,"2010-06-21",0.00,1.0,-0.4
"SP",2010,"2010-06-21",3.00,0.7,0.3
"SP",2010,"2010-06-21",5.00,2.2,0.9
"SP",2010,"2010-06-21",8.00,3.9,1.2
"SP",2010,"2010-06-21",10.00,4.0,0.6
"SP",2010,"2010-06-21",12.00,6.8,1.5
"SP",2010,"2010-06-21",15.00,3.3,1.7
"SP",2010,"2010-06-21",17.00,6.4,3.3
"SP",2010,"2010-07-06",0.00,1.0,0.5
"SP",2010,"2010-07-06",3.00,1.4,0.2
"SP",2010,"2010-07-06",5.00,2.2,0.0
"SP",2010,"2010-07-06",5.00,1.6,0.7
"SP",2010,"2010-07-06",8.00,2.1,1.0
"SP",2010,"2010-07-06",10.00,1.7,1.2
"SP",2010,"2010-07-06",12.00,6.8,1.9
"SP",2010,"2010-07-06",15.00,10.5,2.9
"SP",2010,"2010-07-06",17.00,9.4,3.8
"SP",2010,"2010-07-20",0.00,2.9,0.1
"SP",2010,"2010-07-20",3.00,2.8,0.4
"SP",2010,"2010-07-20",5.00,3.6,0.6
"SP",2010,"2010-07-20",5.00,4.4,0.2
"SP",2010,"2010-07-20",8.00,2.6,0.2
"SP",2010,"2010-07-20",10.00,3.4,1.3
"SP",2010,"2010-07-20",12.00,6.0,1.4
"SP",2010,"2010-07-20",15.00,9.9,4.7
"SP",2010,"2010-07-20",17.00,17.0,19.9
"SP",2010,"2010-08-03",0.00,1.8,0.0
"SP",2010,"2010-08-03",3.00,0.8,1.3
"SP",2010,"2010-08-03",5.00,1.8,0.5
"SP",2010,"2010-08-03",8.00,2.2,0.7
"SP",2010,"2010-08-03",10.00,2.1,0.8
"SP",2010,"2010-08-03",10.00,2.4,0.5
"SP",2010,"2010-08-03",12.00,8.3,1.6
"SP",2010,"2010-08-03",15.00,3.9,1.4
"SP",2010,"2010-08-03",17.00,18.5,21.2
"SP",2010,"2010-08-17",0.00,2.2,-0.4
"SP",2010,"2010-08-17",3.00,1.2,1.4
"SP",2010,"2010-08-17",5.00,2.0,0.9
"SP",2010,"2010-08-17",8.00,3.9,-0.3
"SP",2010,"2010-08-17",8.00,4.8,-1.1
"SP",2010,"2010-08-17",10.00,3.1,0.3
"SP",2010,"2010-08-17",12.00,12.0,1.7
"SP",2010,"2010-08-17",15.00,15.4,6.4
"SP",2010,"2010-08-17",17.00,22.5,28.1
"SP",2010,"2010-09-01",0.00,2.6,-1.2
"SP",2010,"2010-09-01",3.00,1.4,0.8
"SP",2010,"2010-09-01",5.00,2.2,0.4
"SP",2010,"2010-09-01",8.00,1.4,1.5
"SP",2010,"2010-09-01",10.00,3.6,1.8
"SP",2010,"2010-09-01",12.00,3.3,2.1
"SP",2010,"2010-09-01",15.00,19.6,21.2
"SP",2010,"2010-09-01",17.00,22.6,43.8
"SP",2010,"2010-09-01",17.00,23.6,37.3
"SP",2010,"2010-09-14",0.00,1.5,0.4
"SP",2010,"2010-09-14",3.00,1.3,0.6
"SP",2010,"2010-09-14",5.00,1.6,0.3
"SP",2010,"2010-09-14",5.00,1.3,0.7
"SP",2010,"2010-09-14",8.00,1.4,0.5
"SP",2010,"2010-09-14",10.00,3.9,2.3
"SP",2010,"2010-09-14",12.00,2.8,1.3
"SP",2010,"2010-09-14",15.00,24.9,10.3
"SP",2010,"2010-09-14",17.00,13.7,30.1
"SP",2010,"2010-09-28",0.00,1.2,0.9
"SP",2010,"2010-09-28",3.00,1.5,0.6
"SP",2010,"2010-09-28",5.00,1.8,0.3
"SP",2010,"2010-09-28",8.00,1.7,0.1
"SP",2010,"2010-09-28",10.00,1.4,0.7
"SP",2010,"2010-09-28",12.00,2.4,1.6
"SP",2010,"2010-09-28",15.00,10.5,15.8
"SP",2010,"2010-09-28",18.00,12.5,26.7
"SP",2010,"2010-09-28",18.00,11.4,28.1
"SP",2010,"2010-10-12",0.00,0.8,0.3
"SP",2010,"2010-10-12",3.00,1.0,0.4
"SP",2010,"2010-10-12",3.00,1.2,0.2
"SP",2010,"2010-10-12",5.00,1.6,0.5
"SP",2010,"2010-10-12",8.00,2.2,0.5
"SP",2010,"2010-10-12",10.00,2.1,0.5
"SP",2010,"2010-10-12",12.00,2.7,-0.7
"SP",2010,"2010-10-12",15.00,21.2,5.0
"SP",2010,"2010-10-12",18.00,6.1,25.7
"SP",2010,"2010-10-26",5.00,1.9,0.8
"SP",2010,"2010-10-26",8.00,1.7,0.6
"SP",2010,"2010-10-26",10.00,2.0,0.3
"SP",2010,"2010-10-26",12.00,2.1,0.1
"SP",2010,"2010-10-26",15.00,2.7,5.9
"SP",2010,"2010-10-26",18.00,4.0,17.7
"SP",2010,"2010-10-26",18.00,2.4,19.6
"SP",2010,"2010-11-11",0.00,4.0,0.0
"SP",2010,"2010-11-11",3.00,3.5,0.8
"SP",2010,"2010-11-11",5.00,3.4,0.6
"SP",2010,"2010-11-11",8.00,3.4,0.6
"SP",2010,"2010-11-11",10.00,3.7,0.8
"SP",2010,"2010-11-11",12.00,4.1,-0.1
"SP",2010,"2010-11-11",15.00,3.6,0.6
"SP",2010,"2010-11-11",18.00,3.7,-0.6
"SP",2010,"2010-11-11",18.00,3.1,0.5
"SP",2011,"2011-01-18",0.00,10.5,-0.3
"SP",2011,"2011-01-18",0.00,8.4,-0.1
"SP",2011,"2011-01-18",3.00,1.6,0.4
"SP",2011,"2011-01-18",5.00,1.6,0.2
"SP",2011,"2011-01-18",8.00,2.0,-0.6
"SP",2011,"2011-01-18",10.00,1.1,0.3
"SP",2011,"2011-01-18",12.00,1.0,0.1
"SP",2011,"2011-01-18",15.00,0.2,0.5
"SP",2011,"2011-01-18",16.00,0.6,2.1
"SP",2011,"2011-02-14",0.00,2.4,0.0
"SP",2011,"2011-02-14",3.00,0.8,0.3
"SP",2011,"2011-02-14",5.00,1.2,0.1
"SP",2011,"2011-02-14",8.00,0.9,0.1
"SP",2011,"2011-02-14",10.00,0.5,0.2
"SP",2011,"2011-02-14",10.00,0.6,0.2
"SP",2011,"2011-02-14",12.00,0.3,0.1
"SP",2011,"2011-02-14",15.00,0.2,0.2
"SP",2011,"2011-02-14",18.00,0.8,2.5
"SP",2011,"2011-03-21",0.00,1.5,-0.2
"SP",2011,"2011-03-21",3.00,6.9,-1.1
"SP",2011,"2011-03-21",5.00,5.2,0.9
"SP",2011,"2011-03-21",8.00,4.9,-0.3
"SP",2011,"2011-03-21",10.00,2.2,0.0
"SP",2011,"2011-03-21",12.00,2.2,-0.5
"SP",2011,"2011-03-21",15.00,0.9,0.3
"SP",2011,"2011-03-21",18.00,0.9,5.1
"SP",2011,"2011-03-21",18.00,0.1,6.3
"SP",2011,"2011-05-03",0.00,4.1,0.6
"SP",2011,"2011-05-03",3.00,3.9,0.4
"SP",2011,"2011-05-03",5.00,3.6,1.3
"SP",2011,"2011-05-03",8.00,4.4,0.2
"SP",2011,"2011-05-03",10.00,3.9,0.6
"SP",2011,"2011-05-03",10.00,4.2,-0.5
"SP",2011,"2011-05-03",12.00,3.5,1.0
"SP",2011,"2011-05-03",15.00,4.5,-0.2
"SP",2011,"2011-05-03",18.00,4.0,0.5
"SP",2011,"2011-05-16",0.00,3.3,0.6
"SP",2011,"2011-05-16",3.00,3.2,0.5
"SP",2011,"2011-05-16",5.00,3.7,-0.1
"SP",2011,"2011-05-16",5.00,5.6,-2.1
"SP",2011,"2011-05-16",8.00,3.9,0.1
"SP",2011,"2011-05-16",10.00,3.5,0.2
"SP",2011,"2011-05-16",12.00,3.0,0.5
"SP",2011,"2011-05-16",15.00,3.5,0.7
"SP",2011,"2011-05-16",18.00,6.2,0.7
"SP",2011,"2011-06-03",0.00,1.2,0.4
"SP",2011,"2011-06-03",3.00,1.5,0.2
"SP",2011,"2011-06-03",5.00,1.3,0.5
"SP",2011,"2011-06-03",5.00,1.4,0.0
"SP",2011,"2011-06-03",8.00,4.7,1.3
"SP",2011,"2011-06-03",10.00,13.1,-1.2
"SP",2011,"2011-06-03",12.00,14.9,1.6
"SP",2011,"2011-06-03",15.00,8.4,0.9
"SP",2011,"2011-06-03",18.00,16.0,-7.8
"SP",2011,"2011-06-13",0.00,0.8,0.4
"SP",2011,"2011-06-13",3.00,0.5,0.8
"SP",2011,"2011-06-13",5.00,1.0,0.5
"SP",2011,"2011-06-13",8.00,2.1,0.7
"SP",2011,"2011-06-13",10.00,4.7,1.6
"SP",2011,"2011-06-13",12.00,12.4,2.2
"SP",2011,"2011-06-13",15.00,11.9,0.4
"SP",2011,"2011-06-13",15.00,12.8,3.0
"SP",2011,"2011-06-13",18.00,13.9,2.5
"SP",2011,"2011-06-28",0.00,1.1,-0.2
"SP",2011,"2011-06-28",3.00,1.8,-1.0
"SP",2011,"2011-06-28",5.00,1.4,-0.3
"SP",2011,"2011-06-28",8.00,2.7,-0.6
"SP",2011,"2011-06-28",10.00,4.7,-0.5
"SP",2011,"2011-06-28",12.00,7.5,3.0
"SP",2011,"2011-06-28",15.00,15.9,-4.7
"SP",2011,"2011-06-28",15.00,9.8,1.8
"SP",2011,"2011-06-28",18.00,8.5,0.6
"SP",2011,"2011-07-11",0.00,0.7,0.4
"SP",2011,"2011-07-11",3.00,0.7,0.4
"SP",2011,"2011-07-11",5.00,0.9,0.4
"SP",2011,"2011-07-11",8.00,2.5,-0.4
"SP",2011,"2011-07-11",10.00,2.1,0.8
"SP",2011,"2011-07-11",12.00,15.3,3.5
"SP",2011,"2011-07-11",15.00,10.2,7.1
"SP",2011,"2011-07-11",15.00,26.4,8.7
"SP",2011,"2011-07-11",18.00,10.5,15.3
"SP",2011,"2011-07-26",0.00,1.0,0.1
"SP",2011,"2011-07-26",0.00,1.1,0.6
"SP",2011,"2011-07-26",3.00,0.9,0.3
"SP",2011,"2011-07-26",5.00,1.1,0.1
"SP",2011,"2011-07-26",8.00,1.2,0.7
"SP",2011,"2011-07-26",10.00,2.0,0.3
"SP",2011,"2011-07-26",12.00,4.6,1.9
"SP",2011,"2011-07-26",15.00,16.2,11.5
"SP",2011,"2011-07-26",18.00,13.3,31.8
"SP",2011,"2011-08-08",0.00,1.1,-0.2
"SP",2011,"2011-08-08",3.00,0.8,0.3
"SP",2011,"2011-08-08",5.00,0.9,0.3
"SP",2011,"2011-08-08",8.00,-0.2,2.3
"SP",2011,"2011-08-08",10.00,1.0,1.5
"SP",2011,"2011-08-08",12.00,2.1,2.3
"SP",2011,"2011-08-08",15.00,12.3,10.4
"SP",2011,"2011-08-08",15.00,12.5,9.9
"SP",2011,"2011-08-08",18.00,23.6,68.5
"SP",2011,"2011-08-22",0.00,0.5,0.4
"SP",2011,"2011-08-22",3.00,0.7,0.3
"SP",2011,"2011-08-22",5.00,0.9,0.1
"SP",2011,"2011-08-22",8.00,0.1,2.9
"SP",2011,"2011-08-22",8.00,0.8,1.4
"SP",2011,"2011-08-22",10.00,1.8,-0.3
"SP",2011,"2011-08-22",12.00,2.5,1.3
"SP",2011,"2011-08-22",15.00,13.6,2.3
"SP",2011,"2011-08-22",18.00,39.7,47.3
"SP",2011,"2011-09-06",0.00,0.8,0.1
"SP",2011,"2011-09-06",3.00,0.8,0.2
"SP",2011,"2011-09-06",3.00,0.7,0.4
"SP",2011,"2011-09-06",5.00,1.1,-0.1
"SP",2011,"2011-09-06",8.00,0.8,0.1
"SP",2011,"2011-09-06",10.00,2.0,0.4
"SP",2011,"2011-09-06",12.00,3.8,-0.4
"SP",2011,"2011-09-06",15.00,19.5,4.1
"SP",2011,"2011-09-06",18.00,11.3,90.0
"SP",2011,"2011-09-20",0.00,1.4,-0.4
"SP",2011,"2011-09-20",3.00,1.4,-0.5
"SP",2011,"2011-09-20",5.00,1.4,-0.5
"SP",2011,"2011-09-20",8.00,1.5,-0.6
"SP",2011,"2011-09-20",10.00,2.2,-0.3
"SP",2011,"2011-09-20",10.00,2.1,-0.3
"SP",2011,"2011-09-20",12.00,4.9,-1.2
