"sampledate","Genus","CellBioVol","daynum","year"
2007-06-19,"Cryptomonad",390.4708,170,2007
2007-06-19,NA,3090.712078,170,2007
2007-06-19,NA,0,170,2007
2007-06-19,"Limnothrix",146.712046,170,2007
2007-06-19,"Cf. Komvophoron / Trichormus",665.098038,170,2007
2007-06-19,"Cryptomonad",4099.9434,170,2007
2007-06-19,"Naked Dinoflagellate",7003.540037,170,2007
2007-06-19,"Armored Dinoflagellate",874.8631698,170,2007
2007-06-19,"Cryptomonad",390.4708,170,2007
2007-06-19,"Long thin rod",12703.62083,170,2007
2007-06-19,"Dinobryon",18613.566,170,2007
2007-06-19,"Lindavia",12038.57171,170,2007
2007-06-19,"Flagellated Green",2792.62624,170,2007
2007-06-19,"Segmented Green",834.334,170,2007
2007-06-19,"TotalBiovolume",63864.52915,170,2007
2007-07-16,NA,1545.356039,197,2007
2007-07-16,"Mallomonas",106.8,197,2007
2007-07-16,NA,0,197,2007
2007-07-16,"Fragilaria",622.31,197,2007
2007-07-16,"Navicula",186.6048309,197,2007
2007-07-16,"Planktolyngabia",2199.114858,197,2007
2007-07-16,"Cf. Komvophoron / Trichormus",78.246828,197,2007
2007-07-16,"Cryptomonad",4295.1788,197,2007
2007-07-16,"Long thin rod",22231.33645,197,2007
2007-07-16,"Dinobryon",38261.219,197,2007
2007-07-16,"Lindavia",4353.431838,197,2007
2007-07-16,"Flagellated Green",2967.16538,197,2007
2007-07-16,"Asterionella",2182.346999,197,2007
2007-07-16,"Segmented Green",292.0169,197,2007
2007-07-16,"TotalBiovolume",79321.12792,197,2007
2007-08-13,NA,0,225,2007
2007-08-13,"Cryptomonad",2147.5894,225,2007
2007-08-13,"Diploneis",241.4706653,225,2007
2007-08-13,NA,0,225,2007
2007-08-13,NA,1545.356039,225,2007
2007-08-13,"Lindavia",44.42277385,225,2007
2007-08-13,NA,0,225,2007
2007-08-13,"Mallomonas",96,225,2007
2007-08-13,"Microcystis",233.5778719,225,2007
2007-08-13,"Cf. Komvophoron / Trichormus",674.8788915,225,2007
2007-08-13,"Cryptomonad",3904.708,225,2007
2007-08-13,"Cryptomonad",976.177,225,2007
2007-08-13,"Long thin rod",34934.95728,225,2007
2007-08-13,"Dinobryon",29988.523,225,2007
2007-08-13,"Fragilaria",933.465,225,2007
2007-08-13,"Lindavia",6041.497244,225,2007
2007-08-13,"Flagellated Green",2443.54796,225,2007
2007-08-13,"Asterionella",1091.1735,225,2007
2007-08-13,"Segmented Green",1001.2008,225,2007
2007-08-13,"TotalBiovolume",86298.54542,225,2007
2007-11-12,NA,0,316,2007
2007-11-12,NA,1545.356039,316,2007
2007-11-12,NA,0,316,2007
2007-11-12,"Cryptomonad",195.2354,316,2007
2007-11-12,"Microcystis",6.312915458,316,2007
2007-11-12,"Planktolyngabia",2513.274123,316,2007
2007-11-12,"Cryptomonad",1171.4124,316,2007
2007-11-12,"Armored Dinoflagellate",874.8631698,316,2007
2007-11-12,"Dinobryon",36193.045,316,2007
2007-11-12,"Fragilaria",13379.665,316,2007
2007-11-12,"Lindavia",11683.18952,316,2007
2007-11-12,"Flagellated Green",872.6957,316,2007
2007-11-12,"Segmented Green",709.1839,316,2007
2007-11-12,"Peanut",84.9851,316,2007
2007-11-12,"TotalBiovolume",69229.21827,316,2007
2008-03-03,"Lindavia",88.84554771,63,2008
2008-03-03,"Planktothrix",393.7385,63,2008
2008-03-03,"Limnothrix",33.856626,63,2008
2008-03-03,"Cryptomonad",2928.531,63,2008
2008-03-03,"Small Chroococcus",20,63,2008
2008-03-03,"Dinobryon",1034.087,63,2008
2008-03-03,"Fragilaria",622.31,63,2008
2008-03-03,"Lindavia",399.8049647,63,2008
2008-03-03,"Flagellated Green",1309.04355,63,2008
2008-03-03,"Segmented Green",584.0338,63,2008
2008-03-03,"TotalBiovolume",7414.250988,63,2008
2008-05-13,NA,0,134,2008
2008-05-13,"Planktothrix",881.97424,134,2008
2008-05-13,"Anabaena",375,134,2008
2008-05-13,NA,236.236,134,2008
2008-05-13,"Aphanothece bacilloidea",14.4,134,2008
2008-05-13,"Euglena",29571.152,134,2008
2008-05-13,"Limnothrix",129.783733,134,2008
2008-05-13,"Cryptomonad",2342.8248,134,2008
2008-05-13,"Naked Dinoflagellate",7003.540037,134,2008
2008-05-13,"Armored Dinoflagellate",6124.042189,134,2008
2008-05-13,"Cryptomonad",2342.8248,134,2008
2008-05-13,"Small Chroococcus",20,134,2008
2008-05-13,"Dinobryon",46533.915,134,2008
2008-05-13,"Lindavia",88.84554771,134,2008
2008-05-13,"Flagellated Green",3490.7828,134,2008
2008-05-13,"Segmented Green",2377.8519,134,2008
2008-05-13,"Peanut",84.9851,134,2008
2008-05-13,"TotalBiovolume",101618.1581,134,2008
2008-07-01,NA,1545.356039,183,2008
2008-07-01,"Cryptomonad",780.9416,183,2008
2008-07-01,"Mallomonas",120,183,2008
2008-07-01,NA,0,183,2008
2008-07-01,"Tabellaria",431.1835917,183,2008
2008-07-01,"Asterocapsa",3879.43376,183,2008
2008-07-01,"Limnothrix",361.137344,183,2008
2008-07-01,"Cf. Komvophoron / Trichormus",6602.076113,183,2008
2008-07-01,"Cryptomonad",4099.9434,183,2008
2008-07-01,"Naked Dinoflagellate",7003.540037,183,2008
2008-07-01,"Armored Dinoflagellate",3499.452679,183,2008
2008-07-01,"Cryptomonad",780.9416,183,2008
2008-07-01,"Long thin rod",3175.905207,183,2008
2008-07-01,"Dinobryon",87897.395,183,2008
2008-07-01,"Fragilaria",1866.93,183,2008
2008-07-01,"Lindavia",222.1138693,183,2008
2008-07-01,"Elakatothrix",28.573699,183,2008
2008-07-01,"Flagellated Green",3403.51323,183,2008
2008-07-01,"Asterionella",8183.801247,183,2008
2008-07-01,"Segmented Green",3420.7694,183,2008
2008-07-01,"TotalBiovolume",137303.0078,183,2008
2008-08-25,NA,0,238,2008
2008-08-25,"Nitzschia",51.1875,238,2008
2008-08-25,"Navicula",186.6048309,238,2008
2008-08-25,NA,0,238,2008
2008-08-25,"Planothidium",126.6690158,238,2008
2008-08-25,"Limnothrix",406.279512,238,2008
2008-08-25,"Microcystis",44.19040821,238,2008
2008-08-25,"Planktolyngabia",12880.52988,238,2008
2008-08-25,"Cf. Komvophoron / Trichormus",18818.36213,238,2008
2008-08-25,"Cryptomonad",4685.6496,238,2008
2008-08-25,"Naked Dinoflagellate",7003.540037,238,2008
2008-08-25,"Long thin rod",6351.810414,238,2008
2008-08-25,"Dinobryon",7238.609,238,2008
2008-08-25,"Fragilaria",8712.34,238,2008
2008-08-25,"Lindavia",1865.756502,238,2008
2008-08-25,"Elakatothrix",485.752883,238,2008
2008-08-25,"Flagellated Green",2181.73925,238,2008
2008-08-25,"Asterionella",545.5867498,238,2008
2008-08-25,"Peanut",849.851,238,2008
2008-08-25,"TotalBiovolume",72434.45871,238,2008
2008-11-12,NA,0,317,2008
2008-11-12,NA,0,317,2008
2008-11-12,NA,4636.068117,317,2008
2008-11-12,"Cryptomonad",3904.708,317,2008
2008-11-12,"Euglena",14785.576,317,2008
2008-11-12,"Nitzschia",102.375,317,2008
2008-11-12,NA,0,317,2008
2008-11-12,NA,0,317,2008
2008-11-12,NA,0,317,2008
2008-11-12,NA,0,317,2008
2008-11-12,"Stephanodiscus",308.907465,317,2008
2008-11-12,"Limnothrix",62.070481,317,2008
2008-11-12,"Planktolyngabia",5026.548246,317,2008
2008-11-12,"Cf. Komvophoron / Trichormus",557.5086495,317,2008
2008-11-12,"Cryptomonad",8199.8868,317,2008
2008-11-12,"Naked Dinoflagellate",7003.540037,317,2008
2008-11-12,"Armored Dinoflagellate",874.8631698,317,2008
2008-11-12,"Cryptomonad",780.9416,317,2008
2008-11-12,"Dinobryon",10340.87,317,2008
2008-11-12,"Fragilaria",6845.41,317,2008
2008-11-12,"Lindavia",1688.065406,317,2008
2008-11-12,"Elakatothrix",2.597609,317,2008
2008-11-12,"Flagellated Green",4101.66979,317,2008
2008-11-12,"Asterionella",4910.280748,317,2008
2008-11-12,"Segmented Green",2878.4523,317,2008
2008-11-12,"TotalBiovolume",77010.33942,317,2008
2009-02-24,NA,0,55,2009
2009-02-24,"Dinobryon",22661.914,55,2009
2009-02-24,"Cryptomonad",780.9416,55,2009
2009-02-24,NA,0,55,2009
2009-02-24,"Limnothrix",282.13855,55,2009
2009-02-24,"Microcystis",12.62583092,55,2009
2009-02-24,"Cf. Komvophoron / Trichormus",3511.326407,55,2009
2009-02-24,"Cryptomonad",2538.0602,55,2009
2009-02-24,"Dinobryon",9306.783,55,2009
2009-02-24,"Fragilaria",6845.41,55,2009
2009-02-24,"Lindavia",488.6505124,55,2009
2009-02-24,"Flagellated Green",1483.58269,55,2009
2009-02-24,"Asterionella",8183.801247,55,2009
2009-02-24,"Segmented Green",292.0169,55,2009
2009-02-24,"TotalBiovolume",56387.25094,55,2009
2009-04-29,"Cryptomonad",390.4708,119,2009
2009-04-29,"Nitzschia",51.1875,119,2009
2009-04-29,NA,94.4944,119,2009
2009-04-29,"Tabellaria",431.1835917,119,2009
2009-04-29,"Planktothrix",3071.1603,119,2009
2009-04-29,"Cf. Komvophoron / Trichormus",586.85121,119,2009
2009-04-29,"Cryptomonad",976.177,119,2009
2009-04-29,"Naked Dinoflagellate",14007.08007,119,2009
2009-04-29,"Armored Dinoflagellate",874.8631698,119,2009
2009-04-29,"Long thin rod",9527.715621,119,2009
2009-04-29,"Dinobryon",258521.75,119,2009
2009-04-29,"Fragilaria",32360.12,119,2009
2009-04-29,"Lindavia",177.6910954,119,2009
2009-04-29,"Flagellated Green",2094.46968,119,2009
2009-04-29,"Segmented Green",1042.9175,119,2009
2009-04-29,"TotalBiovolume",324208.1319,119,2009
