sampledate,division,genus,taxa_name,biovolume_conc
11/8/13,Cryptophyta,Cryptomonas,Monomastix minuta,0
11/8/13,Cryptophyta,Cryptomonas,Oocystis parva,0
11/8/13,Cryptophyta,Cryptomonas,Schroederia judayi,0
11/8/13,Cryptophyta,Cryptomonas,Gymnodinium sp. 2,0
11/8/13,Cryptophyta,Cryptomonas,Gymnodinium sp. 3,0
11/8/13,Cryptophyta,Cryptomonas,Lindavia intermedia,0
11/8/13,Cryptophyta,Cryptomonas,Sphaerocystis schroeteri,0
11/8/13,Cryptophyta,Cryptomonas,Dinobryon cylindricum,0
11/8/13,Cryptophyta,Cryptomonas,Monoraphidium griffithii,0
11/8/13,Cryptophyta,Cryptomonas,Kephyrion ,0
11/8/13,Cryptophyta,Cryptomonas,Chrysochromulina parva,0
11/8/13,Cryptophyta,Cryptomonas,Tabellaria flocculosa,0
11/8/13,Cryptophyta,Cryptomonas,Kephyrion planctonicum,0
11/8/13,Cryptophyta,Cryptomonas,Aphanizomenon ,0
11/8/13,Cryptophyta,Cryptomonas,Aphanothece saxicola,0
11/8/13,Cryptophyta,Cryptomonas,Tabellaria binalis,0
11/8/13,Cryptophyta,Cryptomonas,Oedogonium ,0
11/8/13,Cryptophyta,Cryptomonas,Phormidium ,0
11/8/13,Cryptophyta,Cryptomonas,Actinella punctata,0
11/8/13,Cryptophyta,Cryptomonas,Gloeococcus minor,0
11/8/13,Cryptophyta,Cryptomonas,Mallomonas ,0
11/8/13,Cryptophyta,Cryptomonas,Aphanothece nidulans,0
11/8/13,Cryptophyta,Cryptomonas,Planktothrix agardhii,0
11/8/13,Cryptophyta,Cryptomonas,Scenedesmus bijuga,0
11/8/13,Cryptophyta,Cryptomonas,Euglena acus,0
11/8/13,Cryptophyta,Cryptomonas,Mougeotia ,0
11/8/13,Cryptophyta,Cryptomonas,Stichococcus bacillaris,0
11/8/13,Cryptophyta,Cryptomonas,Dinobryon cyst,0
11/8/13,Cryptophyta,Cryptomonas,Mucidosphaerium pulchellum,0
11/8/13,Cryptophyta,Cryptomonas,Gonyostomum semen,0
11/8/13,Cryptophyta,Cryptomonas,Spinocosmarium ,0
11/8/13,Cryptophyta,Cryptomonas,Synechococcus elongatus,0
11/8/13,Cryptophyta,Cryptomonas,Cyclotella sp. 1,0
11/8/13,Cryptophyta,Cryptomonas,Stephanodiscus parvus,0
11/8/13,Cryptophyta,Cryptomonas,Cyclotella ocellata,0
11/8/13,Cryptophyta,Cryptomonas,Botryococcus braunii,0
11/8/13,Cryptophyta,Cryptomonas,Uroglena ,0
11/8/13,Cryptophyta,Cryptomonas,Peridinium inconspicuum,0
11/8/13,Cryptophyta,Cryptomonas,Gymnodinium sp. 1,0
11/8/13,Cryptophyta,Cryptomonas,Peridinium umbonatum,0
11/8/13,Cryptophyta,Cryptomonas,Lepocinclis ,0
11/8/13,Cryptophyta,Cryptomonas,Monoraphidium arcuatum,0
11/8/13,Cryptophyta,Cryptomonas,Dinobryon ,0
11/8/13,Cryptophyta,Cryptomonas,Dinobryon sociale,0
11/8/13,Cryptophyta,Cryptomonas,Trachelomonas ,0
11/8/13,Cryptophyta,Cryptomonas,Fragilaria filiformis,0
11/8/13,Cryptophyta,Cryptomonas,Cosmarium ,0
11/8/13,Cryptophyta,Cryptomonas,Monomastix astigmata,0
11/8/13,Cryptophyta,Cryptomonas,Oocystis pusilla,0
11/8/13,Cryptophyta,Cryptomonas,Staurastrum ,0
11/8/13,Cryptophyta,Cryptomonas,Staurastrum hexacerum,0
11/8/13,Cryptophyta,Cryptomonas,Teilingia granulata,0
11/8/13,Cryptophyta,Cryptomonas,Dinobryon crenulatum,0
11/8/13,Cryptophyta,Cryptomonas,Mallomonas akrokomas,0
11/8/13,Cryptophyta,Cryptomonas,Stichogloea olivacea,0
11/8/13,Cryptophyta,Cryptomonas,Peridinium cinctum,0
11/8/13,Cryptophyta,Cryptomonas,Pseudanabaena limnetica,0
11/8/13,Cryptophyta,Cryptomonas,Microspora ,0
11/8/13,Cryptophyta,Cryptomonas,Eunotia ,0
11/8/13,Cryptophyta,Cryptomonas,Aphanizomenon flos-aquae,0
11/8/13,Cryptophyta,Cryptomonas,Colonial ,0
11/8/13,Cryptophyta,Cryptomonas,Quadrigula lacustris,0
11/8/13,Cryptophyta,Cryptomonas,Aphanothece ,0
11/8/13,Cryptophyta,Cryptomonas,Stephanodiscus medius,0
11/8/13,Cryptophyta,Cryptomonas,Chrysococcus minutus,0
11/8/13,Cryptophyta,Cryptomonas,Glenodinium quadridens,0
11/8/13,Cryptophyta,Cryptomonas,Chrysocapsaceae,0
11/8/13,Cyanophyta,Pseudanabaena,Chlamydomonas ,0
11/8/13,Cyanophyta,Pseudanabaena,Cryptomonas erosa,0
11/8/13,Cyanophyta,Pseudanabaena,Aphanocapsa delicatissima,0
11/8/13,Cyanophyta,Pseudanabaena,Synechococcus ,0
11/8/13,Cyanophyta,Pseudanabaena,Euglena ,0
11/8/13,Cyanophyta,Pseudanabaena,Miscellaneous,0
11/8/13,Cyanophyta,Pseudanabaena,Rhodospirillum rubrum,0
11/8/13,Cyanophyta,Pseudanabaena,Total,0
11/8/13,Cyanophyta,Pseudanabaena,Asterionella formosa,0
11/8/13,Cyanophyta,Pseudanabaena,Chlorococcaceae,0
11/8/13,Cyanophyta,Pseudanabaena,Chlorophyta,0
11/8/13,Cyanophyta,Pseudanabaena,Chrysophyceae,0
11/8/13,Cyanophyta,Pseudanabaena,Rhodomonas minuta,0
11/8/13,Cyanophyta,Pseudanabaena,Synechocystis ,0
11/8/13,Cyanophyta,Pseudanabaena,Peridinium ,0
11/8/13,Cyanophyta,Pseudanabaena,Coelastrum ,0
11/8/13,Cyanophyta,Pseudanabaena,Monomastix minuta,0
11/8/13,Cyanophyta,Pseudanabaena,Oocystis parva,0
11/8/13,Cyanophyta,Pseudanabaena,Schroederia judayi,0
11/8/13,Cyanophyta,Pseudanabaena,Gymnodinium sp. 2,0
11/8/13,Cyanophyta,Pseudanabaena,Gymnodinium sp. 3,0
11/8/13,Cyanophyta,Pseudanabaena,Lindavia intermedia,0
11/8/13,Cyanophyta,Pseudanabaena,Sphaerocystis schroeteri,0
11/8/13,Cyanophyta,Pseudanabaena,Dinobryon cylindricum,0
11/8/13,Cyanophyta,Pseudanabaena,Monoraphidium griffithii,0
11/8/13,Cyanophyta,Pseudanabaena,Kephyrion ,0
11/8/13,Cyanophyta,Pseudanabaena,Chrysochromulina parva,0
11/8/13,Cyanophyta,Pseudanabaena,Tabellaria flocculosa,0
11/8/13,Cyanophyta,Pseudanabaena,Kephyrion planctonicum,0
11/8/13,Cyanophyta,Pseudanabaena,Aphanizomenon ,0
11/8/13,Cyanophyta,Pseudanabaena,Aphanothece saxicola,0
11/8/13,Cyanophyta,Pseudanabaena,Tabellaria binalis,0
11/8/13,Cyanophyta,Pseudanabaena,Oedogonium ,0
11/8/13,Cyanophyta,Pseudanabaena,Phormidium ,0
11/8/13,Cyanophyta,Pseudanabaena,Actinella punctata,0
11/8/13,Cyanophyta,Pseudanabaena,Gloeococcus minor,0
11/8/13,Cyanophyta,Pseudanabaena,Mallomonas ,0
11/8/13,Cyanophyta,Pseudanabaena,Aphanothece nidulans,0
11/8/13,Cyanophyta,Pseudanabaena,Planktothrix agardhii,0
11/8/13,Cyanophyta,Pseudanabaena,Scenedesmus bijuga,0
11/8/13,Cyanophyta,Pseudanabaena,Euglena acus,0
11/8/13,Cyanophyta,Pseudanabaena,Mougeotia ,0
11/8/13,Cyanophyta,Pseudanabaena,Stichococcus bacillaris,0
11/8/13,Cyanophyta,Pseudanabaena,Dinobryon cyst,0
11/8/13,Cyanophyta,Pseudanabaena,Mucidosphaerium pulchellum,0
11/8/13,Cyanophyta,Pseudanabaena,Gonyostomum semen,0
11/8/13,Cyanophyta,Pseudanabaena,Spinocosmarium ,0
11/8/13,Cyanophyta,Pseudanabaena,Synechococcus elongatus,0
11/8/13,Cyanophyta,Pseudanabaena,Cyclotella sp. 1,0
11/8/13,Cyanophyta,Pseudanabaena,Stephanodiscus parvus,0
11/8/13,Cyanophyta,Pseudanabaena,Cyclotella ocellata,0
11/8/13,Cyanophyta,Pseudanabaena,Botryococcus braunii,0
11/8/13,Cyanophyta,Pseudanabaena,Uroglena ,0
11/8/13,Cyanophyta,Pseudanabaena,Peridinium inconspicuum,0
11/8/13,Cyanophyta,Pseudanabaena,Gymnodinium sp. 1,0
11/8/13,Cyanophyta,Pseudanabaena,Peridinium umbonatum,0
11/8/13,Cyanophyta,Pseudanabaena,Lepocinclis ,0
11/8/13,Cyanophyta,Pseudanabaena,Monoraphidium arcuatum,0
11/8/13,Cyanophyta,Pseudanabaena,Dinobryon ,0
11/8/13,Cyanophyta,Pseudanabaena,Dinobryon sociale,0
11/8/13,Cyanophyta,Pseudanabaena,Trachelomonas ,0
11/8/13,Cyanophyta,Pseudanabaena,Fragilaria filiformis,0
11/8/13,Cyanophyta,Pseudanabaena,Cosmarium ,0
11/8/13,Cyanophyta,Pseudanabaena,Monomastix astigmata,0
11/8/13,Cyanophyta,Pseudanabaena,Oocystis pusilla,0
11/8/13,Cyanophyta,Pseudanabaena,Staurastrum ,0
11/8/13,Cyanophyta,Pseudanabaena,Staurastrum hexacerum,0
11/8/13,Cyanophyta,Pseudanabaena,Teilingia granulata,0
11/8/13,Cyanophyta,Pseudanabaena,Dinobryon crenulatum,0
11/8/13,Cyanophyta,Pseudanabaena,Mallomonas akrokomas,0
11/8/13,Cyanophyta,Pseudanabaena,Stichogloea olivacea,0
11/8/13,Cyanophyta,Pseudanabaena,Peridinium cinctum,0
11/8/13,Cyanophyta,Pseudanabaena,Pseudanabaena limnetica,1995.5162
11/8/13,Cyanophyta,Pseudanabaena,Microspora ,0
11/8/13,Cyanophyta,Pseudanabaena,Eunotia ,0
11/8/13,Cyanophyta,Pseudanabaena,Aphanizomenon flos-aquae,0
11/8/13,Cyanophyta,Pseudanabaena,Colonial ,0
11/8/13,Cyanophyta,Pseudanabaena,Quadrigula lacustris,0
11/8/13,Cyanophyta,Pseudanabaena,Aphanothece ,0
11/8/13,Cyanophyta,Pseudanabaena,Stephanodiscus medius,0
11/8/13,Cyanophyta,Pseudanabaena,Chrysococcus minutus,0
11/8/13,Cyanophyta,Pseudanabaena,Glenodinium quadridens,0
11/8/13,Cyanophyta,Pseudanabaena,Chrysocapsaceae,0
11/8/13,Cyanophyta,Synechocystis,Chlamydomonas ,0
11/8/13,Cyanophyta,Synechocystis,Cryptomonas erosa,0
11/8/13,Cyanophyta,Synechocystis,Aphanocapsa delicatissima,0
11/8/13,Cyanophyta,Synechocystis,Synechococcus ,0
11/8/13,Cyanophyta,Synechocystis,Euglena ,0
11/8/13,Cyanophyta,Synechocystis,Miscellaneous,0
11/8/13,Cyanophyta,Synechocystis,Rhodospirillum rubrum,0
11/8/13,Cyanophyta,Synechocystis,Total,0
11/8/13,Cyanophyta,Synechocystis,Asterionella formosa,0
11/8/13,Cyanophyta,Synechocystis,Chlorococcaceae,0
11/8/13,Cyanophyta,Synechocystis,Chlorophyta,0
11/8/13,Cyanophyta,Synechocystis,Chrysophyceae,0
11/8/13,Cyanophyta,Synechocystis,Rhodomonas minuta,0
11/8/13,Cyanophyta,Synechocystis,Synechocystis ,97278.9361
11/8/13,Cyanophyta,Synechocystis,Peridinium ,0
11/8/13,Cyanophyta,Synechocystis,Coelastrum ,0
11/8/13,Cyanophyta,Synechocystis,Monomastix minuta,0
11/8/13,Cyanophyta,Synechocystis,Oocystis parva,0
11/8/13,Cyanophyta,Synechocystis,Schroederia judayi,0
11/8/13,Cyanophyta,Synechocystis,Gymnodinium sp. 2,0
11/8/13,Cyanophyta,Synechocystis,Gymnodinium sp. 3,0
11/8/13,Cyanophyta,Synechocystis,Lindavia intermedia,0
11/8/13,Cyanophyta,Synechocystis,Sphaerocystis schroeteri,0
11/8/13,Cyanophyta,Synechocystis,Dinobryon cylindricum,0
11/8/13,Cyanophyta,Synechocystis,Monoraphidium griffithii,0
11/8/13,Cyanophyta,Synechocystis,Kephyrion ,0
11/8/13,Cyanophyta,Synechocystis,Chrysochromulina parva,0
11/8/13,Cyanophyta,Synechocystis,Tabellaria flocculosa,0
11/8/13,Cyanophyta,Synechocystis,Kephyrion planctonicum,0
11/8/13,Cyanophyta,Synechocystis,Aphanizomenon ,0
11/8/13,Cyanophyta,Synechocystis,Aphanothece saxicola,0
11/8/13,Cyanophyta,Synechocystis,Tabellaria binalis,0
11/8/13,Cyanophyta,Synechocystis,Oedogonium ,0
11/8/13,Cyanophyta,Synechocystis,Phormidium ,0
11/8/13,Cyanophyta,Synechocystis,Actinella punctata,0
11/8/13,Cyanophyta,Synechocystis,Gloeococcus minor,0
11/8/13,Cyanophyta,Synechocystis,Mallomonas ,0
11/8/13,Cyanophyta,Synechocystis,Aphanothece nidulans,0
11/8/13,Cyanophyta,Synechocystis,Planktothrix agardhii,0
11/8/13,Cyanophyta,Synechocystis,Scenedesmus bijuga,0
11/8/13,Cyanophyta,Synechocystis,Euglena acus,0
11/8/13,Cyanophyta,Synechocystis,Mougeotia ,0
11/8/13,Cyanophyta,Synechocystis,Stichococcus bacillaris,0
11/8/13,Cyanophyta,Synechocystis,Dinobryon cyst,0
11/8/13,Cyanophyta,Synechocystis,Mucidosphaerium pulchellum,0
11/8/13,Cyanophyta,Synechocystis,Gonyostomum semen,0
11/8/13,Cyanophyta,Synechocystis,Spinocosmarium ,0
11/8/13,Cyanophyta,Synechocystis,Synechococcus elongatus,0
11/8/13,Cyanophyta,Synechocystis,Cyclotella sp. 1,0
11/8/13,Cyanophyta,Synechocystis,Stephanodiscus parvus,0
11/8/13,Cyanophyta,Synechocystis,Cyclotella ocellata,0
11/8/13,Cyanophyta,Synechocystis,Botryococcus braunii,0
11/8/13,Cyanophyta,Synechocystis,Uroglena ,0
11/8/13,Cyanophyta,Synechocystis,Peridinium inconspicuum,0
11/8/13,Cyanophyta,Synechocystis,Gymnodinium sp. 1,0
11/8/13,Cyanophyta,Synechocystis,Peridinium umbonatum,0
11/8/13,Cyanophyta,Synechocystis,Lepocinclis ,0
11/8/13,Cyanophyta,Synechocystis,Monoraphidium arcuatum,0
11/8/13,Cyanophyta,Synechocystis,Dinobryon ,0
11/8/13,Cyanophyta,Synechocystis,Dinobryon sociale,0
11/8/13,Cyanophyta,Synechocystis,Trachelomonas ,0
11/8/13,Cyanophyta,Synechocystis,Fragilaria filiformis,0
11/8/13,Cyanophyta,Synechocystis,Cosmarium ,0
11/8/13,Cyanophyta,Synechocystis,Monomastix astigmata,0
11/8/13,Cyanophyta,Synechocystis,Oocystis pusilla,0
11/8/13,Cyanophyta,Synechocystis,Staurastrum ,0
11/8/13,Cyanophyta,Synechocystis,Staurastrum hexacerum,0
11/8/13,Cyanophyta,Synechocystis,Teilingia granulata,0
11/8/13,Cyanophyta,Synechocystis,Dinobryon crenulatum,0
11/8/13,Cyanophyta,Synechocystis,Mallomonas akrokomas,0
11/8/13,Cyanophyta,Synechocystis,Stichogloea olivacea,0
11/8/13,Cyanophyta,Synechocystis,Peridinium cinctum,0
11/8/13,Cyanophyta,Synechocystis,Pseudanabaena limnetica,0
11/8/13,Cyanophyta,Synechocystis,Microspora ,0
11/8/13,Cyanophyta,Synechocystis,Eunotia ,0
11/8/13,Cyanophyta,Synechocystis,Aphanizomenon flos-aquae,0
11/8/13,Cyanophyta,Synechocystis,Colonial ,0
11/8/13,Cyanophyta,Synechocystis,Quadrigula lacustris,0
11/8/13,Cyanophyta,Synechocystis,Aphanothece ,0
11/8/13,Cyanophyta,Synechocystis,Stephanodiscus medius,0
11/8/13,Cyanophyta,Synechocystis,Chrysococcus minutus,0
11/8/13,Cyanophyta,Synechocystis,Glenodinium quadridens,0
11/8/13,Cyanophyta,Synechocystis,Chrysocapsaceae,0
11/8/13,Miscellaneous,Miscellaneous,Chlamydomonas ,0
11/8/13,Miscellaneous,Miscellaneous,Cryptomonas erosa,0
11/8/13,Miscellaneous,Miscellaneous,Aphanocapsa delicatissima,0
11/8/13,Miscellaneous,Miscellaneous,Synechococcus ,0
11/8/13,Miscellaneous,Miscellaneous,Euglena ,0
11/8/13,Miscellaneous,Miscellaneous,Miscellaneous,18920.458
11/8/13,Miscellaneous,Miscellaneous,Rhodospirillum rubrum,0
11/8/13,Miscellaneous,Miscellaneous,Total,0
11/8/13,Miscellaneous,Miscellaneous,Asterionella formosa,0
11/8/13,Miscellaneous,Miscellaneous,Chlorococcaceae,0
11/8/13,Miscellaneous,Miscellaneous,Chlorophyta,0
11/8/13,Miscellaneous,Miscellaneous,Chrysophyceae,0
11/8/13,Miscellaneous,Miscellaneous,Rhodomonas minuta,0
11/8/13,Miscellaneous,Miscellaneous,Synechocystis ,0
11/8/13,Miscellaneous,Miscellaneous,Peridinium ,0
11/8/13,Miscellaneous,Miscellaneous,Coelastrum ,0
11/8/13,Miscellaneous,Miscellaneous,Monomastix minuta,0
11/8/13,Miscellaneous,Miscellaneous,Oocystis parva,0
11/8/13,Miscellaneous,Miscellaneous,Schroederia judayi,0
11/8/13,Miscellaneous,Miscellaneous,Gymnodinium sp. 2,0
11/8/13,Miscellaneous,Miscellaneous,Gymnodinium sp. 3,0
11/8/13,Miscellaneous,Miscellaneous,Lindavia intermedia,0
11/8/13,Miscellaneous,Miscellaneous,Sphaerocystis schroeteri,0
11/8/13,Miscellaneous,Miscellaneous,Dinobryon cylindricum,0
11/8/13,Miscellaneous,Miscellaneous,Monoraphidium griffithii,0
11/8/13,Miscellaneous,Miscellaneous,Kephyrion ,0
11/8/13,Miscellaneous,Miscellaneous,Chrysochromulina parva,0
11/8/13,Miscellaneous,Miscellaneous,Tabellaria flocculosa,0
11/8/13,Miscellaneous,Miscellaneous,Kephyrion planctonicum,0
11/8/13,Miscellaneous,Miscellaneous,Aphanizomenon ,0
11/8/13,Miscellaneous,Miscellaneous,Aphanothece saxicola,0
11/8/13,Miscellaneous,Miscellaneous,Tabellaria binalis,0
11/8/13,Miscellaneous,Miscellaneous,Oedogonium ,0
11/8/13,Miscellaneous,Miscellaneous,Phormidium ,0
11/8/13,Miscellaneous,Miscellaneous,Actinella punctata,0
11/8/13,Miscellaneous,Miscellaneous,Gloeococcus minor,0
11/8/13,Miscellaneous,Miscellaneous,Mallomonas ,0
11/8/13,Miscellaneous,Miscellaneous,Aphanothece nidulans,0
11/8/13,Miscellaneous,Miscellaneous,Planktothrix agardhii,0
11/8/13,Miscellaneous,Miscellaneous,Scenedesmus bijuga,0
11/8/13,Miscellaneous,Miscellaneous,Euglena acus,0
11/8/13,Miscellaneous,Miscellaneous,Mougeotia ,0
11/8/13,Miscellaneous,Miscellaneous,Stichococcus bacillaris,0
11/8/13,Miscellaneous,Miscellaneous,Dinobryon cyst,0
11/8/13,Miscellaneous,Miscellaneous,Mucidosphaerium pulchellum,0
11/8/13,Miscellaneous,Miscellaneous,Gonyostomum semen,0
11/8/13,Miscellaneous,Miscellaneous,Spinocosmarium ,0
11/8/13,Miscellaneous,Miscellaneous,Synechococcus elongatus,0
11/8/13,Miscellaneous,Miscellaneous,Cyclotella sp. 1,0
11/8/13,Miscellaneous,Miscellaneous,Stephanodiscus parvus,0
11/8/13,Miscellaneous,Miscellaneous,Cyclotella ocellata,0
11/8/13,Miscellaneous,Miscellaneous,Botryococcus braunii,0
11/8/13,Miscellaneous,Miscellaneous,Uroglena ,0
11/8/13,Miscellaneous,Miscellaneous,Peridinium inconspicuum,0
11/8/13,Miscellaneous,Miscellaneous,Gymnodinium sp. 1,0
11/8/13,Miscellaneous,Miscellaneous,Peridinium umbonatum,0
11/8/13,Miscellaneous,Miscellaneous,Lepocinclis ,0
11/8/13,Miscellaneous,Miscellaneous,Monoraphidium arcuatum,0
11/8/13,Miscellaneous,Miscellaneous,Dinobryon ,0
11/8/13,Miscellaneous,Miscellaneous,Dinobryon sociale,0
11/8/13,Miscellaneous,Miscellaneous,Trachelomonas ,0
11/8/13,Miscellaneous,Miscellaneous,Fragilaria filiformis,0
11/8/13,Miscellaneous,Miscellaneous,Cosmarium ,0
11/8/13,Miscellaneous,Miscellaneous,Monomastix astigmata,0
11/8/13,Miscellaneous,Miscellaneous,Oocystis pusilla,0
11/8/13,Miscellaneous,Miscellaneous,Staurastrum ,0
11/8/13,Miscellaneous,Miscellaneous,Staurastrum hexacerum,0
11/8/13,Miscellaneous,Miscellaneous,Teilingia granulata,0
11/8/13,Miscellaneous,Miscellaneous,Dinobryon crenulatum,0
11/8/13,Miscellaneous,Miscellaneous,Mallomonas akrokomas,0
11/8/13,Miscellaneous,Miscellaneous,Stichogloea olivacea,0
11/8/13,Miscellaneous,Miscellaneous,Peridinium cinctum,0
11/8/13,Miscellaneous,Miscellaneous,Pseudanabaena limnetica,0
11/8/13,Miscellaneous,Miscellaneous,Microspora ,0
11/8/13,Miscellaneous,Miscellaneous,Eunotia ,0
11/8/13,Miscellaneous,Miscellaneous,Aphanizomenon flos-aquae,0
11/8/13,Miscellaneous,Miscellaneous,Colonial ,0
11/8/13,Miscellaneous,Miscellaneous,Quadrigula lacustris,0
11/8/13,Miscellaneous,Miscellaneous,Aphanothece ,0
11/8/13,Miscellaneous,Miscellaneous,Stephanodiscus medius,0
11/8/13,Miscellaneous,Miscellaneous,Chrysococcus minutus,0
11/8/13,Miscellaneous,Miscellaneous,Glenodinium quadridens,0
11/8/13,Miscellaneous,Miscellaneous,Chrysocapsaceae,0
11/8/13,NA,Rhodospirillum,Chlamydomonas ,0
11/8/13,NA,Rhodospirillum,Cryptomonas erosa,0
11/8/13,NA,Rhodospirillum,Aphanocapsa delicatissima,0
11/8/13,NA,Rhodospirillum,Synechococcus ,0
11/8/13,NA,Rhodospirillum,Euglena ,0
11/8/13,NA,Rhodospirillum,Miscellaneous,0
11/8/13,NA,Rhodospirillum,Rhodospirillum rubrum,4988.8045
11/8/13,NA,Rhodospirillum,Total,0
11/8/13,NA,Rhodospirillum,Asterionella formosa,0
11/8/13,NA,Rhodospirillum,Chlorococcaceae,0
11/8/13,NA,Rhodospirillum,Chlorophyta,0
11/8/13,NA,Rhodospirillum,Chrysophyceae,0
11/8/13,NA,Rhodospirillum,Rhodomonas minuta,0
11/8/13,NA,Rhodospirillum,Synechocystis ,0
11/8/13,NA,Rhodospirillum,Peridinium ,0
11/8/13,NA,Rhodospirillum,Coelastrum ,0
11/8/13,NA,Rhodospirillum,Monomastix minuta,0
11/8/13,NA,Rhodospirillum,Oocystis parva,0
11/8/13,NA,Rhodospirillum,Schroederia judayi,0
11/8/13,NA,Rhodospirillum,Gymnodinium sp. 2,0
11/8/13,NA,Rhodospirillum,Gymnodinium sp. 3,0
11/8/13,NA,Rhodospirillum,Lindavia intermedia,0
11/8/13,NA,Rhodospirillum,Sphaerocystis schroeteri,0
11/8/13,NA,Rhodospirillum,Dinobryon cylindricum,0
11/8/13,NA,Rhodospirillum,Monoraphidium griffithii,0
11/8/13,NA,Rhodospirillum,Kephyrion ,0
11/8/13,NA,Rhodospirillum,Chrysochromulina parva,0
11/8/13,NA,Rhodospirillum,Tabellaria flocculosa,0
11/8/13,NA,Rhodospirillum,Kephyrion planctonicum,0
11/8/13,NA,Rhodospirillum,Aphanizomenon ,0
11/8/13,NA,Rhodospirillum,Aphanothece saxicola,0
11/8/13,NA,Rhodospirillum,Tabellaria binalis,0
11/8/13,NA,Rhodospirillum,Oedogonium ,0
11/8/13,NA,Rhodospirillum,Phormidium ,0
11/8/13,NA,Rhodospirillum,Actinella punctata,0
11/8/13,NA,Rhodospirillum,Gloeococcus minor,0
11/8/13,NA,Rhodospirillum,Mallomonas ,0
11/8/13,NA,Rhodospirillum,Aphanothece nidulans,0
11/8/13,NA,Rhodospirillum,Planktothrix agardhii,0
11/8/13,NA,Rhodospirillum,Scenedesmus bijuga,0
11/8/13,NA,Rhodospirillum,Euglena acus,0
11/8/13,NA,Rhodospirillum,Mougeotia ,0
11/8/13,NA,Rhodospirillum,Stichococcus bacillaris,0
11/8/13,NA,Rhodospirillum,Dinobryon cyst,0
11/8/13,NA,Rhodospirillum,Mucidosphaerium pulchellum,0
11/8/13,NA,Rhodospirillum,Gonyostomum semen,0
11/8/13,NA,Rhodospirillum,Spinocosmarium ,0
11/8/13,NA,Rhodospirillum,Synechococcus elongatus,0
11/8/13,NA,Rhodospirillum,Cyclotella sp. 1,0
11/8/13,NA,Rhodospirillum,Stephanodiscus parvus,0
11/8/13,NA,Rhodospirillum,Cyclotella ocellata,0
11/8/13,NA,Rhodospirillum,Botryococcus braunii,0
11/8/13,NA,Rhodospirillum,Uroglena ,0
11/8/13,NA,Rhodospirillum,Peridinium inconspicuum,0
11/8/13,NA,Rhodospirillum,Gymnodinium sp. 1,0
11/8/13,NA,Rhodospirillum,Peridinium umbonatum,0
11/8/13,NA,Rhodospirillum,Lepocinclis ,0
11/8/13,NA,Rhodospirillum,Monoraphidium arcuatum,0
11/8/13,NA,Rhodospirillum,Dinobryon ,0
11/8/13,NA,Rhodospirillum,Dinobryon sociale,0
11/8/13,NA,Rhodospirillum,Trachelomonas ,0
11/8/13,NA,Rhodospirillum,Fragilaria filiformis,0
11/8/13,NA,Rhodospirillum,Cosmarium ,0
11/8/13,NA,Rhodospirillum,Monomastix astigmata,0
11/8/13,NA,Rhodospirillum,Oocystis pusilla,0
11/8/13,NA,Rhodospirillum,Staurastrum ,0
11/8/13,NA,Rhodospirillum,Staurastrum hexacerum,0
11/8/13,NA,Rhodospirillum,Teilingia granulata,0
11/8/13,NA,Rhodospirillum,Dinobryon crenulatum,0
11/8/13,NA,Rhodospirillum,Mallomonas akrokomas,0
11/8/13,NA,Rhodospirillum,Stichogloea olivacea,0
11/8/13,NA,Rhodospirillum,Peridinium cinctum,0
11/8/13,NA,Rhodospirillum,Pseudanabaena limnetica,0
11/8/13,NA,Rhodospirillum,Microspora ,0
11/8/13,NA,Rhodospirillum,Eunotia ,0
11/8/13,NA,Rhodospirillum,Aphanizomenon flos-aquae,0
11/8/13,NA,Rhodospirillum,Colonial ,0
11/8/13,NA,Rhodospirillum,Quadrigula lacustris,0
11/8/13,NA,Rhodospirillum,Aphanothece ,0
11/8/13,NA,Rhodospirillum,Stephanodiscus medius,0
11/8/13,NA,Rhodospirillum,Chrysococcus minutus,0
11/8/13,NA,Rhodospirillum,Glenodinium quadridens,0
11/8/13,NA,Rhodospirillum,Chrysocapsaceae,0
11/8/13,Total,Total,Chlamydomonas ,0
11/8/13,Total,Total,Cryptomonas erosa,0
11/8/13,Total,Total,Aphanocapsa delicatissima,0
11/8/13,Total,Total,Synechococcus ,0
11/8/13,Total,Total,Euglena ,0
11/8/13,Total,Total,Miscellaneous,0
11/8/13,Total,Total,Rhodospirillum rubrum,0
11/8/13,Total,Total,Total,998347.5506
11/8/13,Total,Total,Asterionella formosa,0
11/8/13,Total,Total,Chlorococcaceae,0
11/8/13,Total,Total,Chlorophyta,0
11/8/13,Total,Total,Chrysophyceae,0
11/8/13,Total,Total,Rhodomonas minuta,0
11/8/13,Total,Total,Synechocystis ,0
11/8/13,Total,Total,Peridinium ,0
11/8/13,Total,Total,Coelastrum ,0
11/8/13,Total,Total,Monomastix minuta,0
11/8/13,Total,Total,Oocystis parva,0
11/8/13,Total,Total,Schroederia judayi,0
11/8/13,Total,Total,Gymnodinium sp. 2,0
11/8/13,Total,Total,Gymnodinium sp. 3,0
11/8/13,Total,Total,Lindavia intermedia,0
11/8/13,Total,Total,Sphaerocystis schroeteri,0
11/8/13,Total,Total,Dinobryon cylindricum,0
11/8/13,Total,Total,Monoraphidium griffithii,0
11/8/13,Total,Total,Kephyrion ,0
11/8/13,Total,Total,Chrysochromulina parva,0
11/8/13,Total,Total,Tabellaria flocculosa,0
