"sampledate","division","genus","taxa_name","lakeid","year4","relative_total_biovolume","cells_per_nu","nu_per_ml","cells_per_ml","biovolume_conc","biomass_conc"
2012-08-21,"Chlorophyta","Scenedesmus","Scenedesmus bijuga",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Euglenophyta","Euglena","Euglena acus",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chlorophyta","","Chlorococcaceae",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chlorophyta","Mougeotia","Mougeotia ",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chlorophyta","Stichococcus","Stichococcus bacillaris",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chrysophyta","Dinobryon","Dinobryon cyst",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chlorophyta","","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chlorophyta","Mucidosphaerium","Mucidosphaerium pulchellum",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chrysophyta","Gonyostomum","Gonyostomum semen","TB",2012,42.398173,1,42.3462,42.3462,376931.0182,0.37693102
2012-08-21,"Chlorophyta","Spinocosmarium","Spinocosmarium ",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Cyanophyta","Synechococcus","Synechococcus elongatus",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Bacillariophyta","Cyclotella","Cyclotella sp. 1","TB",2012,0.269353,1,28.2308,28.2308,2394.6205,0.00239462
2012-08-21,"Bacillariophyta","Stephanodiscus","Stephanodiscus parvus",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Bacillariophyta","Cyclotella","Cyclotella ocellata","TB",2012,0.077938,1,14.1154,14.1154,692.8881,0.00069289
2012-08-21,"Chlorophyta","Botryococcus","Botryococcus braunii","TB",2012,8.087243,80,14.1154,1129.2317,71897.7441,0.07189774
2012-08-21,"Chrysophyta","Uroglena","Uroglena ","TB",2012,0.1247,1,14.1154,14.1154,1108.6204,0.00110862
2012-08-21,"Pyrrhophyta","Peridinium","Peridinium inconspicuum","TB",2012,0.498802,1,14.1154,14.1154,4434.483,0.00443448
2012-08-21,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 1",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Pyrrhophyta","Peridinium","Peridinium umbonatum",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Euglenophyta","Lepocinclis","Lepocinclis ",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chlorophyta","Monoraphidium","Monoraphidium arcuatum",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chrysophyta","Dinobryon","Dinobryon ",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chrysophyta","Dinobryon","Dinobryon sociale",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Euglenophyta","Trachelomonas","Trachelomonas ",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Bacillariophyta","Fragilaria","Fragilaria filiformis",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chlorophyta","Cosmarium","Cosmarium ",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chlorophyta","Monomastix","Monomastix astigmata",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chlorophyta","Oocystis","Oocystis pusilla",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chlorophyta","Staurastrum","Staurastrum ",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chlorophyta","Staurastrum","Staurastrum hexacerum",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chlorophyta","Teilingia","Teilingia granulata",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chrysophyta","Dinobryon","Dinobryon crenulatum",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chrysophyta","Mallomonas","Mallomonas akrokomas",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chrysophyta","Stichogloea","Stichogloea olivacea",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Pyrrhophyta","Peridinium","Peridinium cinctum",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Cyanophyta","Pseudanabaena","Pseudanabaena limnetica",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chlorophyta","Microspora","Microspora ",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Bacillariophyta","Eunotia","Eunotia ",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Cyanophyta","Aphanizomenon","Aphanizomenon flos-aquae",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chlorophyta","Colonial","Colonial ",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chlorophyta","Quadrigula","Quadrigula lacustris",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Cyanophyta","Aphanothece","Aphanothece ",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Bacillariophyta","Stephanodiscus","Stephanodiscus medius",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chrysophyta","Chrysococcus","Chrysococcus minutus",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Pyrrhophyta","Glenodinium","Glenodinium quadridens",NA,NA,0,NA,NA,NA,0,NA
2012-08-21,"Chrysophyta","NA","Chrysocapsaceae",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"NA","Rhodospirillum","Rhodospirillum rubrum","TB",2012,0.102022,1,539.9139,539.9139,494.7231,0.00049472
2012-11-05,"Chlorophyta","Chlamydomonas","Chlamydomonas ","TB",2012,24.68977,1,783.4045,783.4045,119724.6544,0.11972465
2012-11-05,"Cryptophyta","Cryptomonas","Cryptomonas erosa","TB",2012,8.824778,1,42.3462,42.3462,42792.7551,0.04279276
2012-11-05,"Cyanophyta","Aphanocapsa","Aphanocapsa delicatissima","TB",2012,0.041151,18,21.1731,381.1157,199.5522,0.00019955
2012-11-05,"Cyanophyta","Synechococcus","Synechococcus ","TB",2012,0.009144,1,10.5865,10.5865,44.3449,4.43e-05
2012-11-05,"Euglenophyta","Euglena","Euglena ","TB",2012,0.855959,1,10.5865,10.5865,4150.6761,0.00415068
2012-11-05,"Miscellaneous","Miscellaneous","Miscellaneous","TB",2012,8.383996,1,127.0386,127.0386,40655.3397,0.04065534
2012-11-05,"Total","Total","Total","TB",2012,100.000002,37.5,3509.8984,3877.8294,484916.0114,0.48491602
2012-11-05,"Bacillariophyta","Asterionella","Asterionella formosa","TB",2012,0.777166,3.5,3.1954,11.1838,3768.5987,0.0037686
2012-11-05,"Chlorophyta","NA","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","NA","Chlorococcaceae","TB",2012,0.289205,1,31.7596,31.7596,1402.4042,0.0014024
2012-11-05,"Chrysophyta","NA","Chrysophyceae","TB",2012,2.254374,1,1799.713,1799.713,10931.8169,0.01093182
2012-11-05,"Cryptophyta","Rhodomonas","Rhodomonas minuta",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Cyanophyta","Synechocystis","Synechocystis ","TB",2012,0.003858,1,10.5865,10.5865,18.7075,1.87e-05
2012-11-05,"Pyrrhophyta","Peridinium","Peridinium ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Coelastrum","Coelastrum ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Monomastix","Monomastix minuta","TB",2012,0.16575,1,52.9327,52.9327,803.7518,0.00080375
2012-11-05,"Chlorophyta","Oocystis","Oocystis parva","TB",2012,0.411519,1,10.5865,10.5865,1995.5176,0.00199552
2012-11-05,"Chlorophyta","Schroederia","Schroederia judayi",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 2",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 3",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Bacillariophyta","Lindavia","Lindavia intermedia",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chrysophyta","Dinobryon","Dinobryon cylindricum",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Monoraphidium","Monoraphidium griffithii","TB",2012,0.10288,1,10.5865,10.5865,498.8794,0.00049888
2012-11-05,"Chrysophyta","Kephyrion","Kephyrion ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Haptophyta","Chrysochromulina","Chrysochromulina parva","TB",2012,0.198078,1,31.7596,31.7596,960.51,0.00096051
2012-11-05,"Bacillariophyta","Tabellaria","Tabellaria flocculosa",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chrysophyta","Kephyrion","Kephyrion planctonicum",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Cyanophyta","Aphanizomenon","Aphanizomenon ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Cyanophyta","Aphanothece","Aphanothece saxicola",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Bacillariophyta","Tabellaria","Tabellaria binalis",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Oedogonium","Oedogonium ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Cyanophyta","Phormidium","Phormidium ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Bacillariophyta","Actinella","Actinella punctata","TB",2012,2.685143,1,2.5563,2.5563,13020.6865,0.01302069
2012-11-05,"Chlorophyta","Gloeococcus","Gloeococcus minor",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chrysophyta","Mallomonas","Mallomonas ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Cyanophyta","Aphanothece","Aphanothece nidulans",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Cyanophyta","Planktothrix","Planktothrix agardhii",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Scenedesmus","Scenedesmus bijuga",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Euglenophyta","Euglena","Euglena acus",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","","Chlorococcaceae",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Mougeotia","Mougeotia ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Stichococcus","Stichococcus bacillaris",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chrysophyta","Dinobryon","Dinobryon cyst",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Mucidosphaerium","Mucidosphaerium pulchellum",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chrysophyta","Gonyostomum","Gonyostomum semen",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Spinocosmarium","Spinocosmarium ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Cyanophyta","Synechococcus","Synechococcus elongatus",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Bacillariophyta","Cyclotella","Cyclotella sp. 1",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Bacillariophyta","Stephanodiscus","Stephanodiscus parvus",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Bacillariophyta","Cyclotella","Cyclotella ocellata",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Botryococcus","Botryococcus braunii",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chrysophyta","Uroglena","Uroglena ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Pyrrhophyta","Peridinium","Peridinium inconspicuum",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 1","TB",2012,20.575905,1,10.5865,10.5865,99775.858,0.09977586
2012-11-05,"Pyrrhophyta","Peridinium","Peridinium umbonatum","TB",2012,29.629304,1,10.5865,10.5865,143677.2353,0.14367724
2012-11-05,"Euglenophyta","Lepocinclis","Lepocinclis ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Monoraphidium","Monoraphidium arcuatum",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chrysophyta","Dinobryon","Dinobryon ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chrysophyta","Dinobryon","Dinobryon sociale",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Euglenophyta","Trachelomonas","Trachelomonas ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Bacillariophyta","Fragilaria","Fragilaria filiformis",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Cosmarium","Cosmarium ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Monomastix","Monomastix astigmata",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Oocystis","Oocystis pusilla",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Staurastrum","Staurastrum ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Staurastrum","Staurastrum hexacerum",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Teilingia","Teilingia granulata",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chrysophyta","Dinobryon","Dinobryon crenulatum",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chrysophyta","Mallomonas","Mallomonas akrokomas",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chrysophyta","Stichogloea","Stichogloea olivacea",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Pyrrhophyta","Peridinium","Peridinium cinctum",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Cyanophyta","Pseudanabaena","Pseudanabaena limnetica",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Microspora","Microspora ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Bacillariophyta","Eunotia","Eunotia ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Cyanophyta","Aphanizomenon","Aphanizomenon flos-aquae",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Colonial","Colonial ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chlorophyta","Quadrigula","Quadrigula lacustris",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Cyanophyta","Aphanothece","Aphanothece ",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Bacillariophyta","Stephanodiscus","Stephanodiscus medius",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chrysophyta","Chrysococcus","Chrysococcus minutus",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Pyrrhophyta","Glenodinium","Glenodinium quadridens",NA,NA,0,NA,NA,NA,0,NA
2012-11-05,"Chrysophyta","NA","Chrysocapsaceae",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"NA","Rhodospirillum","Rhodospirillum rubrum","TB",2013,1.090918,1,2134.2479,2134.2479,2234.9844,0.00223498
2013-02-18,"Chlorophyta","Chlamydomonas","Chlamydomonas ","TB",2013,9.004398,1,141.154,141.154,18447.4539,0.01844745
2013-02-18,"Cryptophyta","Cryptomonas","Cryptomonas erosa","TB",2013,4.22514,1,16.9385,16.9385,8656.1099,0.00865611
2013-02-18,"Cyanophyta","Aphanocapsa","Aphanocapsa delicatissima",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Cyanophyta","Synechococcus","Synechococcus ","TB",2013,0.005774,1,5.6462,5.6462,11.8253,1.18e-05
2013-02-18,"Euglenophyta","Euglena","Euglena ","TB",2013,1.205204,1,11.2923,11.2923,2469.1193,0.00246912
2013-02-18,"Miscellaneous","Miscellaneous","Miscellaneous","TB",2013,69.81871,1,355.708,355.708,143038.6838,0.14303868
2013-02-18,"Total","Total","Total","TB",2013,99.999994,13,6543.898,6543.898,204871.5581,0.20487155
2013-02-18,"Bacillariophyta","Asterionella","Asterionella formosa",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","NA","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","NA","Chlorococcaceae",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chrysophyta","NA","Chrysophyceae","TB",2013,7.637136,1,3811.157,3811.157,15646.324,0.01564632
2013-02-18,"Cryptophyta","Rhodomonas","Rhodomonas minuta","TB",2013,0.646468,1,39.5231,39.5231,1324.4313,0.00132443
2013-02-18,"Cyanophyta","Synechocystis","Synechocystis ","TB",2013,0.004871,1,5.6462,5.6462,9.9773,9.98e-06
2013-02-18,"Pyrrhophyta","Peridinium","Peridinium ","TB",2013,2.91835,1,5.6462,5.6462,5978.8652,0.00597887
2013-02-18,"Chlorophyta","Coelastrum","Coelastrum ",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Monomastix","Monomastix minuta","TB",2013,0.025972,1,5.6462,5.6462,53.2139,5.32e-05
2013-02-18,"Chlorophyta","Oocystis","Oocystis parva",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Schroederia","Schroederia judayi",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 2",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 3",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Bacillariophyta","Lindavia","Lindavia intermedia",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chrysophyta","Dinobryon","Dinobryon cylindricum",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Monoraphidium","Monoraphidium griffithii",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chrysophyta","Kephyrion","Kephyrion ",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Haptophyta","Chrysochromulina","Chrysochromulina parva",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Bacillariophyta","Tabellaria","Tabellaria flocculosa",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chrysophyta","Kephyrion","Kephyrion planctonicum",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Cyanophyta","Aphanizomenon","Aphanizomenon ",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Cyanophyta","Aphanothece","Aphanothece saxicola",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Bacillariophyta","Tabellaria","Tabellaria binalis",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Oedogonium","Oedogonium ",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Cyanophyta","Phormidium","Phormidium ",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Bacillariophyta","Actinella","Actinella punctata",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Gloeococcus","Gloeococcus minor",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chrysophyta","Mallomonas","Mallomonas ","TB",2013,2.308817,1,5.6462,5.6462,4730.1145,0.00473011
2013-02-18,"Cyanophyta","Aphanothece","Aphanothece nidulans",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Cyanophyta","Planktothrix","Planktothrix agardhii",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Scenedesmus","Scenedesmus bijuga",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Euglenophyta","Euglena","Euglena acus",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","","Chlorococcaceae",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Mougeotia","Mougeotia ",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Stichococcus","Stichococcus bacillaris",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chrysophyta","Dinobryon","Dinobryon cyst",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Mucidosphaerium","Mucidosphaerium pulchellum",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chrysophyta","Gonyostomum","Gonyostomum semen",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Spinocosmarium","Spinocosmarium ",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Cyanophyta","Synechococcus","Synechococcus elongatus",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Bacillariophyta","Cyclotella","Cyclotella sp. 1",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Bacillariophyta","Stephanodiscus","Stephanodiscus parvus",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Bacillariophyta","Cyclotella","Cyclotella ocellata",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Botryococcus","Botryococcus braunii",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chrysophyta","Uroglena","Uroglena ",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Pyrrhophyta","Peridinium","Peridinium inconspicuum",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 1",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Pyrrhophyta","Peridinium","Peridinium umbonatum",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Euglenophyta","Lepocinclis","Lepocinclis ","TB",2013,1.108236,1,5.6462,5.6462,2270.4553,0.00227046
2013-02-18,"Chlorophyta","Monoraphidium","Monoraphidium arcuatum",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chrysophyta","Dinobryon","Dinobryon ",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chrysophyta","Dinobryon","Dinobryon sociale",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Euglenophyta","Trachelomonas","Trachelomonas ",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Bacillariophyta","Fragilaria","Fragilaria filiformis",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Cosmarium","Cosmarium ",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Monomastix","Monomastix astigmata",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Oocystis","Oocystis pusilla",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Staurastrum","Staurastrum ",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Staurastrum","Staurastrum hexacerum",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Teilingia","Teilingia granulata",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chrysophyta","Dinobryon","Dinobryon crenulatum",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chrysophyta","Mallomonas","Mallomonas akrokomas",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chrysophyta","Stichogloea","Stichogloea olivacea",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Pyrrhophyta","Peridinium","Peridinium cinctum",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Cyanophyta","Pseudanabaena","Pseudanabaena limnetica",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Microspora","Microspora ",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Bacillariophyta","Eunotia","Eunotia ",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Cyanophyta","Aphanizomenon","Aphanizomenon flos-aquae",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Colonial","Colonial ",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chlorophyta","Quadrigula","Quadrigula lacustris",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Cyanophyta","Aphanothece","Aphanothece ",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Bacillariophyta","Stephanodiscus","Stephanodiscus medius",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chrysophyta","Chrysococcus","Chrysococcus minutus",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Pyrrhophyta","Glenodinium","Glenodinium quadridens",NA,NA,0,NA,NA,NA,0,NA
2013-02-18,"Chrysophyta","NA","Chrysocapsaceae",NA,NA,0,NA,NA,NA,0,NA
2013-05-13,"NA","Rhodospirillum","Rhodospirillum rubrum","TB",2013,0.23473,1,6881.2557,6881.2557,6305.2946,0.00630529
2013-05-13,"Chlorophyta","Chlamydomonas","Chlamydomonas ","TB",2013,14.890635,1,1863.2323,1863.2323,399990.3306,0.39999033
2013-05-13,"Cryptophyta","Cryptomonas","Cryptomonas erosa","TB",2013,6.392078,1,84.6924,84.6924,171703.1682,0.17170317
2013-05-13,"Cyanophyta","Aphanocapsa","Aphanocapsa delicatissima",NA,NA,0,NA,NA,NA,0,NA
2013-05-13,"Cyanophyta","Synechococcus","Synechococcus ",NA,NA,0,NA,NA,NA,0,NA
2013-05-13,"Euglenophyta","Euglena","Euglena ","TB",2013,0.287247,1,42.3462,42.3462,7716.0008,0.007716
2013-05-13,"Miscellaneous","Miscellaneous","Miscellaneous","TB",2013,2.47627,1,105.8655,105.8655,66517.2351,0.06651724
2013-05-13,"Total","Total","Total","TB",2013,100.000001,25,15225.3724,15226.0114,2686187.18,2.68618718
2013-05-13,"Bacillariophyta","Asterionella","Asterionella formosa",NA,NA,0,NA,NA,NA,0,NA
2013-05-13,"Chlorophyta","NA","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2013-05-13,"Chlorophyta","NA","Chlorococcaceae",NA,NA,0,NA,NA,NA,0,NA
2013-05-13,"Chrysophyta","NA","Chrysophyceae","TB",2013,0.134479,1,42.3462,42.3462,3612.3501,0.00361235
2013-05-13,"Chrysophyta","NA","Chrysophyceae","TB",2013,1.403416,1,4446.3499,4446.3499,37698.3773,0.03769838
2013-05-13,"Cryptophyta","Rhodomonas","Rhodomonas minuta","TB",2013,0.825423,1,42.3462,42.3462,22172.4138,0.02217241
2013-05-13,"Cyanophyta","Synechocystis","Synechocystis ","TB",2013,0.001393,1,21.1731,21.1731,37.415,3.74e-05
2013-05-13,"Pyrrhophyta","Peridinium","Peridinium ","TB",2013,0.282226,1,1.2781,1.2781,7581.1234,0.00758112
2013-05-13,"Chlorophyta","Coelastrum","Coelastrum ",NA,NA,0,NA,NA,NA,0,NA
2013-05-13,"Chlorophyta","Monomastix","Monomastix minuta",NA,NA,0,NA,NA,NA,0,NA
2013-05-13,"Chlorophyta","Oocystis","Oocystis parva",NA,NA,0,NA,NA,NA,0,NA
2013-05-13,"Chlorophyta","Schroederia","Schroederia judayi",NA,NA,0,NA,NA,NA,0,NA
2013-05-13,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 2","TB",2013,2.258358,1,190.5579,190.5579,60663.7299,0.06066373
2013-05-13,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 3",NA,NA,0,NA,NA,NA,0,NA
2013-05-13,"Bacillariophyta","Lindavia","Lindavia intermedia",NA,NA,0,NA,NA,NA,0,NA
2013-05-13,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri",NA,NA,0,NA,NA,NA,0,NA
2013-05-13,"Chrysophyta","Dinobryon","Dinobryon cylindricum",NA,NA,0,NA,NA,NA,0,NA
