"sampledate","daynum","year","Genus","CellBioVol"
2001-11-15,319,2001,"Tetraedron victoriae",0
2001-11-15,319,2001,"Placoneis",0
2001-11-15,319,2001,"Epithemia",0
2001-11-15,319,2001,"Euglena",0
2001-11-15,319,2001,"Flagellated Green",0
2001-11-15,319,2001,"Tabellaria",0
2001-11-15,319,2001,"Aulacoseira",0
2001-11-15,319,2001,"Stephanodiscus",0
2001-11-15,319,2001,"Pseudostaurosira",0
2001-11-15,319,2001,"Stauroforma",0
2001-11-15,319,2001,"Achnanthidium",0
2001-11-15,319,2001,"Segmented Green",0
2001-11-15,319,2001,"Gomphoneis",0
2001-11-15,319,2001,"Mallomonas",0
2001-11-15,319,2001,"Gloeocapsa",0
2001-11-15,319,2001,"Synura",0
2001-11-15,319,2001,"Nitzschia",0
2001-11-15,319,2001,"Cyclotella",0
2001-11-15,319,2001,"Discostella",0
2001-11-15,319,2001,"Anabaena",0
2001-11-15,319,2001,"Chroococcus",0
2001-11-15,319,2001,"Planktolyngabia",0
2001-11-15,319,2001,"Staurosira",0
2001-11-15,319,2001,"Chroococcus cf. kidneys",0
2001-11-15,319,2001,"Cosmarium",0
2001-11-15,319,2001,"Planktothrix",0
2001-11-15,319,2001,"Small Chroococcus",0
2001-11-15,319,2001,"Long thin rod",0
2001-11-15,319,2001,"Aphanothece bacilloidea",0
2001-11-15,319,2001,"Limnothrix",90.284336
2001-11-15,319,2001,"Microcystis",0
2001-11-15,319,2001,"Peanut",0
2001-11-15,319,2001,"Lindavia",0
2001-11-15,319,2001,"other",0
2001-11-15,319,2001,"Cyclostephanos",0
2001-11-15,319,2001,"Naked Dinoflagellate",0
2001-11-15,319,2001,"Cryptomonad",0
2001-11-15,319,2001,"Cf. Komvophoron / Trichormus",0
2001-11-15,319,2001,"Cf. Planktolyngabia",0
2001-11-15,319,2001,"Cocconeis",0
2001-11-15,319,2001,"Rhoicosphenia",0
2001-11-15,319,2001,"Armored Dinoflagellate",0
2001-11-15,319,2001,"Sellaphora",0
2001-11-15,319,2001,"Diatoma mesodon",0
2001-11-15,319,2001,"Navicula",0
2001-11-15,319,2001,"Dinobryon",0
2001-11-15,319,2001,"Elakatothrix",0
2001-11-15,319,2001,"Nostoc",0
2001-11-15,319,2001,"NA",0
2001-11-15,319,2001,"Cyanobacteria",0
2001-11-15,319,2001,"Fragilaria",0
2001-11-15,319,2001,"Asterionella",0
2001-11-15,319,2001,"Merismopedia",0
2001-11-15,319,2001,"Cf. Cavinula",0
2001-11-15,319,2001,"Diploneis",0
2001-11-15,319,2001,"Encyonema",0
2001-11-15,319,2001,"Asterocapsa",0
2001-11-15,319,2001,"Planothidium",0
2001-11-15,319,2001,"Hippodonta",0
2001-11-15,319,2001,"Cf. Coelosphaerium",0
2001-11-15,319,2001,"Tetraedron victoriae",0
2001-11-15,319,2001,"Placoneis",0
2001-11-15,319,2001,"Epithemia",0
2001-11-15,319,2001,"Euglena",0
2001-11-15,319,2001,"Flagellated Green",0
2001-11-15,319,2001,"Tabellaria",0
2001-11-15,319,2001,"Aulacoseira",0
2001-11-15,319,2001,"Stephanodiscus",0
2001-11-15,319,2001,"Pseudostaurosira",0
2001-11-15,319,2001,"Stauroforma",0
2001-11-15,319,2001,"Achnanthidium",0
2001-11-15,319,2001,"Segmented Green",0
2001-11-15,319,2001,"Gomphoneis",0
2001-11-15,319,2001,"Mallomonas",0
2001-11-15,319,2001,"Gloeocapsa",0
2001-11-15,319,2001,"Synura",0
2001-11-15,319,2001,"Nitzschia",0
2001-11-15,319,2001,"Cyclotella",0
2001-11-15,319,2001,"Discostella",0
2001-11-15,319,2001,"Anabaena",0
2001-11-15,319,2001,"Chroococcus",0
2001-11-15,319,2001,"Planktolyngabia",0
2001-11-15,319,2001,"Staurosira",0
2001-11-15,319,2001,"Chroococcus cf. kidneys",0
2001-11-15,319,2001,"Cosmarium",0
2001-11-15,319,2001,"Planktothrix",0
2001-11-15,319,2001,"Small Chroococcus",0
2001-11-15,319,2001,"Long thin rod",0
2001-11-15,319,2001,"Aphanothece bacilloidea",0
2001-11-15,319,2001,"Limnothrix",0
2001-11-15,319,2001,"Microcystis",0
2001-11-15,319,2001,"Peanut",0
2001-11-15,319,2001,"Lindavia",0
2001-11-15,319,2001,"other",0
2001-11-15,319,2001,"Cyclostephanos",0
2001-11-15,319,2001,"Naked Dinoflagellate",0
2001-11-15,319,2001,"Cryptomonad",195.2354
2001-11-15,319,2001,"Cf. Komvophoron / Trichormus",0
2001-11-15,319,2001,"Cf. Planktolyngabia",0
2001-11-15,319,2001,"Cocconeis",0
2001-11-15,319,2001,"Rhoicosphenia",0
2001-11-15,319,2001,"Armored Dinoflagellate",0
2001-11-15,319,2001,"Sellaphora",0
2001-11-15,319,2001,"Diatoma mesodon",0
2001-11-15,319,2001,"Navicula",0
2001-11-15,319,2001,"Dinobryon",0
2001-11-15,319,2001,"Elakatothrix",0
2001-11-15,319,2001,"Nostoc",0
2001-11-15,319,2001,"NA",0
2001-11-15,319,2001,"Cyanobacteria",0
2001-11-15,319,2001,"Fragilaria",0
2001-11-15,319,2001,"Asterionella",0
2001-11-15,319,2001,"Merismopedia",0
2001-11-15,319,2001,"Cf. Cavinula",0
2001-11-15,319,2001,"Diploneis",0
2001-11-15,319,2001,"Encyonema",0
2001-11-15,319,2001,"Asterocapsa",0
2001-11-15,319,2001,"Planothidium",0
2001-11-15,319,2001,"Hippodonta",0
2001-11-15,319,2001,"Cf. Coelosphaerium",0
2001-11-15,319,2001,"Tetraedron victoriae",0
2001-11-15,319,2001,"Placoneis",0
2001-11-15,319,2001,"Epithemia",0
2001-11-15,319,2001,"Euglena",0
2001-11-15,319,2001,"Flagellated Green",0
2001-11-15,319,2001,"Tabellaria",0
2001-11-15,319,2001,"Aulacoseira",0
2001-11-15,319,2001,"Stephanodiscus",0
2001-11-15,319,2001,"Pseudostaurosira",0
2001-11-15,319,2001,"Stauroforma",0
2001-11-15,319,2001,"Achnanthidium",0
2001-11-15,319,2001,"Segmented Green",0
2001-11-15,319,2001,"Gomphoneis",0
2001-11-15,319,2001,"Mallomonas",0
2001-11-15,319,2001,"Gloeocapsa",0
2001-11-15,319,2001,"Synura",0
2001-11-15,319,2001,"Nitzschia",0
2001-11-15,319,2001,"Cyclotella",0
2001-11-15,319,2001,"Discostella",0
2001-11-15,319,2001,"Anabaena",0
2001-11-15,319,2001,"Chroococcus",0
2001-11-15,319,2001,"Planktolyngabia",0
2001-11-15,319,2001,"Staurosira",0
2001-11-15,319,2001,"Chroococcus cf. kidneys",0
2001-11-15,319,2001,"Cosmarium",0
2001-11-15,319,2001,"Planktothrix",0
2001-11-15,319,2001,"Small Chroococcus",0
2001-11-15,319,2001,"Long thin rod",0
2001-11-15,319,2001,"Aphanothece bacilloidea",0
2001-11-15,319,2001,"Limnothrix",0
2001-11-15,319,2001,"Microcystis",0
2001-11-15,319,2001,"Peanut",0
2001-11-15,319,2001,"Lindavia",0
2001-11-15,319,2001,"other",0
2001-11-15,319,2001,"Cyclostephanos",0
2001-11-15,319,2001,"Naked Dinoflagellate",0
2001-11-15,319,2001,"Cryptomonad",0
2001-11-15,319,2001,"Cf. Komvophoron / Trichormus",0
2001-11-15,319,2001,"Cf. Planktolyngabia",0
2001-11-15,319,2001,"Cocconeis",0
2001-11-15,319,2001,"Rhoicosphenia",0
2001-11-15,319,2001,"Armored Dinoflagellate",874.8631698
2001-11-15,319,2001,"Sellaphora",0
2001-11-15,319,2001,"Diatoma mesodon",0
2001-11-15,319,2001,"Navicula",0
2001-11-15,319,2001,"Dinobryon",0
2001-11-15,319,2001,"Elakatothrix",0
2001-11-15,319,2001,"Nostoc",0
2001-11-15,319,2001,"NA",0
2001-11-15,319,2001,"Cyanobacteria",0
2001-11-15,319,2001,"Fragilaria",0
2001-11-15,319,2001,"Asterionella",0
2001-11-15,319,2001,"Merismopedia",0
2001-11-15,319,2001,"Cf. Cavinula",0
2001-11-15,319,2001,"Diploneis",0
2001-11-15,319,2001,"Encyonema",0
2001-11-15,319,2001,"Asterocapsa",0
2001-11-15,319,2001,"Planothidium",0
2001-11-15,319,2001,"Hippodonta",0
2001-11-15,319,2001,"Cf. Coelosphaerium",0
2001-11-15,319,2001,"Tetraedron victoriae",0
2001-11-15,319,2001,"Placoneis",0
2001-11-15,319,2001,"Epithemia",0
2001-11-15,319,2001,"Euglena",0
2001-11-15,319,2001,"Flagellated Green",0
2001-11-15,319,2001,"Tabellaria",0
2001-11-15,319,2001,"Aulacoseira",0
2001-11-15,319,2001,"Stephanodiscus",0
2001-11-15,319,2001,"Pseudostaurosira",0
2001-11-15,319,2001,"Stauroforma",0
2001-11-15,319,2001,"Achnanthidium",0
2001-11-15,319,2001,"Segmented Green",0
2001-11-15,319,2001,"Gomphoneis",0
2001-11-15,319,2001,"Mallomonas",0
2001-11-15,319,2001,"Gloeocapsa",0
2001-11-15,319,2001,"Synura",0
2001-11-15,319,2001,"Nitzschia",0
2001-11-15,319,2001,"Cyclotella",0
2001-11-15,319,2001,"Discostella",0
2001-11-15,319,2001,"Anabaena",0
2001-11-15,319,2001,"Chroococcus",0
2001-11-15,319,2001,"Planktolyngabia",0
2001-11-15,319,2001,"Staurosira",0
2001-11-15,319,2001,"Chroococcus cf. kidneys",0
2001-11-15,319,2001,"Cosmarium",0
2001-11-15,319,2001,"Planktothrix",0
2001-11-15,319,2001,"Small Chroococcus",0
2001-11-15,319,2001,"Long thin rod",0
2001-11-15,319,2001,"Aphanothece bacilloidea",0
2001-11-15,319,2001,"Limnothrix",0
2001-11-15,319,2001,"Microcystis",0
2001-11-15,319,2001,"Peanut",0
2001-11-15,319,2001,"Lindavia",0
2001-11-15,319,2001,"other",0
2001-11-15,319,2001,"Cyclostephanos",0
2001-11-15,319,2001,"Naked Dinoflagellate",0
2001-11-15,319,2001,"Cryptomonad",0
2001-11-15,319,2001,"Cf. Komvophoron / Trichormus",0
2001-11-15,319,2001,"Cf. Planktolyngabia",0
2001-11-15,319,2001,"Cocconeis",0
2001-11-15,319,2001,"Rhoicosphenia",0
2001-11-15,319,2001,"Armored Dinoflagellate",0
2001-11-15,319,2001,"Sellaphora",0
2001-11-15,319,2001,"Diatoma mesodon",0
2001-11-15,319,2001,"Navicula",0
2001-11-15,319,2001,"Dinobryon",0
2001-11-15,319,2001,"Elakatothrix",0
2001-11-15,319,2001,"Nostoc",0
2001-11-15,319,2001,"NA",0
2001-11-15,319,2001,"Cyanobacteria",0
2001-11-15,319,2001,"Fragilaria",0
2001-11-15,319,2001,"Asterionella",0
2001-11-15,319,2001,"Merismopedia",0
2001-11-15,319,2001,"Cf. Cavinula",0
2001-11-15,319,2001,"Diploneis",0
2001-11-15,319,2001,"Encyonema",0
2001-11-15,319,2001,"Asterocapsa",0
2001-11-15,319,2001,"Planothidium",0
2001-11-15,319,2001,"Hippodonta",0
2001-11-15,319,2001,"Cf. Coelosphaerium",0
2001-11-15,319,2001,"Tetraedron victoriae",0
2001-11-15,319,2001,"Placoneis",0
2001-11-15,319,2001,"Epithemia",0
2001-11-15,319,2001,"Euglena",7392.788
2001-11-15,319,2001,"Flagellated Green",0
2001-11-15,319,2001,"Tabellaria",0
2001-11-15,319,2001,"Aulacoseira",0
2001-11-15,319,2001,"Stephanodiscus",0
2001-11-15,319,2001,"Pseudostaurosira",0
2001-11-15,319,2001,"Stauroforma",0
2001-11-15,319,2001,"Achnanthidium",0
2001-11-15,319,2001,"Segmented Green",0
2001-11-15,319,2001,"Gomphoneis",0
2001-11-15,319,2001,"Mallomonas",0
2001-11-15,319,2001,"Gloeocapsa",0
2001-11-15,319,2001,"Synura",0
2001-11-15,319,2001,"Nitzschia",0
2001-11-15,319,2001,"Cyclotella",0
2001-11-15,319,2001,"Discostella",0
2001-11-15,319,2001,"Anabaena",0
2001-11-15,319,2001,"Chroococcus",0
2001-11-15,319,2001,"Planktolyngabia",0
2001-11-15,319,2001,"Staurosira",0
2001-11-15,319,2001,"Chroococcus cf. kidneys",0
2001-11-15,319,2001,"Cosmarium",0
2001-11-15,319,2001,"Planktothrix",0
2001-11-15,319,2001,"Small Chroococcus",0
2001-11-15,319,2001,"Long thin rod",0
2001-11-15,319,2001,"Aphanothece bacilloidea",0
2001-11-15,319,2001,"Limnothrix",0
2001-11-15,319,2001,"Microcystis",0
2001-11-15,319,2001,"Peanut",0
2001-11-15,319,2001,"Lindavia",0
2001-11-15,319,2001,"other",0
2001-11-15,319,2001,"Cyclostephanos",0
2001-11-15,319,2001,"Naked Dinoflagellate",0
2001-11-15,319,2001,"Cryptomonad",0
2001-11-15,319,2001,"Cf. Komvophoron / Trichormus",0
2001-11-15,319,2001,"Cf. Planktolyngabia",0
2001-11-15,319,2001,"Cocconeis",0
2001-11-15,319,2001,"Rhoicosphenia",0
2001-11-15,319,2001,"Armored Dinoflagellate",0
2001-11-15,319,2001,"Sellaphora",0
2001-11-15,319,2001,"Diatoma mesodon",0
2001-11-15,319,2001,"Navicula",0
2001-11-15,319,2001,"Dinobryon",6204.522
2001-11-15,319,2001,"Elakatothrix",0
2001-11-15,319,2001,"Nostoc",0
2001-11-15,319,2001,"NA",0
2001-11-15,319,2001,"Cyanobacteria",0
2001-11-15,319,2001,"Fragilaria",0
2001-11-15,319,2001,"Asterionella",0
2001-11-15,319,2001,"Merismopedia",0
2001-11-15,319,2001,"Cf. Cavinula",0
2001-11-15,319,2001,"Diploneis",0
2001-11-15,319,2001,"Encyonema",0
2001-11-15,319,2001,"Asterocapsa",0
2001-11-15,319,2001,"Planothidium",0
2001-11-15,319,2001,"Hippodonta",0
2001-11-15,319,2001,"Cf. Coelosphaerium",0
2001-11-15,319,2001,"Tetraedron victoriae",0
2001-11-15,319,2001,"Placoneis",0
2001-11-15,319,2001,"Epithemia",0
2001-11-15,319,2001,"Euglena",0
2001-11-15,319,2001,"Flagellated Green",0
2001-11-15,319,2001,"Tabellaria",0
2001-11-15,319,2001,"Aulacoseira",0
2001-11-15,319,2001,"Stephanodiscus",0
2001-11-15,319,2001,"Pseudostaurosira",0
2001-11-15,319,2001,"Stauroforma",0
2001-11-15,319,2001,"Achnanthidium",0
2001-11-15,319,2001,"Segmented Green",0
2001-11-15,319,2001,"Gomphoneis",0
2001-11-15,319,2001,"Mallomonas",0
2001-11-15,319,2001,"Gloeocapsa",0
2001-11-15,319,2001,"Synura",0
2001-11-15,319,2001,"Nitzschia",0
2001-11-15,319,2001,"Cyclotella",0
2001-11-15,319,2001,"Discostella",0
2001-11-15,319,2001,"Anabaena",0
2001-11-15,319,2001,"Chroococcus",0
2001-11-15,319,2001,"Planktolyngabia",0
2001-11-15,319,2001,"Staurosira",0
2001-11-15,319,2001,"Chroococcus cf. kidneys",0
2001-11-15,319,2001,"Cosmarium",0
2001-11-15,319,2001,"Planktothrix",0
2001-11-15,319,2001,"Small Chroococcus",0
2001-11-15,319,2001,"Long thin rod",0
2001-11-15,319,2001,"Aphanothece bacilloidea",0
2001-11-15,319,2001,"Limnothrix",0
2001-11-15,319,2001,"Microcystis",0
2001-11-15,319,2001,"Peanut",0
2001-11-15,319,2001,"Lindavia",0
2001-11-15,319,2001,"other",0
2001-11-15,319,2001,"Cyclostephanos",0
2001-11-15,319,2001,"Naked Dinoflagellate",0
2001-11-15,319,2001,"Cryptomonad",0
2001-11-15,319,2001,"Cf. Komvophoron / Trichormus",0
2001-11-15,319,2001,"Cf. Planktolyngabia",0
2001-11-15,319,2001,"Cocconeis",0
2001-11-15,319,2001,"Rhoicosphenia",0
2001-11-15,319,2001,"Armored Dinoflagellate",0
2001-11-15,319,2001,"Sellaphora",0
2001-11-15,319,2001,"Diatoma mesodon",0
2001-11-15,319,2001,"Navicula",0
2001-11-15,319,2001,"Dinobryon",0
2001-11-15,319,2001,"Elakatothrix",0
2001-11-15,319,2001,"Nostoc",0
2001-11-15,319,2001,"NA",0
2001-11-15,319,2001,"Cyanobacteria",174.53914
2001-11-15,319,2001,"Fragilaria",0
2001-11-15,319,2001,"Asterionella",0
2001-11-15,319,2001,"Merismopedia",0
2001-11-15,319,2001,"Cf. Cavinula",0
2001-11-15,319,2001,"Diploneis",0
2001-11-15,319,2001,"Encyonema",0
2001-11-15,319,2001,"Asterocapsa",0
2001-11-15,319,2001,"Planothidium",0
2001-11-15,319,2001,"Hippodonta",0
2001-11-15,319,2001,"Cf. Coelosphaerium",0
2001-11-15,319,2001,"Tetraedron victoriae",0
2001-11-15,319,2001,"Placoneis",0
2001-11-15,319,2001,"Epithemia",0
2001-11-15,319,2001,"Euglena",0
2001-11-15,319,2001,"Flagellated Green",0
2001-11-15,319,2001,"Tabellaria",0
2001-11-15,319,2001,"Aulacoseira",0
2001-11-15,319,2001,"Stephanodiscus",0
2001-11-15,319,2001,"Pseudostaurosira",0
2001-11-15,319,2001,"Stauroforma",0
2001-11-15,319,2001,"Achnanthidium",0
2001-11-15,319,2001,"Segmented Green",0
2001-11-15,319,2001,"Gomphoneis",0
2001-11-15,319,2001,"Mallomonas",0
2001-11-15,319,2001,"Gloeocapsa",0
2001-11-15,319,2001,"Synura",0
2001-11-15,319,2001,"Nitzschia",0
2001-11-15,319,2001,"Cyclotella",0
2001-11-15,319,2001,"Discostella",0
2001-11-15,319,2001,"Anabaena",0
2001-11-15,319,2001,"Chroococcus",0
2001-11-15,319,2001,"Planktolyngabia",0
2001-11-15,319,2001,"Staurosira",0
2001-11-15,319,2001,"Chroococcus cf. kidneys",0
2001-11-15,319,2001,"Cosmarium",0
2001-11-15,319,2001,"Planktothrix",0
2001-11-15,319,2001,"Small Chroococcus",0
2001-11-15,319,2001,"Long thin rod",0
2001-11-15,319,2001,"Aphanothece bacilloidea",0
2001-11-15,319,2001,"Limnothrix",0
2001-11-15,319,2001,"Microcystis",0
2001-11-15,319,2001,"Peanut",0
2001-11-15,319,2001,"Lindavia",0
2001-11-15,319,2001,"other",0
2001-11-15,319,2001,"Cyclostephanos",0
2001-11-15,319,2001,"Naked Dinoflagellate",0
2001-11-15,319,2001,"Cryptomonad",0
2001-11-15,319,2001,"Cf. Komvophoron / Trichormus",0
2001-11-15,319,2001,"Cf. Planktolyngabia",0
2001-11-15,319,2001,"Cocconeis",0
2001-11-15,319,2001,"Rhoicosphenia",0
2001-11-15,319,2001,"Armored Dinoflagellate",0
2001-11-15,319,2001,"Sellaphora",0
2001-11-15,319,2001,"Diatoma mesodon",0
2001-11-15,319,2001,"Navicula",0
2001-11-15,319,2001,"Dinobryon",0
2001-11-15,319,2001,"Elakatothrix",0
2001-11-15,319,2001,"Nostoc",0
2001-11-15,319,2001,"NA",0
2001-11-15,319,2001,"Cyanobacteria",0
2001-11-15,319,2001,"Fragilaria",0
2001-11-15,319,2001,"Asterionella",5455.867498
2001-11-15,319,2001,"Merismopedia",0
2001-11-15,319,2001,"Cf. Cavinula",0
2001-11-15,319,2001,"Diploneis",0
2001-11-15,319,2001,"Encyonema",0
2001-11-15,319,2001,"Asterocapsa",0
2001-11-15,319,2001,"Planothidium",0
2001-11-15,319,2001,"Hippodonta",0
2001-11-15,319,2001,"Cf. Coelosphaerium",0
2001-11-15,319,2001,"Tetraedron victoriae",0
2001-11-15,319,2001,"Placoneis",0
2001-11-15,319,2001,"Epithemia",0
2001-11-15,319,2001,"Euglena",0
2001-11-15,319,2001,"Flagellated Green",0
2001-11-15,319,2001,"Tabellaria",0
2001-11-15,319,2001,"Aulacoseira",0
2001-11-15,319,2001,"Stephanodiscus",0
2001-11-15,319,2001,"Pseudostaurosira",0
2001-11-15,319,2001,"Stauroforma",0
2001-11-15,319,2001,"Achnanthidium",0
2001-11-15,319,2001,"Segmented Green",0
2001-11-15,319,2001,"Gomphoneis",0
2001-11-15,319,2001,"Mallomonas",0
2001-11-15,319,2001,"Gloeocapsa",0
2001-11-15,319,2001,"Synura",0
2001-11-15,319,2001,"Nitzschia",0
2001-11-15,319,2001,"Cyclotella",0
2001-11-15,319,2001,"Discostella",0
2001-11-15,319,2001,"Anabaena",0
2001-11-15,319,2001,"Chroococcus",0
2001-11-15,319,2001,"Planktolyngabia",0
2001-11-15,319,2001,"Staurosira",0
2001-11-15,319,2001,"Chroococcus cf. kidneys",0
2001-11-15,319,2001,"Cosmarium",0
2001-11-15,319,2001,"Planktothrix",0
2001-11-15,319,2001,"Small Chroococcus",0
2001-11-15,319,2001,"Long thin rod",0
2001-11-15,319,2001,"Aphanothece bacilloidea",0
2001-11-15,319,2001,"Limnothrix",0
2001-11-15,319,2001,"Microcystis",0
2001-11-15,319,2001,"Peanut",0
2001-11-15,319,2001,"Lindavia",0
2001-11-15,319,2001,"other",0
2001-11-15,319,2001,"Cyclostephanos",0
2001-11-15,319,2001,"Naked Dinoflagellate",0
2001-11-15,319,2001,"Cryptomonad",0
2001-11-15,319,2001,"Cf. Komvophoron / Trichormus",0
2001-11-15,319,2001,"Cf. Planktolyngabia",0
2001-11-15,319,2001,"Cocconeis",0
2001-11-15,319,2001,"Rhoicosphenia",0
2001-11-15,319,2001,"Armored Dinoflagellate",0
2001-11-15,319,2001,"Sellaphora",0
2001-11-15,319,2001,"Diatoma mesodon",0
2001-11-15,319,2001,"Navicula",0
2001-11-15,319,2001,"Dinobryon",0
2001-11-15,319,2001,"Elakatothrix",0
2001-11-15,319,2001,"Nostoc",0
2001-11-15,319,2001,"NA",0
2001-11-15,319,2001,"Cyanobacteria",0
2001-11-15,319,2001,"Fragilaria",0
2001-11-15,319,2001,"Asterionella",0
2001-11-15,319,2001,"Merismopedia",0
2001-11-15,319,2001,"Cf. Cavinula",0
2001-11-15,319,2001,"Diploneis",0
2001-11-15,319,2001,"Encyonema",0
2001-11-15,319,2001,"Asterocapsa",0
2001-11-15,319,2001,"Planothidium",0
2001-11-15,319,2001,"Hippodonta",0
2001-11-15,319,2001,"Cf. Coelosphaerium",0
2001-11-15,319,2001,"Tetraedron victoriae",0
2001-11-15,319,2001,"Placoneis",0
2001-11-15,319,2001,"Epithemia",0
2001-11-15,319,2001,"Euglena",0
2001-11-15,319,2001,"Flagellated Green",0
2001-11-15,319,2001,"Tabellaria",0
2001-11-15,319,2001,"Aulacoseira",0
2001-11-15,319,2001,"Stephanodiscus",0
2001-11-15,319,2001,"Pseudostaurosira",0
2001-11-15,319,2001,"Stauroforma",0
2001-11-15,319,2001,"Achnanthidium",0
2001-11-15,319,2001,"Segmented Green",41.7167
2001-11-15,319,2001,"Gomphoneis",0
2001-11-15,319,2001,"Mallomonas",0
2001-11-15,319,2001,"Gloeocapsa",0
2001-11-15,319,2001,"Synura",0
2001-11-15,319,2001,"Nitzschia",0
2001-11-15,319,2001,"Cyclotella",0
2001-11-15,319,2001,"Discostella",0
2001-11-15,319,2001,"Anabaena",0
2001-11-15,319,2001,"Chroococcus",0
2001-11-15,319,2001,"Planktolyngabia",0
2001-11-15,319,2001,"Staurosira",0
2001-11-15,319,2001,"Chroococcus cf. kidneys",0
2001-11-15,319,2001,"Cosmarium",0
2001-11-15,319,2001,"Planktothrix",0
2001-11-15,319,2001,"Small Chroococcus",0
2001-11-15,319,2001,"Long thin rod",0
2001-11-15,319,2001,"Aphanothece bacilloidea",0
2001-11-15,319,2001,"Limnothrix",0
2001-11-15,319,2001,"Microcystis",0
2001-11-15,319,2001,"Peanut",5524.0315
2001-11-15,319,2001,"Lindavia",0
2001-11-15,319,2001,"other",0
2001-11-15,319,2001,"Cyclostephanos",0
2001-11-15,319,2001,"Naked Dinoflagellate",0
2001-11-15,319,2001,"Cryptomonad",0
2001-11-15,319,2001,"Cf. Komvophoron / Trichormus",0
2001-11-15,319,2001,"Cf. Planktolyngabia",0
2001-11-15,319,2001,"Cocconeis",0
2001-11-15,319,2001,"Rhoicosphenia",0
2001-11-15,319,2001,"Armored Dinoflagellate",0
2001-11-15,319,2001,"Sellaphora",0
2001-11-15,319,2001,"Diatoma mesodon",0
2001-11-15,319,2001,"Navicula",0
2001-11-15,319,2001,"Dinobryon",0
2001-11-15,319,2001,"Elakatothrix",0
2001-11-15,319,2001,"Nostoc",0
2001-11-15,319,2001,"NA",0
2001-11-15,319,2001,"Cyanobacteria",0
2001-11-15,319,2001,"Fragilaria",0
2001-11-15,319,2001,"Asterionella",0
2001-11-15,319,2001,"Merismopedia",0
2001-11-15,319,2001,"Cf. Cavinula",0
2001-11-15,319,2001,"Diploneis",0
2001-11-15,319,2001,"Encyonema",0
2001-11-15,319,2001,"Asterocapsa",0
2001-11-15,319,2001,"Planothidium",0
2001-11-15,319,2001,"Hippodonta",0
2001-11-15,319,2001,"Cf. Coelosphaerium",0
2001-11-15,319,2001,"Tetraedron victoriae",0
2001-11-15,319,2001,"Placoneis",0
2001-11-15,319,2001,"Epithemia",0
2001-11-15,319,2001,"Euglena",0
2001-11-15,319,2001,"Flagellated Green",0
2001-11-15,319,2001,"Tabellaria",0
2001-11-15,319,2001,"Aulacoseira",0
2001-11-15,319,2001,"Stephanodiscus",0
2001-11-15,319,2001,"Pseudostaurosira",0
2001-11-15,319,2001,"Stauroforma",0
2001-11-15,319,2001,"Achnanthidium",0
2001-11-15,319,2001,"Segmented Green",0
2001-11-15,319,2001,"Gomphoneis",0
2001-11-15,319,2001,"Mallomonas",0
2001-11-15,319,2001,"Gloeocapsa",0
2001-11-15,319,2001,"Synura",0
2001-11-15,319,2001,"Nitzschia",0
2001-11-15,319,2001,"Cyclotella",0
2001-11-15,319,2001,"Discostella",0
2001-11-15,319,2001,"Anabaena",0
2001-11-15,319,2001,"Chroococcus",0
2001-11-15,319,2001,"Planktolyngabia",0
2001-11-15,319,2001,"Staurosira",0
2001-11-15,319,2001,"Chroococcus cf. kidneys",0
2001-11-15,319,2001,"Cosmarium",0
2001-11-15,319,2001,"Planktothrix",0
2001-11-15,319,2001,"Small Chroococcus",0
2001-11-15,319,2001,"Long thin rod",0
2001-11-15,319,2001,"Aphanothece bacilloidea",0
2001-11-15,319,2001,"Limnothrix",0
2001-11-15,319,2001,"Microcystis",0
2001-11-15,319,2001,"Peanut",0
2001-11-15,319,2001,"Lindavia",0
2001-11-15,319,2001,"other",0
2001-11-15,319,2001,"Cyclostephanos",0
2001-11-15,319,2001,"Naked Dinoflagellate",0
2001-11-15,319,2001,"Cryptomonad",0
2001-11-15,319,2001,"Cf. Komvophoron / Trichormus",0
2001-11-15,319,2001,"Cf. Planktolyngabia",0
2001-11-15,319,2001,"Cocconeis",0
2001-11-15,319,2001,"Rhoicosphenia",0
2001-11-15,319,2001,"Armored Dinoflagellate",0
2001-11-15,319,2001,"Sellaphora",0
2001-11-15,319,2001,"Diatoma mesodon",0
2001-11-15,319,2001,"Navicula",0
2001-11-15,319,2001,"Dinobryon",0
2001-11-15,319,2001,"Elakatothrix",0
2001-11-15,319,2001,"Nostoc",0
2001-11-15,319,2001,"NA",0
2001-11-15,319,2001,"Cyanobacteria",0
2001-11-15,319,2001,"Fragilaria",0
2001-11-15,319,2001,"Asterionella",0
2001-11-15,319,2001,"Merismopedia",0
2001-11-15,319,2001,"Cf. Cavinula",0
2001-11-15,319,2001,"Diploneis",0
2001-11-15,319,2001,"Encyonema",0
2001-11-15,319,2001,"Asterocapsa",0
2001-11-15,319,2001,"Planothidium",0
2001-11-15,319,2001,"Hippodonta",0
2001-11-15,319,2001,"Cf. Coelosphaerium",0
2001-11-15,319,2001,"Tetraedron victoriae",0
2001-11-15,319,2001,"Placoneis",0
2001-11-15,319,2001,"Epithemia",0
2001-11-15,319,2001,"Euglena",0
2001-11-15,319,2001,"Flagellated Green",0
2001-11-15,319,2001,"Tabellaria",0
2001-11-15,319,2001,"Aulacoseira",0
2001-11-15,319,2001,"Stephanodiscus",0
2001-11-15,319,2001,"Pseudostaurosira",0
2001-11-15,319,2001,"Stauroforma",0
2001-11-15,319,2001,"Achnanthidium",0
