"sampledate","Synechococcus elongatus","Cyclotella sp. 1","Stephanodiscus parvus","Botryococcus braunii","Cyclotella ocellata","Peridinium inconspicuum","Uroglena ","Gymnodinium sp. 1","Peridinium umbonatum","Lepocinclis ","Dinobryon ","Dinobryon sociale","Monoraphidium arcuatum","Trachelomonas ","Cosmarium ","Dinobryon crenulatum","Fragilaria filiformis","Mallomonas akrokomas","Monomastix astigmata","Oocystis pusilla","Peridinium cinctum","Staurastrum ","Staurastrum hexacerum","Stichogloea olivacea","Teilingia granulata","Pseudanabaena limnetica","Microspora ","Aphanizomenon flos-aquae","Eunotia ","Colonial ","Quadrigula lacustris","Aphanothece ","Chrysococcus minutus","Stephanodiscus medius","Glenodinium quadridens","Chrysocapsaceae","taxa_name","biovolume_conc"
2013-02-18,0,0,0,0,0,0,0,0,0,2270.4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Euglena acus",0
2013-02-18,0,0,0,0,0,0,0,0,0,2270.4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scenedesmus bijuga",0
2013-02-18,0,0,0,0,0,0,0,0,0,2270.4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dinobryon cyst",0
2013-02-18,0,0,0,0,0,0,0,0,0,2270.4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mougeotia ",0
2013-02-18,0,0,0,0,0,0,0,0,0,2270.4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stichococcus bacillaris",0
2013-02-18,0,0,0,0,0,0,0,0,0,2270.4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gonyostomum semen",0
2013-02-18,0,0,0,0,0,0,0,0,0,2270.4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mucidosphaerium pulchellum",0
2013-02-18,0,0,0,0,0,0,0,0,0,2270.4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spinocosmarium ",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aphanocapsa delicatissima",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chlamydomonas ",399990.3306
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cryptomonas erosa",171703.1682
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Euglena ",7716.0008
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miscellaneous",66517.2351
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhodospirillum rubrum",6305.2946
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Synechococcus ",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Total",2686187.18
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Asterionella formosa",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chlorococcaceae",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chlorophyta",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chrysophyceae",41310.7274
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Peridinium ",7581.1234
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhodomonas minuta",22172.4138
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Synechocystis ",37.415
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Coelastrum ",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnodinium sp. 2",60663.7299
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnodinium sp. 3",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monomastix minuta",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oocystis parva",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Schroederia judayi",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dinobryon cylindricum",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lindavia intermedia",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sphaerocystis schroeteri",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chrysochromulina parva",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kephyrion ",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monoraphidium griffithii",4727.1474
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aphanizomenon ",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aphanothece saxicola",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kephyrion planctonicum",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tabellaria flocculosa",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oedogonium ",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phormidium ",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tabellaria binalis",818.0158
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Actinella punctata",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aphanothece nidulans",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gloeococcus minor",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mallomonas ",36052.3449
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Planktothrix agardhii",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Euglena acus",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scenedesmus bijuga",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dinobryon cyst",418946.8478
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mougeotia ",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stichococcus bacillaris",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gonyostomum semen",532137.9065
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mucidosphaerium pulchellum",0
2013-05-13,44.3449,4257.1026,0,0,0,0,0,53213.7902,0,0,793194.1593,32205.4329,1050.0288,25542.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spinocosmarium ",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Aphanocapsa delicatissima",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Chlamydomonas ",22935.1619
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Cryptomonas erosa",75293.4138
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Euglena ",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Miscellaneous",567.6134
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Rhodospirillum rubrum",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Synechococcus ",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Total",634792.6211
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Asterionella formosa",6402.7438
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Chlorococcaceae",15160.6065
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Chlorophyta",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Chrysophyceae",24125.2626
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Peridinium ",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Rhodomonas minuta",2838.067
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Synechocystis ",3442.1777
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Coelastrum ",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Gymnodinium sp. 2",1702.8411
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Gymnodinium sp. 3",869.1589
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Monomastix minuta",1117.4922
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Oocystis parva",199.5513
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Schroederia judayi",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Dinobryon cylindricum",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Lindavia intermedia",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Sphaerocystis schroeteri",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Chrysochromulina parva",64034.0017
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Kephyrion ",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Monoraphidium griffithii",478.9252
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Aphanizomenon ",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Aphanothece saxicola",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Kephyrion planctonicum",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Tabellaria flocculosa",13415.2727
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Oedogonium ",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Phormidium ",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Tabellaria binalis",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Actinella punctata",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Aphanothece nidulans",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Gloeococcus minor",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Mallomonas ",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Planktothrix agardhii",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Euglena acus",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Scenedesmus bijuga",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Dinobryon cyst",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Mougeotia ",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Stichococcus bacillaris",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Gonyostomum semen",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Mucidosphaerium pulchellum",0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,12966.6767,0,567.6134,1330.3445,11077.7631,4301.4497,177.3797,70.9519,340568.2609,13644.9026,1181.346,15104.0726,1219.5702,0,0,0,0,0,0,0,0,0,0,0,"Spinocosmarium ",0
2013-08-06,0,1795.9654,0,0,0,0,0,0,0,0,0,41551.1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aphanocapsa delicatissima",0
2013-08-06,0,1795.9654,0,0,0,0,0,0,0,0,0,41551.1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chlamydomonas ",144683.854
2013-08-06,0,1795.9654,0,0,0,0,0,0,0,0,0,41551.1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cryptomonas erosa",510816.8882
2013-08-06,0,1795.9654,0,0,0,0,0,0,0,0,0,41551.1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Euglena ",16602.7043
2013-08-06,0,1795.9654,0,0,0,0,0,0,0,0,0,41551.1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miscellaneous",297997.2579
2013-08-06,0,1795.9654,0,0,0,0,0,0,0,0,0,41551.1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhodospirillum rubrum",6095.7869
2013-08-06,0,1795.9654,0,0,0,0,0,0,0,0,0,41551.1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Synechococcus ",0
