"sampledate","division","genus","taxa_name","lakeid","year4","relative_total_biovolume","cells_per_nu","nu_per_ml","cells_per_ml","biovolume_conc","biomass_conc"
2012-07-25,"Chlorophyta","Monoraphidium","Monoraphidium arcuatum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Monoraphidium","Monoraphidium griffithii",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Oocystis","Oocystis parva","SP",2012,1.583545,2,10.5865,21.1731,11352.2754,0.01135228
2012-07-25,"Chlorophyta","Scenedesmus","Scenedesmus bijuga",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Tetraedron","Tetraedron minimum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","","Chrysophyceae","SP",2012,9.383823,1,3917.0225,3917.0225,67271.7278,0.06727173
2012-07-25,"Chrysophyta","Kephyrion","Kephyrion planctonicum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cryptophyta","Cryptomonas","Cryptomonas erosa","SP",2012,8.43732,1,42.3462,42.3462,60486.3438,0.06048634
2012-07-25,"Cryptophyta","Cryptomonas","Cryptomonas lucens",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cryptophyta","Rhodomonas","Rhodomonas minuta","SP",2012,0.841257,1,179.9713,179.9713,6030.8924,0.00603089
2012-07-25,"Cryptophyta","Rhodomonas","Rhodomonas minuta","SP",2012,0.278358,1,21.1731,21.1731,1995.5176,0.00199552
2012-07-25,"Cyanophyta","Aphanizomenon","Aphanizomenon flos-aquae",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Aphanocapsa","Aphanocapsa delicatissima","SP",2012,0.031316,4,31.7596,127.0386,224.4962,0.0002245
2012-07-25,"Cyanophyta","Aphanothece","Aphanothece nidulans","SP",2012,0.024743,16,10.5865,169.3848,177.3797,0.00017738
2012-07-25,"Cyanophyta","Chroococcus","Chroococcus minimus",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Dactylococcopsis","Dactylococcopsis irregularis","SP",2012,0.004577,1,10.5865,10.5865,32.813,3.28e-05
2012-07-25,"Cyanophyta","Merismopedia","Merismopedia warmingiana",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Pseudanabaena","Pseudanabaena acicularis",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Pseudanabaena","Pseudanabaena limnetica","SP",2012,0.78288,25,31.7596,793.991,5612.3924,0.00561239
2012-07-25,"Cyanophyta","Synechococcus","Synechococcus elongatus",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Synechocystis","Synechocystis ","SP",2012,0.036533,1,148.2117,148.2117,261.9048,0.0002619
2012-07-25,"Haptophyta","Chrysochromulina","Chrysochromulina parva","SP",2012,0.267966,1,63.5193,63.5193,1921.0201,0.00192102
2012-07-25,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 2",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Total","Total","Total","SP",2012,100.000004,186.3065,5454.6276,7487.1918,716890.4938,0.71689047
2012-07-25,"Bacillariophyta","Achnanthidium","Achnanthidium minutissima",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Asterionella","Asterionella formosa","SP",2012,1.713008,1.5,21.1731,31.7596,12280.3949,0.01228039
2012-07-25,"Bacillariophyta","Fragilaria","Fragilaria tenera",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Nitzschia","Nitzschia gracilis",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Synedra","Synedra ulna","SP",2012,1.232346,1,1.2781,1.2781,8834.5703,0.00883457
2012-07-25,"Bacillariophyta","Tabellaria","Tabellaria flocculosa",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Mucidosphaerium","Mucidosphaerium pulchellum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Nannochloris","Nannochloris atomus",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Pyramichlamys","Pyramichlamys dissecta",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Schroederia","Schroederia judayi",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Tetraedron","Tetraedron regulare",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Chrysolykos","Chrysolykos skujai",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Dinobryon","Dinobryon ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Dinobryon","Dinobryon cylindricum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Dinobryon","Dinobryon cyst",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Dinobryon","Dinobryon divergens",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Dinobryon","Dinobryon sociale","SP",2012,0.193304,1,10.5865,10.5865,1385.7759,0.00138578
2012-07-25,"Chrysophyta","Mallomonas","Mallomonas ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Ochromonas","Ochromonas ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Synura","Synura ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cryptophyta","Cryptomonas","Cryptomonas pyrenoidifera",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Jaaginema","Jaaginema angustissimum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Euglenophyta","Lepocinclis","Lepocinclis ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Pyrrhophyta","","Pyrrhophyta",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 1",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Pyrrhophyta","Peridinium","Peridinium ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Fragilaria","Fragilaria delicatissima",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Quadrigula","Quadrigula lacustris",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Epipyxis","Epipyxis epiphyticus",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Uroglena","Uroglena ","SP",2012,0.742286,1,105.8655,105.8655,5321.3809,0.00532138
2012-07-25,"Pyrrhophyta","Gymnodinium","Gymnodinium helveticum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Pyrrhophyta","Peridinium","Peridinium umbonatum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Cyclotella","Cyclotella ocellata",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Cyclotella","Cyclotella pseudostelligera",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Cyclotella","Cyclotella sp. 1",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Epithemia","Epithemia turgida",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Gonium","Gonium ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Chrysosphaerella","Chrysosphaerella ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cryptophyta","Cryptomonas","Cryptomonas rostratiformis",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Aphanocapsa","Aphanocapsa holsatica",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Cyanonephron","Cyanonephron styloides",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Pseudanabaena","Pseudanabaena galeata",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Spirulina","Spirulina ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Pyrrhophyta","Peridinium","Peridinium cinctum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Cyclotella","Cyclotella hakanssoniae","SP",2012,3.064832,1,370.5292,370.5292,21971.4896,0.02197149
2012-07-25,"Bacillariophyta","Nitzschia","Nitzschia palea",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Dinobryon","Dinobryon bavaricum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Euglenophyta","Trachelomonas","Trachelomonas volvocina",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Cyclostephanos","Cyclostephanos damasii",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Chrysococcus","Chrysococcus minutus","SP",2012,0.044661,1,10.5865,10.5865,320.17,0.00032017
2012-07-25,"Chrysophyta","Mallomonas","Mallomonas caudata","SP",2012,22.268586,1,10.5865,10.5865,159641.3717,0.15964137
2012-07-25,"","Rhodospirillum","Rhodospirillum rubrum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Planktothrix","Planktothrix agardhii",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Ulnaria","Ulnaria ulna",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Polygoniochloris","Polygoniochloris circularis",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Chroococcus","Chroococcus limneticus",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Miscellaneous","","Miscellaneous",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Fragilaria","Fragilaria crotonensis","SP",2012,8.890177,25.8065,1.2781,32.9846,63732.8339,0.06373283
2012-07-25,"Bacillariophyta","Navicula","Navicula ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Kephyrion","Kephyrion petasatum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Aphanocapsa","Aphanocapsa parasitica",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Pyrrhophyta","Peridinium","Peridinium bipes",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Pyrrhophyta","Peridinium","Peridinium inconspicuum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Monoraphidium","Monoraphidium capricornutum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cryptophyta","Chroomonas","Chroomonas ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Cosmarium","Cosmarium ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Crucigenia","Crucigenia rectangularis",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Aphanocapsa","Aphanocapsa elachista","SP",2012,0.156576,60,10.5865,635.1928,1122.4789,0.00112248
2012-07-25,"Cyanophyta","Dolichospermum","Dolichospermum circinale",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Cyclostephanos","Cyclostephanos tholiformis",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Cyclotella","Cyclotella atomus","SP",2012,0.927856,1,264.6637,264.6637,6651.7129,0.00665171
2012-07-25,"Bacillariophyta","Cymatopleura","Cymatopleura solea",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Lindavia","Lindavia intermedia","SP",2012,34.423524,1,127.0386,127.0386,246778.9598,0.24677896
2012-07-25,"Bacillariophyta","Nitzschia","Nitzschia ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Scenedesmus","Scenedesmus serratus",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Mallomonas","Mallomonas akrokomas",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 3",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","","Chrysocapsaceae",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Cyanogranis","Cyanogranis ferruginea",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Euglenophyta","Euglena","Euglena ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Stephanodiscus","Stephanodiscus parvus",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Selenastrum","Selenastrum minutum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Chroococcus","Chroococcus minutus",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Rhabdoderma","Rhabdoderma lineare",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Oocystis","Oocystis pusilla","SP",2012,0.010438,2,10.5865,21.1731,74.8321,7.48e-05
2012-07-25,"Cyanophyta","Snowella","Snowella litoralis","SP",2012,0.194005,32,10.5865,338.7695,1390.796,0.0013908
2012-07-25,"Chlorophyta","","Chlorophyta",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Paulschulzia","Paulschulzia tenera",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Staurastrum","Staurastrum dejectum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Arthrospira","Arthrospira ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Euglenophyta","Trachelomonas","Trachelomonas ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Cymbella","Cymbella ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Fragilaria","Fragilaria capucina",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Cosmarium","Cosmarium tenue",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Tetraedron","Tetraedron muticum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Bitrichia","Bitrichia chodatii",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Closterium","Closterium ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Nitzschia","Nitzschia linearis",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Surirella","Surirella visurgis",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Chlorogonium","Chlorogonium ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Hegewaldia","Hegewaldia parvula",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Chrysolykos","Chrysolykos planctonicus",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Cyclotella","Cyclotella meneghiniana",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Stephanodiscus","Stephanodiscus alpinus",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Closterium","Closterium moniliferum",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Lobomonas","Lobomonas ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Selenastrum","Selenastrum ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Treubaria","Treubaria setigera",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Microcystis","Microcystis aeruginosa",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Pyrrhophyta","Ceratium","Ceratium hirundinella",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Cyclotella","Cyclotella distinguenda",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Stichogloea","Stichogloea olivacea",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Synechococcus","Synechococcus ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Quadrigula","Quadrigula chodatti",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Kephyrion","Kephyrion spirale",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Pseudanabaena","Pseudanabaena ",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Scenedesmus","Scenedesmus acutus",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chlorophyta","Lagerheimia","Lagerheimia genevensis",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Bitrichia","Bitrichia phaseolus",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Kephyrion","Kephyrion gracile",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Bacillariophyta","Lindavia","Lindavia michiganiana",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Planktolyngbya","Planktolyngbya limnetica",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Dinobryon","Dinobryon borgei",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Chrysophyta","Kephyrion","Kephyrion boreale",NA,NA,0,NA,NA,0,0,0
2012-07-25,"Cyanophyta","Gloeotrichia","Gloeotrichia echinulata",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Bacillariophyta","Fragilaria","Fragilaria filiformis",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Bacillariophyta","Urosolenia","Urosolenia longiseta",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chlorophyta","","Chlorococcaceae",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chlorophyta","Chlamydomonas","Chlamydomonas ","SP",2012,3.126742,1,84.6924,84.6924,6438.4332,0.00643843
2012-08-23,"Chlorophyta","Monomastix","Monomastix astigmata",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chlorophyta","Monomastix","Monomastix minuta","SP",2012,0.060569,1,10.5865,10.5865,124.7201,0.00012472
2012-08-23,"Chlorophyta","Monoraphidium","Monoraphidium arcuatum",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chlorophyta","Monoraphidium","Monoraphidium griffithii","SP",2012,0.043071,1,10.5865,10.5865,88.6899,8.87e-05
2012-08-23,"Chlorophyta","Oocystis","Oocystis parva",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chlorophyta","Scenedesmus","Scenedesmus bijuga",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chlorophyta","Tetraedron","Tetraedron minimum",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chrysophyta","","Chrysophyceae","SP",2012,14.628271,1,793.991,793.991,30121.7971,0.0301218
2012-08-23,"Chrysophyta","Kephyrion","Kephyrion planctonicum",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Cryptophyta","Cryptomonas","Cryptomonas erosa","SP",2012,3.682568,1,31.7596,31.7596,7582.9639,0.00758296
2012-08-23,"Cryptophyta","Cryptomonas","Cryptomonas lucens","SP",2012,0.969099,1,21.1731,21.1731,1995.5176,0.00199552
2012-08-23,"Cryptophyta","Rhodomonas","Rhodomonas minuta","SP",2012,0.48455,1,10.5865,10.5865,997.7588,0.00099776
2012-08-23,"Cryptophyta","Rhodomonas","Rhodomonas minuta","SP",2012,1.895122,1,116.452,116.452,3902.3421,0.00390234
2012-08-23,"Cyanophyta","Aphanizomenon","Aphanizomenon flos-aquae",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Cyanophyta","Aphanocapsa","Aphanocapsa delicatissima",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Cyanophyta","Aphanothece","Aphanothece nidulans",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Cyanophyta","Chroococcus","Chroococcus minimus",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Cyanophyta","Dactylococcopsis","Dactylococcopsis irregularis",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Cyanophyta","Merismopedia","Merismopedia warmingiana",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Cyanophyta","Pseudanabaena","Pseudanabaena acicularis",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Cyanophyta","Pseudanabaena","Pseudanabaena limnetica","SP",2012,2.241037,13.7222,52.9327,726.3536,4614.6336,0.00461463
2012-08-23,"Cyanophyta","Synechococcus","Synechococcus elongatus",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Cyanophyta","Synechocystis","Synechocystis ",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Haptophyta","Chrysochromulina","Chrysochromulina parva","SP",2012,4.664595,1,317.5964,317.5964,9605.1003,0.0096051
2012-08-23,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 2",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Total","Total","Total","SP",2012,99.999999,270.4534,2906.2794,6068.1317,205914.9749,0.20591497
2012-08-23,"Bacillariophyta","Achnanthidium","Achnanthidium minutissima",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Bacillariophyta","Asterionella","Asterionella formosa","SP",2012,0.044844,1,0.6185,0.6185,92.3355,9.23e-05
2012-08-23,"Bacillariophyta","Fragilaria","Fragilaria tenera",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Bacillariophyta","Nitzschia","Nitzschia gracilis",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Bacillariophyta","Synedra","Synedra ulna",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Bacillariophyta","Tabellaria","Tabellaria flocculosa","SP",2012,0.461331,1,0.6185,0.6185,949.9538,0.00094995
2012-08-23,"Chlorophyta","Mucidosphaerium","Mucidosphaerium pulchellum",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chlorophyta","Nannochloris","Nannochloris atomus",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chlorophyta","Pyramichlamys","Pyramichlamys dissecta",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chlorophyta","Schroederia","Schroederia judayi",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chlorophyta","Tetraedron","Tetraedron regulare",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chrysophyta","Chrysolykos","Chrysolykos skujai",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chrysophyta","Dinobryon","Dinobryon ","SP",2012,1.32443,1,42.3462,42.3462,2727.2047,0.0027272
2012-08-23,"Chrysophyta","Dinobryon","Dinobryon cylindricum",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chrysophyta","Dinobryon","Dinobryon cyst",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chrysophyta","Dinobryon","Dinobryon divergens",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chrysophyta","Dinobryon","Dinobryon sociale","SP",2012,0.672987,1,10.5865,10.5865,1385.7759,0.00138578
2012-08-23,"Chrysophyta","Mallomonas","Mallomonas ",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chrysophyta","Ochromonas","Ochromonas ",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chrysophyta","Synura","Synura ",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Cryptophyta","Cryptomonas","Cryptomonas pyrenoidifera",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Cyanophyta","Jaaginema","Jaaginema angustissimum",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Euglenophyta","Lepocinclis","Lepocinclis ",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Pyrrhophyta","","Pyrrhophyta",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 1",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Pyrrhophyta","Peridinium","Peridinium ",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Bacillariophyta","Fragilaria","Fragilaria delicatissima",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chlorophyta","Quadrigula","Quadrigula lacustris",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chrysophyta","Epipyxis","Epipyxis epiphyticus",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chrysophyta","Uroglena","Uroglena ",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Pyrrhophyta","Gymnodinium","Gymnodinium helveticum",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Pyrrhophyta","Peridinium","Peridinium umbonatum",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Bacillariophyta","Cyclotella","Cyclotella ocellata",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Bacillariophyta","Cyclotella","Cyclotella pseudostelligera",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Bacillariophyta","Cyclotella","Cyclotella sp. 1",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Bacillariophyta","Epithemia","Epithemia turgida",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chlorophyta","Gonium","Gonium ",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chrysophyta","Chrysosphaerella","Chrysosphaerella ",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Cryptophyta","Cryptomonas","Cryptomonas rostratiformis",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Cyanophyta","Aphanocapsa","Aphanocapsa holsatica","SP",2012,0.403793,150,10.5865,1587.9821,831.4653,0.00083147
2012-08-23,"Cyanophyta","Cyanonephron","Cyanonephron styloides",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Cyanophyta","Pseudanabaena","Pseudanabaena galeata",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Cyanophyta","Spirulina","Spirulina ",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Pyrrhophyta","Peridinium","Peridinium cinctum",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Bacillariophyta","Cyclotella","Cyclotella hakanssoniae",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Bacillariophyta","Nitzschia","Nitzschia palea",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chrysophyta","Dinobryon","Dinobryon bavaricum",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Euglenophyta","Trachelomonas","Trachelomonas volvocina","SP",2012,0.629046,1,2.4738,2.4738,1295.2986,0.0012953
2012-08-23,"Bacillariophyta","Cyclostephanos","Cyclostephanos damasii",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chrysophyta","Chrysococcus","Chrysococcus minutus",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chrysophyta","Mallomonas","Mallomonas caudata",NA,NA,0,NA,NA,0,0,0
2012-08-23,"","Rhodospirillum","Rhodospirillum rubrum","SP",2012,0.004036,1,10.5865,10.5865,8.3147,8.31e-06
2012-08-23,"Cyanophyta","Planktothrix","Planktothrix agardhii",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Bacillariophyta","Ulnaria","Ulnaria ulna",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chrysophyta","Polygoniochloris","Polygoniochloris circularis",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Cyanophyta","Chroococcus","Chroococcus limneticus",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Miscellaneous","","Miscellaneous",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Bacillariophyta","Fragilaria","Fragilaria crotonensis","SP",2012,19.070643,12.7312,1.8554,23.6212,39269.3072,0.03926931
2012-08-23,"Bacillariophyta","Navicula","Navicula ",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Chrysophyta","Kephyrion","Kephyrion petasatum",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Cyanophyta","Aphanocapsa","Aphanocapsa parasitica",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Pyrrhophyta","Peridinium","Peridinium bipes",NA,NA,0,NA,NA,0,0,0
2012-08-23,"Pyrrhophyta","Peridinium","Peridinium inconspicuum",NA,NA,0,NA,NA,0,0,0
