sampledate,wtemp,o2,o2sat,cond,frlight,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,year4frac,year,chlor.surf,avsnow,totice,whiteice,blueice,light,ice.off,ice.on,iceduration,ice.pres,Genus,CellBioVol
6/19/02,13.08,10.46,105.12,NA,0.24,3.11,1.61,7.61,7.97,NA,8.28,8.34,3.38,3.42,4.1,NA,21.45,277.79,404.87,6.57,12.93,2659.39,2452.65,2617.33,0.25,NA,NA,NA,NA,NA,NA,NA,NA,2002.463,2002,1.1,0,0,0,0,371.3,4/17/02,11/27/02,112,0,Aphanothece bacilloidea,0
6/19/02,13.08,10.46,105.12,NA,0.24,3.11,1.61,7.61,7.97,NA,8.28,8.34,3.38,3.42,4.1,NA,21.45,277.79,404.87,6.57,12.93,2659.39,2452.65,2617.33,0.25,NA,NA,NA,NA,NA,NA,NA,NA,2002.463,2002,1.1,0,0,0,0,371.3,4/17/02,11/27/02,112,0,Gloeocapsa,0
6/19/02,13.08,10.46,105.12,NA,0.24,3.11,1.61,7.61,7.97,NA,8.28,8.34,3.38,3.42,4.1,NA,21.45,277.79,404.87,6.57,12.93,2659.39,2452.65,2617.33,0.25,NA,NA,NA,NA,NA,NA,NA,NA,2002.463,2002,1.1,0,0,0,0,371.3,4/17/02,11/27/02,112,0,Lindavia,1922.654704
6/19/02,13.08,10.46,105.12,NA,0.24,3.11,1.61,7.61,7.97,NA,8.28,8.34,3.38,3.42,4.1,NA,21.45,277.79,404.87,6.57,12.93,2659.39,2452.65,2617.33,0.25,NA,NA,NA,NA,NA,NA,NA,NA,2002.463,2002,1.1,0,0,0,0,371.3,4/17/02,11/27/02,112,0,Total,114042.3605
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Limnothrix,101.569878
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Microcystis,208.3262101
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Peanut,424.9255
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Lindavia,1244.070691
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Other,1545.356039
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Cyclostephanos,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Naked Dinoflagellate,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Cryptomonad,11323.6532
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Cf. Komvophoron / Trichormus,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Cf. Planktolyngabia,628.3185308
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Cocconeis,38313.17541
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Rhoicosphenia,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Armored Dinoflagellate,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Sellaphora,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Diatoma mesodon,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Navicula,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Dinobryon,4136.348
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Elakatothrix,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Nostoc,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Cyanobacteria,3578.052
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Fragilaria,3422.705
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Asterionella,1091.1735
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Merismopedia,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Cf. Cavinula,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Diploneis,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Encyonema,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Planothidium,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Hippodonta,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Cf. Coelosphaerium,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Tetraedron victoriae,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Placoneis,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Epithemia,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Asterocapsa,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Euglena,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Flagellated Green,523.61742
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Tabellaria,862.3671834
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Aulacoseira,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Stephanodiscus,154.4537325
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Pseudostaurosira,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Stauroforma,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Achnanthidium,48.55233271
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Segmented Green,584.0338
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Gomphoneis,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Mallomonas,1512
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Synura,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Nitzschia,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Cyclotella,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Discostella,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Anabaena,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Chroococcus,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Planktolyngabia,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Staurosira,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Chroococcus cf. kidneys,2200
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Cosmarium,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Planktothrix,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Small Chroococcus,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Long thin rod,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Aphanothece bacilloidea,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Gloeocapsa,0
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Cyanobacteria,785.42613
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Lindavia,113.0973355
7/17/02,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,2002,1.2,0,0,0,0,607.3,4/17/02,11/27/02,112,0,Total,72801.22226
8/14/02,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002.616,2002,1.7,0,0,0,0,1249,4/17/02,11/27/02,112,0,Limnothrix,45.142168
8/14/02,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002.616,2002,1.7,0,0,0,0,1249,4/17/02,11/27/02,112,0,Microcystis,325.1151461
8/14/02,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002.616,2002,1.7,0,0,0,0,1249,4/17/02,11/27/02,112,0,Peanut,0
8/14/02,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002.616,2002,1.7,0,0,0,0,1249,4/17/02,11/27/02,112,0,Lindavia,3958.406743
8/14/02,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002.616,2002,1.7,0,0,0,0,1249,4/17/02,11/27/02,112,0,Other,311.155
8/14/02,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002.616,2002,1.7,0,0,0,0,1249,4/17/02,11/27/02,112,0,Cyclostephanos,0
8/14/02,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002.616,2002,1.7,0,0,0,0,1249,4/17/02,11/27/02,112,0,Naked Dinoflagellate,0
8/14/02,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002.616,2002,1.7,0,0,0,0,1249,4/17/02,11/27/02,112,0,Cryptomonad,3514.2372
8/14/02,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002.616,2002,1.7,0,0,0,0,1249,4/17/02,11/27/02,112,0,Cf. Komvophoron / Trichormus,0
