lakeid,year4,sampledate,division,taxa_name,relative_total_biovolume,genus,cells_per_nu,nu_per_ml,cells_per_ml,biovolume_conc,biomass_conc
SP,2012,4/2/12,Chlorophyta,Monoraphidium griffithii,3.312124,Monoraphidium,1,201.1444,201.1444,8004.2396,0.00800424
SP,2012,4/2/12,Chlorophyta,Scenedesmus bijuga,0.055047,Scenedesmus,2,10.5865,21.1731,133.0348,0.00013303
SP,2012,4/2/12,Chlorophyta,Tetraedron regulare,0.262839,Tetraedron,1,52.9327,52.9327,635.1928,0.00063519
SP,2012,4/2/12,Chrysophyta,Chrysophyceae,1.209642,,1,84.6924,84.6924,2923.276,0.00292328
SP,2012,4/2/12,Chrysophyta,Chrysophyceae,0.416912,,1,21.1731,21.1731,1007.5259,0.00100753
SP,2012,4/2/12,Chrysophyta,Chrysolykos skujai,0.073399,Chrysolykos,1,21.1731,21.1731,177.3797,0.00017738
SP,2012,4/2/12,Chrysophyta,Dinobryon ,0.462963,Dinobryon,1,10.5865,10.5865,1118.8202,0.00111882
SP,2012,4/2/12,Cryptophyta,Cryptomonas erosa,24.184929,Cryptomonas,1,42.3462,42.3462,58446.4813,0.05844648
SP,2012,4/2/12,Cryptophyta,Rhodomonas minuta,5.871908,Rhodomonas,1,423.4619,423.4619,14190.335,0.01419034
SP,2012,4/2/12,Cryptophyta,Rhodomonas minuta,4.128688,Rhodomonas,1,105.8655,105.8655,9977.5879,0.00997759
SP,2012,4/2/12,Cyanophyta,Aphanocapsa delicatissima,0.128446,Aphanocapsa,8,74.1058,592.8466,310.4145,0.00031041
SP,2012,4/2/12,Cyanophyta,Cyanogranis ferruginea,0.007047,Cyanogranis,4,10.5865,42.3462,17.0285,1.70E-05
SP,2012,4/2/12,Cyanophyta,Merismopedia warmingiana,0.018348,Merismopedia,32,10.5865,338.7695,44.3449,4.43E-05
SP,2012,4/2/12,Cyanophyta,Planktothrix agardhii,0.873478,Planktothrix,54.0541,1.9172,103.6338,2110.8931,0.00211089
SP,2012,4/2/12,Haptophyta,Chrysochromulina parva,19.872768,Chrysochromulina,1,1587.9821,1587.9821,48025.5013,0.0480255
SP,2012,4/2/12,Pyrrhophyta,Gymnodinium sp. 1,11.009833,Gymnodinium,1,10.5865,10.5865,26606.8951,0.0266069
SP,2012,4/2/12,Pyrrhophyta,Gymnodinium sp. 2,5.284719,Gymnodinium,1,21.1731,21.1731,12771.31,0.01277131
SP,2012,4/2/12,Total,Total,99.999999,Total,125.0541,3889.097,4880.0837,241664.8825,0.24166488
SP,2012,6/27/12,Bacillariophyta,Asterionella formosa,1.101323,Asterionella,1.5,16.9385,25.4077,5759.0817,0.00575908
SP,2012,6/27/12,Bacillariophyta,Cyclotella hakanssoniae,3.008723,Cyclotella,1,262.5464,262.5464,15733.3277,0.01573333
SP,2012,6/27/12,Bacillariophyta,Fragilaria crotonensis,2.535059,Fragilaria,12.9032,0.5113,6.5969,13256.4295,0.01325643
SP,2012,6/27/12,Bacillariophyta,Lindavia intermedia,85.530518,Lindavia,1,143.977,143.977,447259.487,0.44725949
SP,2012,6/27/12,Bacillariophyta,Tabellaria flocculosa,0.150175,Tabellaria,1,0.5113,0.5113,785.2951,0.0007853
SP,2012,6/27/12,Chlorophyta,Chlamydomonas ,0.135685,Chlamydomonas,1,16.9385,16.9385,709.5256,0.00070953
SP,2012,6/27/12,Chlorophyta,Monoraphidium capricornutum,0.050602,Monoraphidium,1,33.877,33.877,264.6061,0.00026461
SP,2012,6/27/12,Chlorophyta,Monoraphidium griffithii,0.222063,Monoraphidium,1,42.3462,42.3462,1161.2172,0.00116122
SP,2012,6/27/12,Chlorophyta,Mucidosphaerium pulchellum,0.026597,Mucidosphaerium,4,8.4692,33.877,139.0793,0.00013908
SP,2012,6/27/12,Chlorophyta,Pyramichlamys dissecta,0.678414,Pyramichlamys,1,8.4692,8.4692,3547.5859,0.00354759
SP,2012,6/27/12,Chlorophyta,Quadrigula lacustris,0.030528,Quadrigula,1,8.4692,8.4692,159.6417,0.00015964
SP,2012,6/27/12,Chlorophyta,Schroederia judayi,0.030528,Schroederia,1,8.4692,8.4692,159.6417,0.00015964
SP,2012,6/27/12,Chlorophyta,Selenastrum minutum,0.034269,Selenastrum,1,8.4692,8.4692,179.2048,0.0001792
SP,2012,6/27/12,Chrysophyta,Chrysophyceae,0.646025,,1,457.3388,457.3388,3378.2248,0.00337822
SP,2012,6/27/12,Chrysophyta,Chrysophyceae,0.048982,,1,8.4692,8.4692,256.136,0.00025614
SP,2012,6/27/12,Chrysophyta,Chrysosphaerella ,0.814436,Chrysosphaerella,1,8.4692,8.4692,4258.8774,0.00425888
SP,2012,6/27/12,Chrysophyta,Dinobryon ,0.127202,Dinobryon,1,8.4692,8.4692,665.1722,0.00066517
SP,2012,6/27/12,Cryptophyta,Rhodomonas minuta,3.147837,Rhodomonas,1,491.2158,491.2158,16460.7886,0.01646079
SP,2012,6/27/12,Cryptophyta,Rhodomonas minuta,0.457929,Rhodomonas,1,25.4077,25.4077,2394.6211,0.00239462
SP,2012,6/27/12,Cyanophyta,Aphanocapsa delicatissima,0.044096,Aphanocapsa,26,16.9385,440.4004,230.5936,0.00023059
SP,2012,6/27/12,Cyanophyta,Aphanocapsa elachista,0.108758,Aphanocapsa,19,16.9385,321.831,568.7229,0.00056872
SP,2012,6/27/12,Cyanophyta,Aphanothece nidulans,0.040706,Aphanothece,48,33.877,1626.0937,212.8557,0.00021286
SP,2012,6/27/12,Cyanophyta,Chroococcus minimus,0.027136,Chroococcus,4,8.4692,33.877,141.9038,0.0001419
SP,2012,6/27/12,Cyanophyta,Chroococcus minutus,0.106002,Chroococcus,2,8.4692,16.9385,554.3099,0.00055431
SP,2012,6/27/12,Cyanophyta,Cyanogranis ferruginea,0.019812,Cyanogranis,8,50.8154,406.5234,103.6025,0.0001036
SP,2012,6/27/12,Cyanophyta,Rhabdoderma lineare,0.576985,Rhabdoderma,21.6,1067.124,23049.8777,3017.1863,0.00301719
SP,2012,6/27/12,Cyanophyta,Synechocystis ,0.005724,Synechocystis,1,16.9385,16.9385,29.932,2.99E-05
SP,2012,6/27/12,Haptophyta,Chrysochromulina parva,0.29389,Chrysochromulina,1,50.8154,50.8154,1536.816,0.00153682
SP,2012,6/27/12,Total,Total,100.000004,Total,165.0032,2829.7478,27562.6203,522923.8661,0.52292388
SP,2012,7/25/12,Bacillariophyta,Asterionella formosa,1.713008,Asterionella,1.5,21.1731,31.7596,12280.3949,0.01228039
SP,2012,7/25/12,Bacillariophyta,Cyclotella atomus,0.927856,Cyclotella,1,264.6637,264.6637,6651.7129,0.00665171
SP,2012,7/25/12,Bacillariophyta,Cyclotella hakanssoniae,3.064832,Cyclotella,1,370.5292,370.5292,21971.4896,0.02197149
SP,2012,7/25/12,Bacillariophyta,Fragilaria crotonensis,8.890177,Fragilaria,25.8065,1.2781,32.9846,63732.8339,0.06373283
SP,2012,7/25/12,Bacillariophyta,Lindavia intermedia,34.423524,Lindavia,1,127.0386,127.0386,246778.9598,0.24677896
SP,2012,7/25/12,Bacillariophyta,Synedra ulna,1.232346,Synedra,1,1.2781,1.2781,8834.5703,0.00883457
SP,2012,7/25/12,Bacillariophyta,Urosolenia longiseta,4.453717,Urosolenia,1,10.5865,10.5865,31928.2739,0.03192827
SP,2012,7/25/12,Chlorophyta,Chlorococcaceae,0.006185,,1,10.5865,10.5865,44.3449,4.43E-05
SP,2012,7/25/12,Chlorophyta,Monomastix minuta,0.006185,Monomastix,1,10.5865,10.5865,44.3449,4.43E-05
SP,2012,7/25/12,Chlorophyta,Oocystis parva,1.583545,Oocystis,2,10.5865,21.1731,11352.2754,0.01135228
SP,2012,7/25/12,Chlorophyta,Oocystis pusilla,0.010438,Oocystis,2,10.5865,21.1731,74.8321,7.48E-05
SP,2012,7/25/12,Chrysophyta,Chrysophyceae,9.383823,,1,3917.0225,3917.0225,67271.7278,0.06727173
SP,2012,7/25/12,Chrysophyta,Chrysococcus minutus,0.044661,Chrysococcus,1,10.5865,10.5865,320.17,0.00032017
SP,2012,7/25/12,Chrysophyta,Dinobryon sociale,0.193304,Dinobryon,1,10.5865,10.5865,1385.7759,0.00138578
SP,2012,7/25/12,Chrysophyta,Mallomonas caudata,22.268586,Mallomonas,1,10.5865,10.5865,159641.3717,0.15964137
SP,2012,7/25/12,Chrysophyta,Uroglena ,0.742286,Uroglena,1,105.8655,105.8655,5321.3809,0.00532138
SP,2012,7/25/12,Cryptophyta,Cryptomonas erosa,8.43732,Cryptomonas,1,42.3462,42.3462,60486.3438,0.06048634
SP,2012,7/25/12,Cryptophyta,Rhodomonas minuta,0.841257,Rhodomonas,1,179.9713,179.9713,6030.8924,0.00603089
SP,2012,7/25/12,Cryptophyta,Rhodomonas minuta,0.278358,Rhodomonas,1,21.1731,21.1731,1995.5176,0.00199552
SP,2012,7/25/12,Cyanophyta,Aphanocapsa delicatissima,0.031316,Aphanocapsa,4,31.7596,127.0386,224.4962,0.0002245
SP,2012,7/25/12,Cyanophyta,Aphanocapsa elachista,0.156576,Aphanocapsa,60,10.5865,635.1928,1122.4789,0.00112248
SP,2012,7/25/12,Cyanophyta,Aphanothece nidulans,0.024743,Aphanothece,16,10.5865,169.3848,177.3797,0.00017738
SP,2012,7/25/12,Cyanophyta,Dactylococcopsis irregularis,0.004577,Dactylococcopsis,1,10.5865,10.5865,32.813,3.28E-05
SP,2012,7/25/12,Cyanophyta,Pseudanabaena limnetica,0.78288,Pseudanabaena,25,31.7596,793.991,5612.3924,0.00561239
SP,2012,7/25/12,Cyanophyta,Snowella litoralis,0.194005,Snowella,32,10.5865,338.7695,1390.796,0.0013908
SP,2012,7/25/12,Cyanophyta,Synechocystis ,0.036533,Synechocystis,1,148.2117,148.2117,261.9048,0.0002619
SP,2012,7/25/12,Haptophyta,Chrysochromulina parva,0.267966,Chrysochromulina,1,63.5193,63.5193,1921.0201,0.00192102
SP,2012,7/25/12,Total,Total,100.000004,Total,186.3065,5454.6276,7487.1918,716890.4938,0.71689047
SP,2012,8/23/12,,Rhodospirillum rubrum,0.004036,Rhodospirillum,1,10.5865,10.5865,8.3147,8.31E-06
SP,2012,8/23/12,Bacillariophyta,Asterionella formosa,0.044844,Asterionella,1,0.6185,0.6185,92.3355,9.23E-05
SP,2012,8/23/12,Bacillariophyta,Cyclotella atomus,15.505536,Cyclotella,1,1270.3857,1270.3857,31928.2221,0.03192822
SP,2012,8/23/12,Bacillariophyta,Fragilaria crotonensis,19.070643,Fragilaria,12.7312,1.8554,23.6212,39269.3072,0.03926931
SP,2012,8/23/12,Bacillariophyta,Lindavia intermedia,11.774535,Lindavia,1,10.5865,10.5865,24245.5329,0.02424553
SP,2012,8/23/12,Bacillariophyta,Tabellaria flocculosa,0.461331,Tabellaria,1,0.6185,0.6185,949.9538,0.00094995
SP,2012,8/23/12,Chlorophyta,Chlorophyta,0.258427,,1,10.5865,10.5865,532.1381,0.00053214
SP,2012,8/23/12,Chlorophyta,Chlamydomonas ,3.126742,Chlamydomonas,1,84.6924,84.6924,6438.4332,0.00643843
SP,2012,8/23/12,Chlorophyta,Monomastix minuta,0.060569,Monomastix,1,10.5865,10.5865,124.7201,0.00012472
SP,2012,8/23/12,Chlorophyta,Monoraphidium capricornutum,0.040157,Monoraphidium,1,10.5865,10.5865,82.6894,8.27E-05
SP,2012,8/23/12,Chlorophyta,Monoraphidium griffithii,0.043071,Monoraphidium,1,10.5865,10.5865,88.6899,8.87E-05
SP,2012,8/23/12,Chlorophyta,Paulschulzia tenera,4.890067,Paulschulzia,9,10.5865,95.2789,10069.3796,0.01006938
SP,2012,8/23/12,Chlorophyta,Staurastrum dejectum,8.583242,Staurastrum,1,10.5865,10.5865,17674.1846,0.01767418
SP,2012,8/23/12,Chrysophyta,Chrysophyceae,14.628271,,1,793.991,793.991,30121.7971,0.0301218
SP,2012,8/23/12,Chrysophyta,Dinobryon ,1.32443,Dinobryon,1,42.3462,42.3462,2727.2047,0.0027272
SP,2012,8/23/12,Chrysophyta,Dinobryon sociale,0.672987,Dinobryon,1,10.5865,10.5865,1385.7759,0.00138578
SP,2012,8/23/12,Cryptophyta,Chroomonas ,0.172285,Chroomonas,1,10.5865,10.5865,354.7584,0.00035476
SP,2012,8/23/12,Cryptophyta,Cryptomonas erosa,3.682568,Cryptomonas,1,31.7596,31.7596,7582.9639,0.00758296
SP,2012,8/23/12,Cryptophyta,Cryptomonas lucens,0.969099,Cryptomonas,1,21.1731,21.1731,1995.5176,0.00199552
SP,2012,8/23/12,Cryptophyta,Rhodomonas minuta,0.48455,Rhodomonas,1,10.5865,10.5865,997.7588,0.00099776
SP,2012,8/23/12,Cryptophyta,Rhodomonas minuta,1.895122,Rhodomonas,1,116.452,116.452,3902.3421,0.00390234
SP,2012,8/23/12,Cyanophyta,Aphanocapsa elachista,0.218046,Aphanocapsa,24,10.5865,254.0771,448.9914,0.00044899
SP,2012,8/23/12,Cyanophyta,Aphanocapsa holsatica,0.403793,Aphanocapsa,150,10.5865,1587.9821,831.4653,0.00083147
SP,2012,8/23/12,Cyanophyta,Arthrospira ,4.134818,Arthrospira,16,21.1731,338.7695,8514.2074,0.00851421
SP,2012,8/23/12,Cyanophyta,Cyanogranis ferruginea,0.016152,Cyanogranis,24,10.5865,254.0771,33.2587,3.33E-05
SP,2012,8/23/12,Cyanophyta,Pseudanabaena limnetica,2.241037,Pseudanabaena,13.7222,52.9327,726.3536,4614.6336,0.00461463
SP,2012,8/23/12,Euglenophyta,Trachelomonas volvocina,0.629046,Trachelomonas,1,2.4738,2.4738,1295.2986,0.0012953
SP,2012,8/23/12,Haptophyta,Chrysochromulina parva,4.664595,Chrysochromulina,1,317.5964,317.5964,9605.1003,0.0096051
SP,2012,8/23/12,Total,Total,99.999999,Total,270.4534,2906.2794,6068.1317,205914.9749,0.20591497
SP,2012,11/12/12,Bacillariophyta,Asterionella formosa,0.019427,Asterionella,1,0.4793,0.4793,153.378,0.00015338
SP,2012,11/12/12,Bacillariophyta,Cyclotella atomus,1.316058,Cyclotella,1,347.2388,347.2388,10390.6682,0.01039067
SP,2012,11/12/12,Bacillariophyta,Cyclotella hakanssoniae,0.613335,Cyclotella,1,33.877,33.877,4842.4561,0.00484246
SP,2012,11/12/12,Bacillariophyta,Cyclotella ocellata,0.215678,Cyclotella,1,8.4692,8.4692,1702.8411,0.00170284
SP,2012,11/12/12,Bacillariophyta,Cymatopleura solea,11.717787,Cymatopleura,1,1.9172,1.9172,92515.4042,0.0925154
SP,2012,11/12/12,Bacillariophyta,Fragilaria crotonensis,53.076994,Fragilaria,19.85,16.9385,336.2287,419058.6011,0.4190586
SP,2012,11/12/12,Bacillariophyta,Fragilaria delicatissima,0.965424,Fragilaria,1,8.4692,8.4692,7622.314,0.00762231
SP,2012,11/12/12,Bacillariophyta,Fragilaria filiformis,0.347552,Fragilaria,2,8.4692,16.9385,2744.0331,0.00274403
SP,2012,11/12/12,Chlorophyta,Chlorococcaceae,0.970551,,1,8.4692,8.4692,7662.786,0.00766279
SP,2012,11/12/12,Chlorophyta,Chlorococcaceae,0.004494,,1,8.4692,8.4692,35.4759,3.55E-05
SP,2012,11/12/12,Chlorophyta,Chlamydomonas ,1.34655,Chlamydomonas,1,67.7539,67.7539,10631.4072,0.01063141
SP,2012,11/12/12,Chlorophyta,Monomastix minuta,0.080879,Monomastix,1,25.4077,25.4077,638.5644,0.00063856
SP,2012,11/12/12,Chlorophyta,Monoraphidium arcuatum,0.425424,Monoraphidium,1,143.977,143.977,3358.8548,0.00335885
SP,2012,11/12/12,Chlorophyta,Oocystis parva,0.030329,Oocystis,1,8.4692,8.4692,239.4618,0.00023946
SP,2012,11/12/12,Chrysophyta,Chrysophyceae,1.36519,,1,2625.4637,2625.4637,10778.5788,0.01077858
SP,2012,11/12/12,Chrysophyta,Chrysococcus minutus,0.032442,Chrysococcus,1,8.4692,8.4692,256.136,0.00025614
SP,2012,11/12/12,Chrysophyta,Dinobryon ,0.915453,Dinobryon,1,1.4379,1.4379,7227.7659,0.00722777
SP,2012,11/12/12,Chrysophyta,Dinobryon bavaricum,0.650988,Dinobryon,5,1.9172,9.5861,5139.7446,0.00513974
SP,2012,11/12/12,Cryptophyta,Cryptomonas erosa,23.115284,Cryptomonas,1,203.2617,203.2617,182502.0206,0.18250202
SP,2012,11/12/12,Cryptophyta,Rhodomonas minuta,0.862711,Rhodomonas,1,203.2617,203.2617,6811.3608,0.00681136
SP,2012,11/12/12,Cryptophyta,Rhodomonas minuta,0.202198,Rhodomonas,1,16.9385,16.9385,1596.4141,0.00159641
SP,2012,11/12/12,Cyanophyta,Aphanocapsa delicatissima,0.008986,Aphanocapsa,5.3333,25.4077,135.507,70.951,7.10E-05
SP,2012,11/12/12,Cyanophyta,Merismopedia warmingiana,0.004494,Merismopedia,32,8.4692,271.0156,35.4759,3.55E-05
SP,2012,11/12/12,Cyanophyta,Pseudanabaena limnetica,0.121319,Pseudanabaena,16,8.4692,135.5078,957.8479,0.00095785
SP,2012,11/12/12,Cyanophyta,Synechocystis ,0.001896,Synechocystis,1,8.4692,8.4692,14.966,1.50E-05
SP,2012,11/12/12,Euglenophyta,Trachelomonas ,0.273372,Trachelomonas,1,8.4692,8.4692,2158.3514,0.00215835
SP,2012,11/12/12,Haptophyta,Chrysochromulina parva,0.324416,Chrysochromulina,1,84.6924,84.6924,2561.3601,0.00256136
SP,2012,11/12/12,Pyrrhophyta,Gymnodinium sp. 2,0.880685,Gymnodinium,1,8.4692,8.4692,6953.2688,0.00695327
SP,2012,11/12/12,Pyrrhophyta,Gymnodinium sp. 3,0.110086,Gymnodinium,1,8.4692,8.4692,869.1589,0.00086916
SP,2012,11/12/12,Total,Total,100.000002,Total,103.1833,3910.0698,4745.1825,789529.6467,0.78952965
SP,2013,2/25/13,,Rhodospirillum rubrum,0.093626,Rhodospirillum,1,211.7309,211.7309,166.2935,0.00016629
SP,2013,2/25/13,Bacillariophyta,Asterionella formosa,12.874693,Asterionella,1.5,25.4077,38.1116,22866.9421,0.02286694
SP,2013,2/25/13,Bacillariophyta,Cyclostephanos damasii,41.10618,Cyclostephanos,1,8.4692,8.4692,73009.3205,0.07300932
SP,2013,2/25/13,Bacillariophyta,Cyclotella atomus,0.239686,Cyclotella,1,16.9385,16.9385,425.7096,0.00042571
SP,2013,2/25/13,Bacillariophyta,Cyclotella hakanssoniae,3.408039,Cyclotella,1,42.3462,42.3462,6053.0701,0.00605307
SP,2013,2/25/13,Chlorophyta,Chlorococcaceae,0.134822,,1,16.9385,16.9385,239.4626,0.00023946
SP,2013,2/25/13,Chlorophyta,Chlamydomonas ,6.025611,Chlamydomonas,1,42.3462,42.3462,10702.182,0.01070218
SP,2013,2/25/13,Chlorophyta,Monoraphidium arcuatum,0.301506,Monoraphidium,1,16.9385,16.9385,535.5133,0.00053551
SP,2013,2/25/13,Chlorophyta,Monoraphidium capricornutum,0.037244,Monoraphidium,1,8.4692,8.4692,66.1515,6.62E-05
SP,2013,2/25/13,Chlorophyta,Scenedesmus bijuga,0.119846,Scenedesmus,2,25.4077,50.8154,212.8557,0.00021286
SP,2013,2/25/13,Chlorophyta,Tetraedron regulare,0.085833,Tetraedron,1,16.9385,16.9385,152.4463,0.00015245
SP,2013,2/25/13,Chrysophyta,Chrysophyceae,5.285574,,1,2286.6942,2286.6942,9387.7944,0.00938779
SP,2013,2/25/13,Chrysophyta,Dinobryon ,1.123531,Dinobryon,1,25.4077,25.4077,1995.5167,0.00199552
SP,2013,2/25/13,Cryptophyta,Cryptomonas erosa,12.300563,Cryptomonas,1,42.3462,42.3462,21847.2163,0.02184722
SP,2013,2/25/13,Cryptophyta,Rhodomonas minuta,3.675183,Rhodomonas,1,194.7925,194.7925,6527.5541,0.00652755
SP,2013,2/25/13,Cryptophyta,Rhodomonas minuta,1.797648,Rhodomonas,1,33.877,33.877,3192.8281,0.00319283
SP,2013,2/25/13,Cyanophyta,Aphanocapsa delicatissima,0.012482,Aphanocapsa,5,8.4692,42.3462,22.1725,2.22E-05
SP,2013,2/25/13,Cyanophyta,Pseudanabaena limnetica,0.937597,Pseudanabaena,20,12.7815,255.6299,1665.2769,0.00166528
SP,2013,2/25/13,Euglenophyta,Euglena ,5.404925,Euglena,1,25.4077,25.4077,9599.7684,0.00959977
SP,2013,2/25/13,Euglenophyta,Trachelomonas volvocina,4.314354,Trachelomonas,1,8.4692,8.4692,7662.786,0.00766279
SP,2013,2/25/13,Haptophyta,Chrysochromulina parva,0.721057,Chrysochromulina,1,42.3462,42.3462,1280.68,0.00128068
SP,2013,2/25/13,Total,Total,100,Total,45.5,3112.5225,3427.3595,177611.5406,0.17761154
SP,2013,5/16/13,Bacillariophyta,Cyclostephanos damasii,3.451463,Cyclostephanos,1,1.5338,1.5338,8326.3864,0.00832639
SP,2013,5/16/13,Bacillariophyta,Cyclotella hakanssoniae,0.705863,Cyclotella,1,8.4692,8.4692,1702.8411,0.00170284
SP,2013,5/16/13,Bacillariophyta,Cyclotella sp. 1,0.470116,Cyclotella,1,16.9385,16.9385,1134.119,0.00113412
SP,2013,5/16/13,Bacillariophyta,Cymbella ,1.582396,Cymbella,1,0.5113,0.5113,3817.4069,0.00381741
SP,2013,5/16/13,Bacillariophyta,Fragilaria capucina,0.705863,Fragilaria,1,8.4692,8.4692,1702.8411,0.00170284
SP,2013,5/16/13,Bacillariophyta,Fragilaria crotonensis,1.789648,Fragilaria,2,1.5338,3.0676,4317.3855,0.00431739
SP,2013,5/16/13,Bacillariophyta,Fragilaria filiformis,3.931959,Fragilaria,1,33.877,33.877,9485.5464,0.00948555
SP,2013,5/16/13,Chlorophyta,Chlorococcaceae,2.933743,,1,25.4077,25.4077,7077.4329,0.00707743
SP,2013,5/16/13,Chlorophyta,Chlamydomonas ,1.293305,Chlamydomonas,1,33.877,33.877,3119.9961,0.00312
SP,2013,5/16/13,Chlorophyta,Monomastix minuta,0.220583,Monomastix,1,25.4077,25.4077,532.1392,0.00053214
SP,2013,5/16/13,Chlorophyta,Scenedesmus bijuga,0.036764,Scenedesmus,2,8.4692,16.9385,88.6899,8.87E-05
SP,2013,5/16/13,Chlorophyta,Schroederia judayi,0.15882,Schroederia,1,16.9385,16.9385,383.1399,0.00038314
SP,2013,5/16/13,Chrysophyta,Chrysophyceae,5.970875,,1,2371.3866,2371.3866,14404.2764,0.01440428
SP,2013,5/16/13,Chrysophyta,Chrysolykos skujai,0.165435,Chrysolykos,1,16.9385,16.9385,399.1027,0.0003991
SP,2013,5/16/13,Chrysophyta,Dinobryon ,1.102912,Dinobryon,1,33.877,33.877,2660.689,0.00266069
SP,2013,5/16/13,Chrysophyta,Dinobryon cyst,0.1892,Dinobryon,1,0.5113,0.5113,456.4299,0.00045643
SP,2013,5/16/13,Cryptophyta,Cryptomonas erosa,61.650547,Cryptomonas,1,160.9155,160.9155,148727.2303,0.14872723
SP,2013,5/16/13,Cryptophyta,Cryptomonas lucens,0.330875,Cryptomonas,1,8.4692,8.4692,798.207,0.00079821
SP,2013,5/16/13,Cryptophyta,Rhodomonas minuta,0.705863,Rhodomonas,1,50.8154,50.8154,1702.8402,0.00170284
SP,2013,5/16/13,Cryptophyta,Rhodomonas minuta,2.316115,Rhodomonas,1,59.2847,59.2847,5587.4492,0.00558745
SP,2013,5/16/13,Cyanophyta,Synechocystis ,0.006205,Synechocystis,1,8.4692,8.4692,14.966,1.50E-05
SP,2013,5/16/13,Haptophyta,Chrysochromulina parva,7.618297,Chrysochromulina,1,601.3159,601.3159,18378.5586,0.01837856
SP,2013,5/16/13,Pyrrhophyta,Gymnodinium helveticum,2.663164,Gymnodinium,1,1.5338,1.5338,6424.6808,0.00642468
SP,2013,5/16/13,Total,Total,100.000011,Total,25,3494.95,3504.9531,241242.3545,0.24124238
SP,2013,7/8/13,,Rhodospirillum rubrum,0.001412,Rhodospirillum,1,16.9385,16.9385,13.3035,1.33E-05
SP,2013,7/8/13,Bacillariophyta,Asterionella formosa,4.983716,Asterionella,1.5,50.8154,76.2231,46953.4545,0.04695345
SP,2013,7/8/13,Bacillariophyta,Cyclostephanos damasii,2.891877,Cyclostephanos,1,16.9385,16.9385,27245.4602,0.02724546
SP,2013,7/8/13,Bacillariophyta,Cyclotella atomus,0.090371,Cyclotella,1,33.877,33.877,851.4193,0.00085142
SP,2013,7/8/13,Bacillariophyta,Cyclotella hakanssoniae,2.282439,Cyclotella,1,304.8926,304.8926,21503.7065,0.02150371
SP,2013,7/8/13,Bacillariophyta,Fragilaria crotonensis,3.368824,Fragilaria,7.8629,2.045,16.0799,31738.9514,0.03173895
SP,2013,7/8/13,Bacillariophyta,Fragilaria delicatissima,1.553366,Fragilaria,1,16.9385,16.9385,14634.843,0.01463484
SP,2013,7/8/13,Bacillariophyta,Fragilaria filiformis,9.880415,Fragilaria,1,372.6465,372.6465,93087.0869,0.09308709
SP,2013,7/8/13,Bacillariophyta,Lindavia intermedia,5.648198,Lindavia,1,16.9385,16.9385,53213.7915,0.05321379
SP,2013,7/8/13,Bacillariophyta,Nitzschia palea,0.225928,Nitzschia,1,16.9385,16.9385,2128.5515,0.00212855
SP,2013,7/8/13,Bacillariophyta,Tabellaria flocculosa,0.166705,Tabellaria,2,0.5113,1.0225,1570.5903,0.00157059
SP,2013,7/8/13,Bacillariophyta,Ulnaria ulna,0.208381,Ulnaria,1,0.5113,0.5113,1963.2378,0.00196324
SP,2013,7/8/13,Bacillariophyta,Urosolenia longiseta,33.550298,Urosolenia,1,186.3232,186.3232,316089.9107,0.31608991
SP,2013,7/8/13,Chlorophyta,Chlorococcaceae,0.17886,,1,84.6924,84.6924,1685.1073,0.00168511
SP,2013,7/8/13,Chlorophyta,Chlamydomonas ,0.496816,Chlamydomonas,1,50.8154,50.8154,4680.6852,0.00468069
SP,2013,7/8/13,Chlorophyta,Cosmarium ,0.301237,Cosmarium,1,33.877,33.877,2838.0687,0.00283807
SP,2013,7/8/13,Chlorophyta,Cosmarium tenue,0.48198,Cosmarium,1,67.7539,67.7539,4540.9072,0.00454091
SP,2013,7/8/13,Chlorophyta,Monomastix minuta,0.015061,Monomastix,1,33.877,33.877,141.9038,0.0001419
SP,2013,7/8/13,Chlorophyta,Monoraphidium arcuatum,3.15631,Monoraphidium,1,813.0468,813.0468,29736.7814,0.02973678
SP,2013,7/8/13,Chlorophyta,Monoraphidium capricornutum,0.014043,Monoraphidium,1,16.9385,16.9385,132.303,0.0001323
SP,2013,7/8/13,Chlorophyta,Monoraphidium griffithii,0.423615,Monoraphidium,1,84.6924,84.6924,3991.0352,0.00399104
SP,2013,7/8/13,Chlorophyta,Oocystis parva,0.090371,Oocystis,1,16.9385,16.9385,851.4209,0.00085142
SP,2013,7/8/13,Chlorophyta,Selenastrum minutum,0.080245,Selenastrum,1,16.9385,16.9385,756.0201,0.00075602
SP,2013,7/8/13,Chlorophyta,Staurastrum dejectum,1.67808,Staurastrum,1,16.9385,16.9385,15809.8176,0.01580982
SP,2013,7/8/13,Chlorophyta,Tetraedron muticum,0.016181,Tetraedron,1,16.9385,16.9385,152.4463,0.00015245
SP,2013,7/8/13,Chrysophyta,Chrysophyceae,1.037463,,1,1609.1552,1609.1552,9774.3304,0.00977433
SP,2013,7/8/13,Chrysophyta,Bitrichia chodatii,0.376547,Bitrichia,1,33.877,33.877,3547.5876,0.00354759
SP,2013,7/8/13,Chrysophyta,Chrysococcus minutus,0.054373,Chrysococcus,1,16.9385,16.9385,512.272,0.00051227
SP,2013,7/8/13,Chrysophyta,Dinobryon ,0.39255,Dinobryon,1,50.8154,50.8154,3698.3569,0.00369836
SP,2013,7/8/13,Chrysophyta,Dinobryon divergens,2.635826,Dinobryon,2.3333,67.7539,158.0902,24833.0994,0.0248331
