sampledate,wtemp,o2,o2sat,cond,frlight,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,chlor.surf,avsnow,totice,whiteice,blueice,division,biovolume,Season,,
4/2/12,6.05,10.56,90.2,111,0.18,2.85,1.46,7.43,7.91,660.02,8,8.15,2.67,2.55,54.11,NA,12.95,249.23,251.6,0,0,3751.41,NA,NA,0.09,9.19,2.36,11.35,3.37,2.88,0.44,0.02,0,2.6,0,0,0,0,Bacillariophyta,34693.5128,1,34693.5128,
4/2/12,6.05,10.56,90.2,111,0.18,2.85,1.46,7.43,7.91,660.02,8,8.15,2.67,2.55,54.11,NA,12.95,249.23,251.6,0,0,3751.41,NA,NA,0.09,9.19,2.36,11.35,3.37,2.88,0.44,0.02,0,2.6,0,0,0,0,Chlorophyta,29243.5763,1,29243.5763,
4/2/12,6.05,10.56,90.2,111,0.18,2.85,1.46,7.43,7.91,660.02,8,8.15,2.67,2.55,54.11,NA,12.95,249.23,251.6,0,0,3751.41,NA,NA,0.09,9.19,2.36,11.35,3.37,2.88,0.44,0.02,0,2.6,0,0,0,0,Chrysophyta,5227.0018,1,5227.0018,
4/2/12,6.05,10.56,90.2,111,0.18,2.85,1.46,7.43,7.91,660.02,8,8.15,2.67,2.55,54.11,NA,12.95,249.23,251.6,0,0,3751.41,NA,NA,0.09,9.19,2.36,11.35,3.37,2.88,0.44,0.02,0,2.6,0,0,0,0,Cryptophyta,82614.4042,1,82614.4042,
4/2/12,6.05,10.56,90.2,111,0.18,2.85,1.46,7.43,7.91,660.02,8,8.15,2.67,2.55,54.11,NA,12.95,249.23,251.6,0,0,3751.41,NA,NA,0.09,9.19,2.36,11.35,3.37,2.88,0.44,0.02,0,2.6,0,0,0,0,Cyanophyta,2482.681,1,2482.681,
4/2/12,6.05,10.56,90.2,111,0.18,2.85,1.46,7.43,7.91,660.02,8,8.15,2.67,2.55,54.11,NA,12.95,249.23,251.6,0,0,3751.41,NA,NA,0.09,9.19,2.36,11.35,3.37,2.88,0.44,0.02,0,2.6,0,0,0,0,Haptophyta,48025.5013,1,,
4/2/12,6.05,10.56,90.2,111,0.18,2.85,1.46,7.43,7.91,660.02,8,8.15,2.67,2.55,54.11,NA,12.95,249.23,251.6,0,0,3751.41,NA,NA,0.09,9.19,2.36,11.35,3.37,2.88,0.44,0.02,0,2.6,0,0,0,0,Pyrrhophyta,39378.2051,1,39378.2051,
4/2/12,6.05,10.56,90.2,111,0.18,2.85,1.46,7.43,7.91,660.02,8,8.15,2.67,2.55,54.11,NA,12.95,249.23,251.6,0,0,3751.41,NA,NA,0.09,9.19,2.36,11.35,3.37,2.88,0.44,0.02,0,2.6,0,0,0,0,Total,241664.8825,1,,
4/17/12,7.4,10.96,96.81,NA,0.19,3.61,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3.3,0,0,0,0,NA,NA,NA,,
5/2/12,9.19,11.19,103.31,NA,0.2,1.98,1.76,7.81,7.95,NA,-4.92,-4.58,-10.14,2.52,-5.82,NA,-1.07,204.19,223.31,-12.49,-12.49,3117.86,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,1.6,0,0,0,0,NA,NA,NA,,
5/2/12,9.19,11.19,103.31,NA,0.2,1.98,1.76,7.81,7.95,NA,-4.92,-4.58,-10.14,2.52,-5.82,NA,-1.07,204.19,223.31,-12.49,-12.49,3117.86,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,1.6,0,0,0,0,NA,NA,NA,,
5/16/12,11.94,10.82,106.24,NA,0.26,4.28,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0,0,0,0,NA,NA,NA,,
5/31/12,13.67,9.96,101.87,NA,0.24,2.5,1.07,7.8,7.97,NA,8.18,8.2,2.5,2.56,4.74,NA,22.96,94.25,95.38,0,0,3130.36,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,NA,NA,NA,,
6/1/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,NA,NA,NA,,
6/13/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0,0,0,0,NA,NA,NA,,
6/14/12,15.41,9.44,100.52,NA,0.18,2.12,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0,0,0,0,NA,NA,NA,,
6/27/12,16.72,9.34,102.42,NA,0.19,1.92,0.31,7.67,8.07,NA,8.87,8.93,2.77,2.7,5.11,NA,31.92,220.28,169.18,2.91,2.34,3162.62,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Bacillariophyta,482793.621,1,,482793.621
6/27/12,16.72,9.34,102.42,NA,0.19,1.92,0.31,7.67,8.07,NA,8.87,8.93,2.77,2.7,5.11,NA,31.92,220.28,169.18,2.91,2.34,3162.62,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Chlorophyta,6320.5023,1,,6320.5023
6/27/12,16.72,9.34,102.42,NA,0.19,1.92,0.31,7.67,8.07,NA,8.87,8.93,2.77,2.7,5.11,NA,31.92,220.28,169.18,2.91,2.34,3162.62,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Chrysophyta,8558.4104,1,,8558.4104
6/27/12,16.72,9.34,102.42,NA,0.19,1.92,0.31,7.67,8.07,NA,8.87,8.93,2.77,2.7,5.11,NA,31.92,220.28,169.18,2.91,2.34,3162.62,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Cryptophyta,18855.4097,1,,18855.4097
6/27/12,16.72,9.34,102.42,NA,0.19,1.92,0.31,7.67,8.07,NA,8.87,8.93,2.77,2.7,5.11,NA,31.92,220.28,169.18,2.91,2.34,3162.62,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Cyanophyta,4859.1067,1,,4859.1067
6/27/12,16.72,9.34,102.42,NA,0.19,1.92,0.31,7.67,8.07,NA,8.87,8.93,2.77,2.7,5.11,NA,31.92,220.28,169.18,2.91,2.34,3162.62,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Haptophyta,1536.816,1,,
6/27/12,16.72,9.34,102.42,NA,0.19,1.92,0.31,7.67,8.07,NA,8.87,8.93,2.77,2.7,5.11,NA,31.92,220.28,169.18,2.91,2.34,3162.62,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Total,522923.8661,1,,
7/12/12,18.83,9.06,104.45,NA,0.2,1.56,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0,0,0,0,NA,NA,NA,,
7/25/12,19.49,8.76,102.67,NA,0.17,1.97,1.55,7.56,8.02,NA,8.77,8.93,2.97,2.8,5.11,NA,40.24,132.6,181.24,1.86,3.24,3020.35,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0,0,0,Bacillariophyta,392178.2353,1,392178.2353,
7/25/12,19.49,8.76,102.67,NA,0.17,1.97,1.55,7.56,8.02,NA,8.77,8.93,2.97,2.8,5.11,NA,40.24,132.6,181.24,1.86,3.24,3020.35,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0,0,0,Chlorophyta,11515.7973,1,11515.7973,
7/25/12,19.49,8.76,102.67,NA,0.17,1.97,1.55,7.56,8.02,NA,8.77,8.93,2.97,2.8,5.11,NA,40.24,132.6,181.24,1.86,3.24,3020.35,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0,0,0,Chrysophyta,233940.4263,1,233940.4263,
7/25/12,19.49,8.76,102.67,NA,0.17,1.97,1.55,7.56,8.02,NA,8.77,8.93,2.97,2.8,5.11,NA,40.24,132.6,181.24,1.86,3.24,3020.35,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0,0,0,Cryptophyta,68512.7538,1,68512.7538,
7/25/12,19.49,8.76,102.67,NA,0.17,1.97,1.55,7.56,8.02,NA,8.77,8.93,2.97,2.8,5.11,NA,40.24,132.6,181.24,1.86,3.24,3020.35,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0,0,0,Cyanophyta,8822.261,1,8822.261,
7/25/12,19.49,8.76,102.67,NA,0.17,1.97,1.55,7.56,8.02,NA,8.77,8.93,2.97,2.8,5.11,NA,40.24,132.6,181.24,1.86,3.24,3020.35,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0,0,0,Haptophyta,1921.0201,1,,
7/25/12,19.49,8.76,102.67,NA,0.17,1.97,1.55,7.56,8.02,NA,8.77,8.93,2.97,2.8,5.11,NA,40.24,132.6,181.24,1.86,3.24,3020.35,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0,0,0,Total,716890.4938,1,,
8/9/12,18.81,8.55,99.38,NA,0.16,2.15,2.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0,0,0,0,NA,NA,NA,,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1,0,0,0,0,,8.3147,1,,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1,0,0,0,0,Bacillariophyta,96485.3515,1,96485.3515,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1,0,0,0,0,Chlorophyta,35010.2349,1,35010.2349,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1,0,0,0,0,Chrysophyta,34234.7777,1,34234.7777,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1,0,0,0,0,Cryptophyta,14833.3408,1,14833.3408,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1,0,0,0,0,Cyanophyta,14442.5564,1,14442.5564,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1,0,0,0,0,Euglenophyta,1295.2986,1,,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1,0,0,0,0,Haptophyta,9605.1003,1,,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1,0,0,0,0,Total,205914.9749,1,,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1.5,0,0,0,0,,8.3147,1,,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1.5,0,0,0,0,Bacillariophyta,96485.3515,1,96485.3515,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1.5,0,0,0,0,Chlorophyta,35010.2349,1,35010.2349,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1.5,0,0,0,0,Chrysophyta,34234.7777,1,34234.7777,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1.5,0,0,0,0,Cryptophyta,14833.3408,1,14833.3408,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1.5,0,0,0,0,Cyanophyta,14442.5564,1,14442.5564,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1.5,0,0,0,0,Euglenophyta,1295.2986,1,,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1.5,0,0,0,0,Haptophyta,9605.1003,1,,
8/23/12,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,1.5,0,0,0,0,Total,205914.9749,1,,
9/5/12,18.67,7.84,91.94,NA,0.15,3.17,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0,0,0,0,NA,NA,NA,,
9/17/12,16.94,7.63,86.1,NA,0.15,2.12,2.91,7.49,8.01,NA,8.01,8.43,2.8,2.58,1.37,NA,174.92,177.73,183.45,6.88,10.06,3493.76,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0,0,0,0,NA,NA,NA,,
10/4/12,14.19,7.48,78.93,NA,0.15,3.63,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.6,0,0,0,0,NA,NA,NA,,
10/19/12,10.99,8.79,84.58,NA,0.12,1.88,3.09,7.28,7.93,NA,11.17,11.3,2.66,2.63,19.16,NA,176.41,111.15,96.9,5.84,10.68,3290.52,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0,0,0,0,NA,NA,NA,,
10/31/12,9.2,9.26,85.44,NA,0.1,3.82,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3.5,0,0,0,0,NA,NA,NA,,
11/12/12,7.28,9.58,84.35,112,0.08,2.5,0.72,7.46,7.83,983.84,9.59,9.59,2.75,2.78,9.7,NA,40.5,172.56,195.69,3.51,9.24,3164.64,NA,NA,0.05,9.77,2.44,11.32,3.4,1.57,0.56,0.05,0,2,0,0,0,0,Bacillariophyta,539029.6958,1,539029.6958,
11/12/12,7.28,9.58,84.35,112,0.08,2.5,0.72,7.46,7.83,983.84,9.59,9.59,2.75,2.78,9.7,NA,40.5,172.56,195.69,3.51,9.24,3164.64,NA,NA,0.05,9.77,2.44,11.32,3.4,1.57,0.56,0.05,0,2,0,0,0,0,Chlorophyta,22566.5501,1,22566.5501,
11/12/12,7.28,9.58,84.35,112,0.08,2.5,0.72,7.46,7.83,983.84,9.59,9.59,2.75,2.78,9.7,NA,40.5,172.56,195.69,3.51,9.24,3164.64,NA,NA,0.05,9.77,2.44,11.32,3.4,1.57,0.56,0.05,0,2,0,0,0,0,Chrysophyta,214312.0208,1,214312.0208,
11/12/12,7.28,9.58,84.35,112,0.08,2.5,0.72,7.46,7.83,983.84,9.59,9.59,2.75,2.78,9.7,NA,40.5,172.56,195.69,3.51,9.24,3164.64,NA,NA,0.05,9.77,2.44,11.32,3.4,1.57,0.56,0.05,0,2,0,0,0,0,Cyanophyta,1079.2408,1,1079.2408,
11/12/12,7.28,9.58,84.35,112,0.08,2.5,0.72,7.46,7.83,983.84,9.59,9.59,2.75,2.78,9.7,NA,40.5,172.56,195.69,3.51,9.24,3164.64,NA,NA,0.05,9.77,2.44,11.32,3.4,1.57,0.56,0.05,0,2,0,0,0,0,Euglenophyta,2158.3514,1,,
11/12/12,7.28,9.58,84.35,112,0.08,2.5,0.72,7.46,7.83,983.84,9.59,9.59,2.75,2.78,9.7,NA,40.5,172.56,195.69,3.51,9.24,3164.64,NA,NA,0.05,9.77,2.44,11.32,3.4,1.57,0.56,0.05,0,2,0,0,0,0,Haptophyta,2561.3601,1,,
11/12/12,7.28,9.58,84.35,112,0.08,2.5,0.72,7.46,7.83,983.84,9.59,9.59,2.75,2.78,9.7,NA,40.5,172.56,195.69,3.51,9.24,3164.64,NA,NA,0.05,9.77,2.44,11.32,3.4,1.57,0.56,0.05,0,2,0,0,0,0,Pyrrhophyta,7822.4277,1,7822.4277,
11/12/12,7.28,9.58,84.35,112,0.08,2.5,0.72,7.46,7.83,983.84,9.59,9.59,2.75,2.78,9.7,NA,40.5,172.56,195.69,3.51,9.24,3164.64,NA,NA,0.05,9.77,2.44,11.32,3.4,1.57,0.56,0.05,0,2,0,0,0,0,Total,789529.6467,1,,
1/14/13,2.73,10.71,83.62,NA,0.06,1.23,1.11,7.37,7.77,NA,9.38,10.25,2.88,2.72,14.37,NA,158.93,337,367.52,6.01,12.66,3388.49,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0,21,1,20,NA,NA,NA,,
2/25/13,2.8,9.57,74.73,118.81,0,0.66,1.09,7.29,7.75,745.84,9.43,10.86,2.86,2.64,52.7,NA,260.3,550.22,579.06,20.27,28.05,3668.81,NA,NA,0,10.21,2.6,12.14,3.5,3.39,0.73,2.21,0.09,2.1,21,45,16,29,,166.2935,0,,
2/25/13,2.8,9.57,74.73,118.81,0,0.66,1.09,7.29,7.75,745.84,9.43,10.86,2.86,2.64,52.7,NA,260.3,550.22,579.06,20.27,28.05,3668.81,NA,NA,0,10.21,2.6,12.14,3.5,3.39,0.73,2.21,0.09,2.1,21,45,16,29,Bacillariophyta,102355.0423,0,102355.0423,
2/25/13,2.8,9.57,74.73,118.81,0,0.66,1.09,7.29,7.75,745.84,9.43,10.86,2.86,2.64,52.7,NA,260.3,550.22,579.06,20.27,28.05,3668.81,NA,NA,0,10.21,2.6,12.14,3.5,3.39,0.73,2.21,0.09,2.1,21,45,16,29,Chlorophyta,11908.6114,0,11908.6114,
2/25/13,2.8,9.57,74.73,118.81,0,0.66,1.09,7.29,7.75,745.84,9.43,10.86,2.86,2.64,52.7,NA,260.3,550.22,579.06,20.27,28.05,3668.81,NA,NA,0,10.21,2.6,12.14,3.5,3.39,0.73,2.21,0.09,2.1,21,45,16,29,Chrysophyta,11383.3111,0,11383.3111,
2/25/13,2.8,9.57,74.73,118.81,0,0.66,1.09,7.29,7.75,745.84,9.43,10.86,2.86,2.64,52.7,NA,260.3,550.22,579.06,20.27,28.05,3668.81,NA,NA,0,10.21,2.6,12.14,3.5,3.39,0.73,2.21,0.09,2.1,21,45,16,29,Cryptophyta,31567.5985,0,31567.5985,
2/25/13,2.8,9.57,74.73,118.81,0,0.66,1.09,7.29,7.75,745.84,9.43,10.86,2.86,2.64,52.7,NA,260.3,550.22,579.06,20.27,28.05,3668.81,NA,NA,0,10.21,2.6,12.14,3.5,3.39,0.73,2.21,0.09,2.1,21,45,16,29,Cyanophyta,1687.4494,0,1687.4494,
2/25/13,2.8,9.57,74.73,118.81,0,0.66,1.09,7.29,7.75,745.84,9.43,10.86,2.86,2.64,52.7,NA,260.3,550.22,579.06,20.27,28.05,3668.81,NA,NA,0,10.21,2.6,12.14,3.5,3.39,0.73,2.21,0.09,2.1,21,45,16,29,Euglenophyta,17262.5544,0,17262.5544,
2/25/13,2.8,9.57,74.73,118.81,0,0.66,1.09,7.29,7.75,745.84,9.43,10.86,2.86,2.64,52.7,NA,260.3,550.22,579.06,20.27,28.05,3668.81,NA,NA,0,10.21,2.6,12.14,3.5,3.39,0.73,2.21,0.09,2.1,21,45,16,29,Haptophyta,1280.68,0,,
2/25/13,2.8,9.57,74.73,118.81,0,0.66,1.09,7.29,7.75,745.84,9.43,10.86,2.86,2.64,52.7,NA,260.3,550.22,579.06,20.27,28.05,3668.81,NA,NA,0,10.21,2.6,12.14,3.5,3.39,0.73,2.21,0.09,2.1,21,45,16,29,Total,177611.5406,0,,
3/29/13,2.83,8.94,69.73,NA,0.02,0.66,0.82,7.28,7.8,NA,11.09,12.22,12.28,11.8,58.64,NA,335.3,452.76,564.02,30.04,30.13,3785.69,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,7.2,59,24,35,NA,NA,NA,,
5/16/13,6.77,10.77,93.69,109.74,0.18,5.01,1.08,7.4,7.89,967.19,7.89,8.55,2.51,2.4,20.79,NA,30.24,184.74,204.51,0,2.59,3003.48,NA,NA,0.13,9.9,2.84,12.03,3.34,3.45,0.67,0,0.01,5.5,0,0,0,0,Bacillariophyta,30486.5264,1,30486.5264,
5/16/13,6.77,10.77,93.69,109.74,0.18,5.01,1.08,7.4,7.89,967.19,7.89,8.55,2.51,2.4,20.79,NA,30.24,184.74,204.51,0,2.59,3003.48,NA,NA,0.13,9.9,2.84,12.03,3.34,3.45,0.67,0,0.01,5.5,0,0,0,0,Chlorophyta,11201.398,1,11201.398,
5/16/13,6.77,10.77,93.69,109.74,0.18,5.01,1.08,7.4,7.89,967.19,7.89,8.55,2.51,2.4,20.79,NA,30.24,184.74,204.51,0,2.59,3003.48,NA,NA,0.13,9.9,2.84,12.03,3.34,3.45,0.67,0,0.01,5.5,0,0,0,0,Chrysophyta,17920.498,1,17920.498,
5/16/13,6.77,10.77,93.69,109.74,0.18,5.01,1.08,7.4,7.89,967.19,7.89,8.55,2.51,2.4,20.79,NA,30.24,184.74,204.51,0,2.59,3003.48,NA,NA,0.13,9.9,2.84,12.03,3.34,3.45,0.67,0,0.01,5.5,0,0,0,0,Cryptophyta,156830.6927,1,156830.6927,
5/16/13,6.77,10.77,93.69,109.74,0.18,5.01,1.08,7.4,7.89,967.19,7.89,8.55,2.51,2.4,20.79,NA,30.24,184.74,204.51,0,2.59,3003.48,NA,NA,0.13,9.9,2.84,12.03,3.34,3.45,0.67,0,0.01,5.5,0,0,0,0,Haptophyta,18378.5586,1,,
5/16/13,6.77,10.77,93.69,109.74,0.18,5.01,1.08,7.4,7.89,967.19,7.89,8.55,2.51,2.4,20.79,NA,30.24,184.74,204.51,0,2.59,3003.48,NA,NA,0.13,9.9,2.84,12.03,3.34,3.45,0.67,0,0.01,5.5,0,0,0,0,Pyrrhophyta,6424.6808,1,,
5/16/13,6.77,10.77,93.69,109.74,0.18,5.01,1.08,7.4,7.89,967.19,7.89,8.55,2.51,2.4,20.79,NA,30.24,184.74,204.51,0,2.59,3003.48,NA,NA,0.13,9.9,2.84,12.03,3.34,3.45,0.67,0,0.01,5.5,0,0,0,0,Total,241242.3545,1,,
5/16/13,6.77,10.77,93.69,109.74,0.18,5.01,1.08,7.4,7.89,967.19,7.89,8.55,2.51,2.4,20.79,NA,30.24,184.74,204.51,0,2.59,3003.48,NA,NA,0.13,9.9,2.84,12.03,3.34,3.45,0.67,0,0.01,5.9,0,0,0,0,Bacillariophyta,30486.5264,1,30486.5264,
5/16/13,6.77,10.77,93.69,109.74,0.18,5.01,1.08,7.4,7.89,967.19,7.89,8.55,2.51,2.4,20.79,NA,30.24,184.74,204.51,0,2.59,3003.48,NA,NA,0.13,9.9,2.84,12.03,3.34,3.45,0.67,0,0.01,5.9,0,0,0,0,Chlorophyta,11201.398,1,11201.398,
5/16/13,6.77,10.77,93.69,109.74,0.18,5.01,1.08,7.4,7.89,967.19,7.89,8.55,2.51,2.4,20.79,NA,30.24,184.74,204.51,0,2.59,3003.48,NA,NA,0.13,9.9,2.84,12.03,3.34,3.45,0.67,0,0.01,5.9,0,0,0,0,Chrysophyta,17920.498,1,17920.498,
5/16/13,6.77,10.77,93.69,109.74,0.18,5.01,1.08,7.4,7.89,967.19,7.89,8.55,2.51,2.4,20.79,NA,30.24,184.74,204.51,0,2.59,3003.48,NA,NA,0.13,9.9,2.84,12.03,3.34,3.45,0.67,0,0.01,5.9,0,0,0,0,Cryptophyta,156830.6927,1,156830.6927,
5/16/13,6.77,10.77,93.69,109.74,0.18,5.01,1.08,7.4,7.89,967.19,7.89,8.55,2.51,2.4,20.79,NA,30.24,184.74,204.51,0,2.59,3003.48,NA,NA,0.13,9.9,2.84,12.03,3.34,3.45,0.67,0,0.01,5.9,0,0,0,0,Haptophyta,18378.5586,1,,
5/16/13,6.77,10.77,93.69,109.74,0.18,5.01,1.08,7.4,7.89,967.19,7.89,8.55,2.51,2.4,20.79,NA,30.24,184.74,204.51,0,2.59,3003.48,NA,NA,0.13,9.9,2.84,12.03,3.34,3.45,0.67,0,0.01,5.9,0,0,0,0,Pyrrhophyta,6424.6808,1,,
