sampledate,wtemp,o2,o2sat,cond,frlight,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,year4frac,year,chlor.surf,avsnow,totice,whiteice,blueice,light,ice.off,ice.on,ice.pres,Genus,CellBioVol,log.cbv,one.cbv,,,
3/6/03,3.46,8.97,71.24,102.34,0.35,2.4,0.84,7.23,7.86,703.52,10.12,10.26,3.76,3.71,51.35,NA,115.6,355.54,361.53,5.4,10.66,3087.46,3204.71,3340.83,0,7.09,2.41,11.12,3.12,2.72,0.73,0.07,0.06,2003.175,2003,9,17.5,61,0,61,13.97,4/24/03,12/3/03,1,Peanut,849.851,6.746237025,850.851,,,
3/6/03,3.46,8.97,71.24,102.34,0.35,2.4,0.84,7.23,7.86,703.52,10.12,10.26,3.76,3.71,51.35,NA,115.6,355.54,361.53,5.4,10.66,3087.46,3204.71,3340.83,0,7.09,2.41,11.12,3.12,2.72,0.73,0.07,0.06,2003.175,2003,9,17.5,61,0,61,13.97,4/24/03,12/3/03,1,Lindavia,339.2920066,5.829804092,340.2920066,,,
3/6/03,3.46,8.97,71.24,102.34,0.35,2.4,0.84,7.23,7.86,703.52,10.12,10.26,3.76,3.71,51.35,NA,115.6,355.54,361.53,5.4,10.66,3087.46,3204.71,3340.83,0,7.09,2.41,11.12,3.12,2.72,0.73,0.07,0.06,2003.175,2003,9,17.5,61,0,61,13.97,4/24/03,12/3/03,1,Total,39769.15413,10.59087201,39770.15413,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Cf. Planktolyngabia,2199.114858,7.696264846,2200.114858,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Cyanobacteria,1483.58269,7.302888995,1484.58269,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Asterocapsa,3879.43376,8.26370222,3880.43376,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,NA,3090.712078,8.036480287,3091.712078,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Lindavia,44.42277385,3.816013606,45.42277385,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,NA,47.2472,3.876337795,48.2472,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Cf. Komvophoron / Trichormus,303.2064585,5.717706611,304.2064585,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Cryptomonad,14252.1842,9.564735613,14253.1842,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Naked Dinoflagellate,28014.16015,10.24050108,28015.16015,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Armored Dinoflagellate,3499.452679,8.160647576,3500.452679,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Lindavia,1470.265362,7.2938781,1471.265362,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Cocconeis,2136.989863,7.66762135,2137.989863,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Dinobryon,1034.087,6.94224076,1035.087,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Fragilaria,1866.93,7.532586145,1867.93,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Discostella,2104.621641,7.652366019,2105.621641,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Elakatothrix,7.792827,2.173936275,8.792827,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Cyanobacteria,174.53914,5.167862038,175.53914,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Flagellated Green,1483.58269,7.302888995,1484.58269,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Segmented Green,959.4841,6.867437428,960.4841,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Lindavia,1583.362697,7.367937522,1584.362697,,,
4/29/03,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,2003.323,2003,3.4,0,0,0,0,428.1,4/24/03,12/3/03,0,Total,69635.17216,11.15103943,69636.17216,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Cyanobacteria,436.34785,6.080728874,437.34785,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Mallomonas,168,5.129898715,169,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Merismopedia,12,2.564949357,13,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Cyclotella,226.1946711,5.425807232,227.1946711,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Asterocapsa,3879.43376,8.26370222,3880.43376,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Lindavia,266.5366431,5.589256541,267.5366431,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Limnothrix,1625.118048,7.393950888,1626.118048,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Microcystis,173.6051751,5.162527283,174.6051751,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Planktolyngabia,4398.229716,8.38918474,4399.229716,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Cf. Komvophoron / Trichormus,166.2745095,5.119636232,167.2745095,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Cryptomonad,12104.5948,9.401423005,12105.5948,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Armored Dinoflagellate,6124.042189,8.720140923,6125.042189,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Lindavia,1583.362697,7.367937522,1584.362697,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Cocconeis,305.2842662,5.724513645,306.2842662,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Dinobryon,5170.435,8.550905492,5171.435,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Fragilaria,1555.775,7.350371653,1556.775,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Discostella,3156.932462,8.057672808,3157.932462,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Elakatothrix,5.195218,1.823777704,6.195218,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Cyanobacteria,174.53914,5.167862038,175.53914,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Flagellated Green,174.53914,5.167862038,175.53914,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Asterionella,545.5867498,6.303693032,546.5867498,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Segmented Green,417.167,6.035880874,418.167,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Peanut,4674.1805,8.450023051,4675.1805,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Lindavia,226.194671,5.425807231,227.194671,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Mallomonas,5928,8.687610844,5929,,,
6/23/03,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,2003.474,2003,1.1,0,0,0,0,155.6,4/24/03,12/3/03,0,Total,53497.5692,10.88741019,53498.5692,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Lindavia,222.1138693,5.407682266,223.1138693,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Chroococcus,880,6.781057626,881,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Mallomonas,432,6.070737728,433,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Cyanobacteria,87.26957,4.480395428,88.26957,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Limnothrix,767.416856,6.644332367,768.416856,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Microcystis,505.0332366,6.226602352,506.0332366,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Planktolyngabia,1884.955592,7.542189917,1885.955592,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Cf. Komvophoron / Trichormus,224.9596305,5.420356357,225.9596305,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Cryptomonad,3319.0018,8.107720604,3320.0018,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Armored Dinoflagellate,874.8631698,6.77520988,875.8631698,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Lindavia,1357.168026,7.213892031,1358.168026,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Dinobryon,8272.696,9.020836605,8273.696,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Fragilaria,9645.805,9.174382051,9646.805,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Cyclotella,6559.645459,8.78884427,6560.645459,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Elakatothrix,5.195218,1.823777704,6.195218,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Flagellated Green,87.26957,4.480395428,88.26957,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Asterionella,545.5867498,6.303693032,546.5867498,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Segmented Green,500.6004,6.217803787,501.6004,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Peanut,40707.8629,10.61420111,40708.8629,,,
7/21/03,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,2003.551,2003,2.2,0,0,0,0,361.4,4/24/03,12/3/03,0,Total,76879.44305,11.25000681,76880.44305,,,
8/20/03,17.6,8.29,94.17,95.64,0.27,4.53,0.88,7.53,8.17,661.69,9.13,9.23,3.91,3.72,3.14,NA,84.77,237.4,272.57,7.66,15.38,2163.16,NA,NA,0.32,6.76,2.32,10.18,2.91,2.54,0.67,0.23,0.02,2003.633,2003,1.1,0,0,0,0,399.6,4/24/03,12/3/03,0,Chroococcus,880,6.781057626,881,,,
